Year__année,Estuary__estuaire,Site__lieu,Date trap set__date piège posé,Date trap fished__date piège remonté,Trap ID__ID de piège,Latitude,Longitude,Trap type,Type de piège,Bait type,Type d'appât,Effort (hours/heures),European Green crab (EGC)__crabe vert Européen (CVE),Total wt EGC__poids total CVE (kg),Lobster__Homard,Rock Crab__crabe commun,Finfish__poissons à nageoires,Other species__autres espèces,Depth at set__profondeur du piège (m),Probe Measurement (fished/set),Mesure de sonde (récupération/déploiement),Temperature__température (°C),Salinity (ppt)__salinité (ppm),Tide,Marée,Weather,Météo,Sediment,Sédiment,Vegetation,Végétation
2024,Tabusintac,TB 1,7/31/2024 19:26,8/1/2024 16:33,8171,47.33299,-64.99533,Fukui,Fukui,Herring,hareng,21.12,0,0,0,0,1,0,0.75,fished,récupération,24.7,21.81,Incoming,Montante,"calm, cloudy, rainy","calme, nuageux, pluvieux",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Tabusintac,TB 1,7/31/2024 19:26,8/1/2024 16:33,8172,47.33299,-64.99533,Fukui,Fukui,Herring,hareng,21.12,0,0,0,0,0,0,0.75,fished,récupération,24.7,21.81,Incoming,Montante,"calm, cloudy, rainy","calme, nuageux, pluvieux",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Tabusintac,TB 1,7/31/2024 19:26,8/1/2024 16:33,8173,47.33299,-64.99533,Fukui,Fukui,Herring,hareng,21.12,0,0,0,0,0,0,0.75,fished,récupération,24.7,21.81,Incoming,Montante,"calm, cloudy, rainy","calme, nuageux, pluvieux",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shippagan,SH 5,8/1/2024 0:20,8/2/2024 12:36,8116,47.74002,-64.82552,Fukui,Fukui,Herring,hareng,36.27,0,0,0,0,0,0,0.75,fished,récupération,25.7,26.07,Mid / Incoming,Mi-marée / Montante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shippagan,SH 5,8/1/2024 0:20,8/2/2024 12:36,8118,47.74002,-64.82552,Fukui,Fukui,Herring,hareng,36.27,0,0,0,0,0,0,0.75,fished,récupération,25.7,26.07,Mid / Incoming,Mi-marée / Montante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shippagan,SH 5,8/1/2024 0:20,8/2/2024 12:36,8119,47.74002,-64.82552,Fukui,Fukui,Herring,hareng,36.27,0,0,0,0,0,0,0.75,fished,récupération,25.7,26.07,Mid / Incoming,Mi-marée / Montante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Caraquet,Car 1,8/1/2024 10:32,8/2/2024 8:32,8174,47.77792,-65.03837,Fukui,Fukui,Herring,hareng,22,0,0,0,0,0,0,0.5,fished,récupération,23.8,25.23,Mid / Outgoing,Mi-marée / Descendante,"sunny, windy","ensoleillé, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Caraquet,Car 1,8/1/2024 10:32,8/2/2024 8:32,8180,47.77792,-65.03837,Fukui,Fukui,Herring,hareng,22,0,0,0,0,0,0,0.5,fished,récupération,23.8,25.23,Mid / Outgoing,Mi-marée / Descendante,"sunny, windy","ensoleillé, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Caraquet,Car 1,8/1/2024 10:32,8/2/2024 8:32,8181,47.77792,-65.03837,Fukui,Fukui,Herring,hareng,22,0,0,0,0,0,0,0.5,fished,récupération,23.8,25.23,Mid / Outgoing,Mi-marée / Descendante,"sunny, windy","ensoleillé, venteux",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Caraquet,Car 2,8/1/2024 11:10,8/2/2024 8:52,8209,47.80232,-64.87374,Fukui,Fukui,Herring,hareng,21.7,0,0,0,8,0,0,0.5,fished,récupération,22.6,24.52,Mid / Outgoing,Mi-marée / Descendante,sunny,ensoleillé,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Caraquet,Car 2,8/1/2024 11:10,8/2/2024 8:52,8210,47.80232,-64.87374,Fukui,Fukui,Herring,hareng,21.7,0,0,0,10,0,0,0.5,fished,récupération,22.6,24.52,Mid / Outgoing,Mi-marée / Descendante,sunny,ensoleillé,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Caraquet,Car 2,8/1/2024 11:10,8/2/2024 8:52,8211,47.80232,-64.87374,Fukui,Fukui,Herring,hareng,21.7,0,0,0,12,0,0,0.5,fished,récupération,22.6,24.52,Mid / Outgoing,Mi-marée / Descendante,sunny,ensoleillé,Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shippagan,SH 4,8/1/2024 11:56,8/2/2024 9:25,8203,47.78366,-64.74773,Fukui,Fukui,Herring,hareng,21.48,0,0,0,48,0,0,1,fished,récupération,22.5,26.83,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shippagan,SH 4,8/1/2024 11:56,8/2/2024 9:25,8204,47.78366,-64.74773,Fukui,Fukui,Herring,hareng,21.48,0,0,0,34,0,0,1,fished,récupération,22.5,26.83,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shippagan,SH 4,8/1/2024 11:56,8/2/2024 9:25,8205,47.78366,-64.74773,Fukui,Fukui,Herring,hareng,21.48,0,0,0,49,0,0,1,fished,récupération,22.5,26.83,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Miscou Harbour,MH 1,8/1/2024 13:32,8/2/2024 11:07,8200,47.87305,-64.56694,Fukui,Fukui,Herring,hareng,21.58,0,0,0,4,0,0,0.75,fished,récupération,25.1,26.54,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Miscou Harbour,MH 1,8/1/2024 13:32,8/2/2024 11:07,8201,47.87305,-64.56694,Fukui,Fukui,Herring,hareng,21.58,0,0,2,3,0,0,0.75,fished,récupération,25.1,26.54,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Miscou Harbour,MH 1,8/1/2024 13:32,8/2/2024 11:07,8202,47.87305,-64.56694,Fukui,Fukui,Herring,hareng,21.58,0,0,0,5,0,0,0.75,fished,récupération,25.1,26.54,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shippagan,SH 3,8/1/2024 14:10,8/2/2024 11:36,8206,47.81158,-64.68999,Fukui,Fukui,Herring,hareng,21.43,0,0,0,3,0,0,0.5,fished,récupération,25,26.66,Low,Marée basse,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shippagan,SH 3,8/1/2024 14:10,8/2/2024 11:36,8207,47.81158,-64.68999,Fukui,Fukui,Herring,hareng,21.43,0,0,0,8,0,0,0.5,fished,récupération,25,26.66,Low,Marée basse,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shippagan,SH 3,8/1/2024 14:10,8/2/2024 11:36,8208,47.81158,-64.68999,Fukui,Fukui,Herring,hareng,21.43,0,0,0,11,0,0,0.5,fished,récupération,25,26.66,Low,Marée basse,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shippagan,SH 1,8/1/2024 15:19,8/2/2024 12:18,8177,47.67182,-64.81748,Fukui,Fukui,Herring,hareng,20.98,0,0,0,0,0,0,1.25,fished,récupération,25,20.12,Low / Incoming,Marée basse / Montante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shippagan,SH 1,8/1/2024 15:19,8/2/2024 12:18,8178,47.67182,-64.81748,Fukui,Fukui,Herring,hareng,20.98,0,0,0,0,0,0,1.25,fished,récupération,25,20.12,Low / Incoming,Marée basse / Montante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shippagan,SH 1,8/1/2024 15:19,8/2/2024 12:18,8179,47.67182,-64.81748,Fukui,Fukui,Herring,hareng,20.98,0,0,0,0,1,0,1.25,fished,récupération,25,20.12,Low / Incoming,Marée basse / Montante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Tracadie,TR 1,8/1/2024 15:58,8/2/2024 12:48,8212,47.52782,-64.89323,Fukui,Fukui,Herring,hareng,20.83,0,0,0,1,0,0,0.5,fished,récupération,22.8,27.93,Low / Incoming,Marée basse / Montante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Tracadie,TR 1,8/1/2024 15:58,8/2/2024 12:48,8213,47.52782,-64.89323,Fukui,Fukui,Herring,hareng,20.83,0,0,0,1,1,0,0.5,fished,récupération,22.8,27.93,Low / Incoming,Marée basse / Montante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Tracadie,TR 1,8/1/2024 15:58,8/2/2024 12:48,8214,47.52782,-64.89323,Fukui,Fukui,Herring,hareng,20.83,0,0,0,0,0,0,0.5,fished,récupération,22.8,27.93,Low / Incoming,Marée basse / Montante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Tabusintac,TB 1,8/1/2024 16:33,8/2/2024 13:26,8171,47.33299,-64.99533,Fukui,Fukui,Herring,hareng,20.88,0,0,0,1,3,0,0.5,fished,récupération,26.2,23.81,Low,Marée basse,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Tabusintac,TB 1,8/1/2024 16:33,8/2/2024 13:26,8172,47.33299,-64.99533,Fukui,Fukui,Herring,hareng,20.88,0,0,0,0,0,0,0.5,fished,récupération,26.2,23.81,Low,Marée basse,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Tabusintac,TB 1,8/1/2024 16:33,8/2/2024 13:26,8173,47.33299,-64.99533,Fukui,Fukui,Herring,hareng,20.88,0,0,0,0,0,0,0.5,fished,récupération,26.2,23.81,Low,Marée basse,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT1,8/14/2024 10:20,8/15/2024 10:13,8206,46.52355,-64.68797,Fukui,Fukui,Herring,hareng,23.88,3,0.12,0,0,0,0,0.75,fished,récupération,22.7,27.55,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT1,8/14/2024 10:20,8/15/2024 10:13,8207,46.52355,-64.68797,Fukui,Fukui,Herring,hareng,23.88,4,0.15,0,0,0,0,0.75,fished,récupération,22.7,27.55,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT1,8/14/2024 10:20,8/15/2024 10:13,8208,46.52355,-64.68797,Fukui,Fukui,Herring,hareng,23.88,0,0,0,0,1,0,0.75,fished,récupération,22.7,27.55,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT2,8/14/2024 10:36,8/15/2024 10:28,8171,46.500268,-64.676299,Fukui,Fukui,Herring,hareng,23.87,11,0.417,0,0,0,0,0.75,fished,récupération,22,27.66,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT2,8/14/2024 10:36,8/15/2024 10:28,8172,46.500268,-64.676299,Fukui,Fukui,Herring,hareng,23.87,0,0,0,0,0,0,0.75,fished,récupération,22,27.66,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT2,8/14/2024 10:36,8/15/2024 10:28,8173,46.500268,-64.676299,Fukui,Fukui,Herring,hareng,23.87,2,0.0692,0,0,0,0,0.75,fished,récupération,22,27.66,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT3,8/14/2024 11:07,8/15/2024 10:42,8212,46.48532,-64.683186,Fukui,Fukui,Herring,hareng,23.58,5,0.14,0,0,0,0,1,fished,récupération,22,27.49,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT3,8/14/2024 11:07,8/15/2024 10:42,8213,46.485302,-64.683186,Fukui,Fukui,Herring,hareng,23.58,5,0.18,0,0,0,0,1,fished,récupération,22,27.49,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT3,8/14/2024 11:07,8/15/2024 10:42,8214,46.485302,-64.683186,Fukui,Fukui,Herring,hareng,23.58,13,0.49,0,0,0,0,1,fished,récupération,22,27.49,Outgoing,Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc1,8/14/2024 11:47,8/15/2024 11:15,8200,46.332175,-64.624597,Fukui,Fukui,Herring,hareng,23.47,35,1.01,0,0,3,0,0.5,fished,récupération,23.4,27.59,Low,Marée basse,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc1,8/14/2024 11:47,8/15/2024 11:15,8201,46.332175,-64.624597,Fukui,Fukui,Herring,hareng,23.47,20,0.65,0,0,0,0,0.5,fished,récupération,23.4,27.59,Low,Marée basse,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc1,8/14/2024 11:47,8/15/2024 11:15,8202,46.332175,-64.624597,Fukui,Fukui,Herring,hareng,23.47,28,0.82,0,0,1,0,0.5,fished,récupération,23.4,27.59,Low,Marée basse,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc2,8/14/2024 12:05,8/15/2024 11:39,8116,46.332262,-64.582921,Fukui,Fukui,Herring,hareng,23.57,14,0.45,0,0,0,0,0.5,fished,récupération,23.2,28.05,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc2,8/14/2024 12:05,8/15/2024 11:39,8118,46.332262,-64.582921,Fukui,Fukui,Herring,hareng,23.57,8,0.31,0,0,0,0,0.5,fished,récupération,23.2,28.05,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc2,8/14/2024 12:05,8/15/2024 11:39,8119,46.332262,-64.582921,Fukui,Fukui,Herring,hareng,23.57,11,0.31,0,0,0,0,0.5,fished,récupération,23.2,28.05,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc3,8/14/2024 12:23,8/15/2024 12:02,8177,46.351753,-64.573897,Fukui,Fukui,Herring,hareng,23.65,2,0.04,0,1,0,0,0.5,fished,récupération,23.3,28.13,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc3,8/14/2024 12:23,8/15/2024 12:02,8178,46.351753,-64.573897,Fukui,Fukui,Herring,hareng,23.65,2,0.06,0,0,0,0,0.5,fished,récupération,23.3,28.13,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc3,8/14/2024 12:23,8/15/2024 12:02,8179,46.351753,-64.573897,Fukui,Fukui,Herring,hareng,23.65,9,0.44,0,0,0,0,0.5,fished,récupération,23.3,28.13,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed1,8/14/2024 13:02,8/15/2024 12:25,8203,46.2729,-64.57256,Fukui,Fukui,Herring,hareng,23.38,39,1.03,0,0,0,0,0.5,fished,récupération,23.8,23.77,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed1,8/14/2024 13:02,8/15/2024 12:25,8204,46.2729,-64.57256,Fukui,Fukui,Herring,hareng,23.38,47,1.38,0,0,0,0,0.5,fished,récupération,23.8,23.77,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed1,8/14/2024 13:02,8/15/2024 12:25,8205,46.2729,-64.57256,Fukui,Fukui,Herring,hareng,23.38,31,0.88,0,0,0,0,0.5,fished,récupération,23.8,23.77,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed2,8/14/2024 13:14,8/15/2024 12:46,8174,46.263402,-64.563364,Fukui,Fukui,Herring,hareng,23.53,2,0.05,0,0,0,0,0.5,fished,récupération,24.9,25.93,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed2,8/14/2024 13:14,8/15/2024 12:46,8180,46.263402,-64.563364,Fukui,Fukui,Herring,hareng,23.53,6,0.17,0,0,0,0,0.5,fished,récupération,24.9,25.93,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed2,8/14/2024 13:14,8/15/2024 12:46,8181,46.263402,-64.563364,Fukui,Fukui,Herring,hareng,23.53,14,0.29,0,0,0,0,0.5,fished,récupération,24.9,25.93,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed3,8/14/2024 13:47,8/15/2024 13:14,8209,46.238691,-64.524088,Fukui,Fukui,Herring,hareng,23.45,20,0.76,0,0,0,0,0.5,fished,récupération,24.5,28.16,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed3,8/14/2024 13:47,8/15/2024 13:14,8210,46.238691,-64.524088,Fukui,Fukui,Herring,hareng,23.45,3,0.11,0,0,0,0,0.5,fished,récupération,24.5,28.16,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed3,8/14/2024 13:47,8/15/2024 13:14,8211,46.238691,-64.524088,Fukui,Fukui,Herring,hareng,23.45,20,0.55,0,0,0,0,0.5,fished,récupération,24.5,28.16,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT1,8/15/2024 10:13,8/16/2024 10:26,8206,46.52355,-64.68797,Fukui,Fukui,Herring,hareng,24.22,6,0.23,0,0,0,0,0.75,fished,récupération,23.6,27.7,Low / Outgoing,Marée basse  / Descendante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT1,8/15/2024 10:13,8/16/2024 10:26,8207,46.52355,-64.68797,Fukui,Fukui,Herring,hareng,24.22,3,0.1,0,0,0,0,0.75,fished,récupération,23.6,27.7,Low / Outgoing,Marée basse  / Descendante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT1,8/15/2024 10:13,8/16/2024 10:26,8208,46.52355,-64.68797,Fukui,Fukui,Herring,hareng,24.22,1,0.07,0,0,0,0,0.75,fished,récupération,23.6,27.7,Low / Outgoing,Marée basse  / Descendante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT2,8/15/2024 10:28,8/16/2024 10:50,8171,46.500268,-64.676299,Fukui,Fukui,Herring,hareng,24.37,8,0.21,0,0,0,0,1,fished,récupération,23,27.66,Low / Outgoing,Marée basse  / Descendante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT2,8/15/2024 10:28,8/16/2024 10:50,8172,46.500268,-64.676299,Fukui,Fukui,Herring,hareng,24.37,5,0.11,0,0,0,0,1,fished,récupération,23,27.66,Low / Outgoing,Marée basse  / Descendante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT2,8/15/2024 10:28,8/16/2024 10:50,8173,46.500268,-64.676299,Fukui,Fukui,Herring,hareng,24.37,2,0.1,0,0,0,0,1,fished,récupération,23,27.66,Low / Outgoing,Marée basse  / Descendante,"calm, sunny","calme, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT3,8/15/2024 10:42,8/16/2024 11:09,8212,46.485302,-64.683186,Fukui,Fukui,Herring,hareng,24.45,6,0.12,0,0,0,0,0.75,fished,récupération,23.1,27.52,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT3,8/15/2024 10:42,8/16/2024 11:09,8213,46.485302,-64.683186,Fukui,Fukui,Herring,hareng,24.45,6,0.25,0,0,0,0,0.75,fished,récupération,23.1,27.52,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Bouctouche,BT3,8/15/2024 10:42,8/16/2024 11:09,8214,46.485302,-64.683186,Fukui,Fukui,Herring,hareng,24.45,12,0.41,0,0,0,0,0.75,fished,récupération,23.1,27.52,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc1,8/15/2024 11:15,8/16/2024 11:55,8200,46.332175,-64.624597,Fukui,Fukui,Herring,hareng,24.67,33,0.78,0,0,6,0,0.5,fished,récupération,--,--,Low,Marée basse,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc1,8/15/2024 11:15,8/16/2024 11:55,8201,46.332175,-64.624597,Fukui,Fukui,Herring,hareng,24.67,16,0.38,0,0,0,0,0.5,fished,récupération,--,--,Low,Marée basse,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc1,8/15/2024 11:15,8/16/2024 11:55,8202,46.332175,-64.624597,Fukui,Fukui,Herring,hareng,24.67,16,0.43,0,0,0,0,0.5,fished,récupération,--,--,Low,Marée basse,"calm, cloudy, sunny","calme, nuageux, ensoleillé",Mud,Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc2,8/15/2024 11:39,8/16/2024 12:20,8116,46.332262,-64.582921,Fukui,Fukui,Herring,hareng,24.68,6,0.24,0,0,0,0,0.25,fished,récupération,25.5,28.27,Low / Outgoing,Marée basse  / Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc2,8/15/2024 11:39,8/16/2024 12:20,8118,46.332262,-64.582921,Fukui,Fukui,Herring,hareng,24.68,5,0.18,3,0,0,0,0.25,fished,récupération,25.5,28.27,Low / Outgoing,Marée basse  / Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc2,8/15/2024 11:39,8/16/2024 12:20,8119,46.332262,-64.582921,Fukui,Fukui,Herring,hareng,24.68,1,0.02,0,0,0,0,0.25,fished,récupération,25.5,28.27,Low / Outgoing,Marée basse  / Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc3,8/15/2024 12:02,8/16/2024 12:53,8177,46.351753,-64.573897,Fukui,Fukui,Herring,hareng,24.85,0,0,0,0,0,0,0.5,fished,récupération,24.8,28.28,Low / Outgoing,Marée basse  / Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc3,8/15/2024 12:02,8/16/2024 12:53,8178,46.351753,-64.573897,Fukui,Fukui,Herring,hareng,24.85,2,0.06,0,0,0,0,0.5,fished,récupération,24.8,28.28,Low / Outgoing,Marée basse  / Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Cocagne,Coc3,8/15/2024 12:02,8/16/2024 12:53,8179,46.351753,-64.573897,Fukui,Fukui,Herring,hareng,24.85,2,0.08,0,2,0,0,0.5,fished,récupération,24.8,28.28,Low / Outgoing,Marée basse  / Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed1,8/15/2024 12:25,8/16/2024 13:46,8203,46.2729,-64.57256,Fukui,Fukui,Herring,hareng,25.35,28,0.9,0,0,0,0,1,fished,récupération,24.9,24.02,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed1,8/15/2024 12:25,8/16/2024 13:46,8204,46.2729,-64.57256,Fukui,Fukui,Herring,hareng,25.35,51,1.54,0,0,0,0,1,fished,récupération,24.9,24.02,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed1,8/15/2024 12:25,8/16/2024 13:46,8205,46.2729,-64.57256,Fukui,Fukui,Herring,hareng,25.35,17,0.52,0,0,0,0,1,fished,récupération,24.9,24.02,Low,Marée basse,"calm, sunny","calme, ensoleillé",Sand / Mud,Sable / Boue,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed2,8/15/2024 12:46,8/16/2024 13:46,8174,46.263402,-64.563364,Fukui,Fukui,Herring,hareng,25,3,0.09,0,0,1,0,0.5,fished,récupération,26.5,27.42,Low / Outgoing,Marée basse  / Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
2024,Shediac,Shed2,8/15/2024 12:46,8/16/2024 13:46,8180,46.263402,-64.563364,Fukui,Fukui,Herring,hareng,25,3,0.08,0,0,0,0,0.5,fished,récupération,26.5,27.42,Low / Outgoing,Marée basse  / Descendante,"calm, sunny","calme, ensoleillé",Sand,Sable,eelgrass (Zostera marina),zostère marine (Zostera marina)
