"cruise_number__numero_de_criosiere","year__annee","month__mois","day_jour","start_hour__heure_de_depart","start_minute__minute_de_depart","latitude","longitude","gear__equipement","species__espece","french_name__nom_francais","english_name__nom_anglais","latin_name__nom_latin","weight_caught__poids_pris","number_caught__quantite__attrape"
"021",2014,7,21,14,34,46.4233333333333,-64.1965,"No. 286 otter trawl with rockhopper",17,"Poulamon atlantique","Atlantic tomcod","Microgadus tomcod",0.455,5
"021",2014,7,21,14,34,46.4233333333333,-64.1965,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",2.52,64
"021",2014,7,21,14,34,46.4233333333333,-64.1965,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",2.14,182
"021",2014,7,21,14,34,46.4233333333333,-64.1965,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.075,4
"021",2014,7,21,14,34,46.4233333333333,-64.1965,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.654,5
"021",2014,7,21,14,34,46.4233333333333,-64.1965,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",5.84,21
"021",2014,7,21,14,34,46.4233333333333,-64.1965,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.111,0
"021",2014,7,23,7,42,46.2645833333333,-64.3254166666667,"No. 286 otter trawl with rockhopper",17,"Poulamon atlantique","Atlantic tomcod","Microgadus tomcod",0.106,1
"021",2014,7,23,7,42,46.2645833333333,-64.3254166666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.375,8
"021",2014,7,23,7,42,46.2645833333333,-64.3254166666667,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.021,2
"021",2014,7,23,7,42,46.2645833333333,-64.3254166666667,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.008,1
"021",2014,7,23,7,42,46.2645833333333,-64.3254166666667,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",1.07,7
"021",2014,7,23,7,42,46.2645833333333,-64.3254166666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",2.98,7
"021",2014,7,23,9,1,46.2608333333333,-64.1869166666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.511,19
"021",2014,7,23,9,1,46.2608333333333,-64.1869166666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",1.31,66
"021",2014,7,23,9,1,46.2608333333333,-64.1869166666667,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.005,1
"021",2014,7,23,9,1,46.2608333333333,-64.1869166666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",6.86,24
"021",2014,7,23,9,1,46.2608333333333,-64.1869166666667,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.001,0
"021",2014,7,23,10,12,46.2946666666667,-64.1945833333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.527,3
"021",2014,7,23,10,12,46.2946666666667,-64.1945833333333,"No. 286 otter trawl with rockhopper",251,"Gadidae non-spécifié","Gadidae unidentified","Gadidae (f.)",0.002,1
"021",2014,7,23,10,12,46.2946666666667,-64.1945833333333,"No. 286 otter trawl with rockhopper",611,"Ammodytes non-spécifié","Ammodytes unidentified","Ammodytes sp.",0.004,1
"021",2014,7,23,10,12,46.2946666666667,-64.1945833333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",3.54,7
"021",2014,7,23,10,12,46.2946666666667,-64.1945833333333,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.001,0
"021",2014,7,23,10,12,46.2946666666667,-64.1945833333333,"No. 286 otter trawl with rockhopper",6118,"Henricia non-spécifié","Blood star unidentified","Henricia sp.",0.001,0
"021",2014,7,23,10,12,46.2946666666667,-64.1945833333333,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",0.1,0
"021",2014,7,23,11,4,46.2951666666667,-64.14375,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.09,11
"021",2014,7,23,11,4,46.2951666666667,-64.14375,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",25.9,173
"021",2014,7,23,11,4,46.2951666666667,-64.14375,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",0.48,4
"021",2014,7,23,11,4,46.2951666666667,-64.14375,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.776,46
"021",2014,7,23,11,4,46.2951666666667,-64.14375,"No. 286 otter trawl with rockhopper",70,"Maquereau bleu","Atlantic mackerel","Scomber scombrus",4.06,15
"021",2014,7,23,11,4,46.2951666666667,-64.14375,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",2.63,7
"021",2014,7,23,11,4,46.2951666666667,-64.14375,"No. 286 otter trawl with rockhopper",6118,"Henricia non-spécifié","Blood star unidentified","Henricia sp.",0.021,0
"021",2014,7,23,11,4,46.2951666666667,-64.14375,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",0.31,0
"021",2014,7,23,11,4,46.2951666666667,-64.14375,"No. 286 otter trawl with rockhopper",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.066,0
"021",2014,7,23,13,48,46.2621666666667,-63.9069166666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",2.04,45
"021",2014,7,23,13,48,46.2621666666667,-63.9069166666667,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.272,2
"021",2014,7,23,13,48,46.2621666666667,-63.9069166666667,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",0.668,6
"021",2014,7,23,13,48,46.2621666666667,-63.9069166666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",1.98,180
"021",2014,7,23,13,48,46.2621666666667,-63.9069166666667,"No. 286 otter trawl with rockhopper",70,"Maquereau bleu","Atlantic mackerel","Scomber scombrus",0.22,1
"021",2014,7,23,13,48,46.2621666666667,-63.9069166666667,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.86,2
"021",2014,7,23,13,48,46.2621666666667,-63.9069166666667,"No. 286 otter trawl with rockhopper",320,"Hémitriptère atlantique","Sea raven","Hemitripterus americanus",0.712,1
"021",2014,7,23,13,48,46.2621666666667,-63.9069166666667,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.172,1
"021",2014,7,23,13,48,46.2621666666667,-63.9069166666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",2.33,3
"021",2014,7,23,13,48,46.2621666666667,-63.9069166666667,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",0.472,0
"021",2014,7,23,14,51,46.2945,-63.8975833333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",2.16,33
"021",2014,7,23,14,51,46.2945,-63.8975833333333,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",0.012,1
"021",2014,7,23,14,51,46.2945,-63.8975833333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",14.7,1146
"021",2014,7,23,14,51,46.2945,-63.8975833333333,"No. 286 otter trawl with rockhopper",70,"Maquereau bleu","Atlantic mackerel","Scomber scombrus",0.648,2
"021",2014,7,23,14,51,46.2945,-63.8975833333333,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.076,2
"021",2014,7,23,14,51,46.2945,-63.8975833333333,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.064,1
"021",2014,7,23,14,51,46.2945,-63.8975833333333,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",1.08,2
"021",2014,7,23,14,51,46.2945,-63.8975833333333,"No. 286 otter trawl with rockhopper",251,"Gadidae non-spécifié","Gadidae unidentified","Gadidae (f.)",0.006,2
"021",2014,7,23,14,51,46.2945,-63.8975833333333,"No. 286 otter trawl with rockhopper",2539,"Crabe calico","Lady crab","Ovalipes ocellatus",0.744,4
"021",2014,7,23,14,51,46.2945,-63.8975833333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",1.37,4
"021",2014,7,23,14,51,46.2945,-63.8975833333333,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",0.154,0
"021",2014,7,25,7,34,46.2663333333333,-63.8108333333333,"No. 286 otter trawl with rockhopper",17,"Poulamon atlantique","Atlantic tomcod","Microgadus tomcod",0.286,4
"021",2014,7,25,7,34,46.2663333333333,-63.8108333333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.672,28
"021",2014,7,25,7,34,46.2663333333333,-63.8108333333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",4.39,261
"021",2014,7,25,7,34,46.2663333333333,-63.8108333333333,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.013,1
"021",2014,7,25,7,34,46.2663333333333,-63.8108333333333,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",1.24,2
"021",2014,7,25,7,34,46.2663333333333,-63.8108333333333,"No. 286 otter trawl with rockhopper",320,"Hémitriptère atlantique","Sea raven","Hemitripterus americanus",0.369,1
"021",2014,7,25,7,34,46.2663333333333,-63.8108333333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",14.4,11
"021",2014,7,25,7,34,46.2663333333333,-63.8108333333333,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",0.09,0
"021",2014,7,25,8,40,46.2635,-63.72825,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.29,12
"021",2014,7,25,8,40,46.2635,-63.72825,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.019,3
"021",2014,7,25,8,40,46.2635,-63.72825,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",6.75,570
"021",2014,7,25,8,40,46.2635,-63.72825,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.186,10
"021",2014,7,25,8,40,46.2635,-63.72825,"No. 286 otter trawl with rockhopper",303,"Chaboisseau bronzé","Grubby","Myoxocephalus aenaeus",0.02,1
"021",2014,7,25,8,40,46.2635,-63.72825,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",4.52,11
"021",2014,7,25,8,40,46.2635,-63.72825,"No. 286 otter trawl with rockhopper",4331,"Moule bleue","Blue mussel","Mytilus edulis",0.088,0
"021",2014,7,25,8,40,46.2635,-63.72825,"No. 286 otter trawl with rockhopper",6118,"Henricia non-spécifié","Blood star unidentified","Henricia sp.",0.001,0
"021",2014,7,25,8,40,46.2635,-63.72825,"No. 286 otter trawl with rockhopper",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0.108,0
"021",2014,7,25,8,40,46.2635,-63.72825,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",0.195,0
"021",2014,7,25,8,40,46.2635,-63.72825,"No. 286 otter trawl with rockhopper",9630,"Débris organiques","Organic debris","",6.29,0
"021",2014,7,25,9,49,46.2069166666667,-63.82375,"No. 286 otter trawl with rockhopper",17,"Poulamon atlantique","Atlantic tomcod","Microgadus tomcod",0.093,1
"021",2014,7,25,9,49,46.2069166666667,-63.82375,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.556,14
"021",2014,7,25,9,49,46.2069166666667,-63.82375,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.023,1
"021",2014,7,25,9,49,46.2069166666667,-63.82375,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.01,1
"021",2014,7,25,9,49,46.2069166666667,-63.82375,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",1.05,1
"021",2014,7,25,9,49,46.2069166666667,-63.82375,"No. 286 otter trawl with rockhopper",303,"Chaboisseau bronzé","Grubby","Myoxocephalus aenaeus",0.022,1
"021",2014,7,25,9,49,46.2069166666667,-63.82375,"No. 286 otter trawl with rockhopper",611,"Ammodytes non-spécifié","Ammodytes unidentified","Ammodytes sp.",0.011,1
"021",2014,7,25,9,49,46.2069166666667,-63.82375,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",6.79,11
"021",2014,7,25,9,49,46.2069166666667,-63.82375,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.074,0
"021",2014,7,25,9,49,46.2069166666667,-63.82375,"No. 286 otter trawl with rockhopper",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0.022,0
"021",2014,7,25,9,49,46.2069166666667,-63.82375,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",0.076,0
"021",2014,7,25,11,8,46.1346666666667,-63.6715833333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.345,12
"021",2014,7,25,11,8,46.1346666666667,-63.6715833333333,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.284,3
"021",2014,7,25,11,8,46.1346666666667,-63.6715833333333,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",0.122,1
"021",2014,7,25,11,8,46.1346666666667,-63.6715833333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",1.59,65
"021",2014,7,25,11,8,46.1346666666667,-63.6715833333333,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.03,1
"021",2014,7,25,11,8,46.1346666666667,-63.6715833333333,"No. 286 otter trawl with rockhopper",204,"Raie tachetée","Winter skate","Leucoraja ocellata",0.009,1
"021",2014,7,25,11,8,46.1346666666667,-63.6715833333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",0.47,1
"021",2014,7,25,11,46,46.133,-63.6208333333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.41,39
"021",2014,7,25,11,46,46.133,-63.6208333333333,"No. 286 otter trawl with rockhopper",62,"Gaspereau","Alewife","Alosa pseudoharengus",0.131,1
"021",2014,7,25,11,46,46.133,-63.6208333333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.329,22
"021",2014,7,25,11,46,46.133,-63.6208333333333,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.03,1
"021",2014,7,25,11,46,46.133,-63.6208333333333,"No. 286 otter trawl with rockhopper",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.001,0
"021",2014,7,25,11,46,46.133,-63.6208333333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",0.873,2
"021",2014,7,25,11,46,46.133,-63.6208333333333,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",0.455,0
"021",2014,7,25,12,52,46.1675833333333,-63.5795,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.269,4
"021",2014,7,25,12,52,46.1675833333333,-63.5795,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.038,1
"021",2014,7,25,12,52,46.1675833333333,-63.5795,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",2.35,238
"021",2014,7,25,12,52,46.1675833333333,-63.5795,"No. 286 otter trawl with rockhopper",70,"Maquereau bleu","Atlantic mackerel","Scomber scombrus",0.35,1
"021",2014,7,25,12,52,46.1675833333333,-63.5795,"No. 286 otter trawl with rockhopper",611,"Ammodytes non-spécifié","Ammodytes unidentified","Ammodytes sp.",0.034,3
"021",2014,7,25,12,52,46.1675833333333,-63.5795,"No. 286 otter trawl with rockhopper",4221,"Natice de l'Atlantique ou héros","Northern moonsnail","Euspira heros",0.253,0
"021",2014,7,25,12,52,46.1675833333333,-63.5795,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",2.41,0
"021",2014,7,26,7,8,46.1363333333333,-63.0965,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.111,2
"021",2014,7,26,7,8,46.1363333333333,-63.0965,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.62,82
"021",2014,7,26,7,8,46.1363333333333,-63.0965,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.163,19
"021",2014,7,26,7,8,46.1363333333333,-63.0965,"No. 286 otter trawl with rockhopper",611,"Ammodytes non-spécifié","Ammodytes unidentified","Ammodytes sp.",0.008,1
"021",2014,7,26,7,8,46.1363333333333,-63.0965,"No. 286 otter trawl with rockhopper",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.037,0
"021",2014,7,26,7,8,46.1363333333333,-63.0965,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.001,0
"021",2014,7,26,7,8,46.1363333333333,-63.0965,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",0.341,0
"021",2014,7,26,7,8,46.1363333333333,-63.0965,"No. 286 otter trawl with rockhopper",9301,"Fucus non-spécifié","Brown rockweed unidentified","Fucus sp.",0.001,0
"021",2014,7,26,8,25,46.10275,-63.0439166666667,"No. 286 otter trawl with rockhopper",17,"Poulamon atlantique","Atlantic tomcod","Microgadus tomcod",0.035,6
"021",2014,7,26,8,25,46.10275,-63.0439166666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.078,9
"021",2014,7,26,8,25,46.10275,-63.0439166666667,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.03,3
"021",2014,7,26,8,25,46.10275,-63.0439166666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",2.97,135
"021",2014,7,26,8,25,46.10275,-63.0439166666667,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.201,17
"021",2014,7,26,8,25,46.10275,-63.0439166666667,"No. 286 otter trawl with rockhopper",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.015,0
"021",2014,7,26,8,25,46.10275,-63.0439166666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",4.28,6
"021",2014,7,26,8,25,46.10275,-63.0439166666667,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.024,0
"021",2014,7,26,8,25,46.10275,-63.0439166666667,"No. 286 otter trawl with rockhopper",8300,"Anthozoa non-spécifié","Anthozoa unidentified","Anthozoa (c.)",0.146,0
"021",2014,7,26,8,25,46.10275,-63.0439166666667,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",1.32,0
"021",2014,7,26,8,25,46.10275,-63.0439166666667,"No. 286 otter trawl with rockhopper",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.074,0
"021",2014,7,26,10,1,46.0316666666667,-63.1925833333333,"No. 286 otter trawl with rockhopper",12,"Merluche blanche","White hake","Urophycis tenuis",0.008,1
"021",2014,7,26,10,1,46.0316666666667,-63.1925833333333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.656,30
"021",2014,7,26,10,1,46.0316666666667,-63.1925833333333,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.05,14
"021",2014,7,26,10,1,46.0316666666667,-63.1925833333333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.121,11
"021",2014,7,26,10,1,46.0316666666667,-63.1925833333333,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.007,2
"021",2014,7,26,10,1,46.0316666666667,-63.1925833333333,"No. 286 otter trawl with rockhopper",251,"Gadidae non-spécifié","Gadidae unidentified","Gadidae (f.)",0.026,16
"021",2014,7,26,10,1,46.0316666666667,-63.1925833333333,"No. 286 otter trawl with rockhopper",2212,"Crevette ésope","Aesop shrimp","Pandalus montagui",0.001,0
"021",2014,7,26,10,1,46.0316666666667,-63.1925833333333,"No. 286 otter trawl with rockhopper",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.003,0
"021",2014,7,26,10,1,46.0316666666667,-63.1925833333333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",2.57,3
"021",2014,7,26,10,1,46.0316666666667,-63.1925833333333,"No. 286 otter trawl with rockhopper",2711,"Mysis stenolepis","Mysis stenolepis","Mysis stenolepis",0.001,0
"021",2014,7,26,10,1,46.0316666666667,-63.1925833333333,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",0.25,0
"021",2014,7,26,10,1,46.0316666666667,-63.1925833333333,"No. 286 otter trawl with rockhopper",9300,"Géomon/algues/varech non-spécifié","Seaweed/Algae/Kelp unidentified","Obsolete",0.022,0
"021",2014,7,26,11,24,46.0615,-63.333,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.289,10
"021",2014,7,26,11,24,46.0615,-63.333,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.032,13
"021",2014,7,26,11,24,46.0615,-63.333,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.06,4
"021",2014,7,26,11,24,46.0615,-63.333,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.017,1
"021",2014,7,26,11,24,46.0615,-63.333,"No. 286 otter trawl with rockhopper",251,"Gadidae non-spécifié","Gadidae unidentified","Gadidae (f.)",0.006,3
"021",2014,7,26,11,24,46.0615,-63.333,"No. 286 otter trawl with rockhopper",611,"Ammodytes non-spécifié","Ammodytes unidentified","Ammodytes sp.",0.009,1
"021",2014,7,26,11,24,46.0615,-63.333,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",1.06,1
"021",2014,7,26,11,24,46.0615,-63.333,"No. 286 otter trawl with rockhopper",2833,"Anonyx non-spécifié","Anonyx unidentified","Anonyx sp.",0.001,0
"021",2014,7,26,11,24,46.0615,-63.333,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",0.184,0
"021",2014,7,26,12,55,46.1634166666667,-63.4344166666667,"No. 286 otter trawl with rockhopper",17,"Poulamon atlantique","Atlantic tomcod","Microgadus tomcod",0.2,3
"021",2014,7,26,12,55,46.1634166666667,-63.4344166666667,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",1.72,35
"021",2014,7,26,12,55,46.1634166666667,-63.4344166666667,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",1.67,87
"021",2014,7,26,12,55,46.1634166666667,-63.4344166666667,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.836,27
"021",2014,7,26,12,55,46.1634166666667,-63.4344166666667,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.059,1
"021",2014,7,26,12,55,46.1634166666667,-63.4344166666667,"No. 286 otter trawl with rockhopper",2417,"Crevette grise","Sevenspine bay shrimp","Crangon septemspinosa",0.005,0
"021",2014,7,26,12,55,46.1634166666667,-63.4344166666667,"No. 286 otter trawl with rockhopper",2550,"Homard américain","American lobster","Homarus americanus",3.97,7
"021",2014,7,26,12,55,46.1634166666667,-63.4344166666667,"No. 286 otter trawl with rockhopper",6110,"Asterias non-spécifié","Asterias unidentified","Asterias sp.",0.001,0
"021",2014,7,26,12,55,46.1634166666667,-63.4344166666667,"No. 286 otter trawl with rockhopper",6118,"Henricia non-spécifié","Blood star unidentified","Henricia sp.",0.001,0
"021",2014,7,26,12,55,46.1634166666667,-63.4344166666667,"No. 286 otter trawl with rockhopper",8500,"Méduse non-spécifié","Jellyfish unidentified","Scyphozoa (c.)",1.7,0
"021",2014,7,26,12,55,46.1634166666667,-63.4344166666667,"No. 286 otter trawl with rockhopper",9304,"Rhodophyta non-spécifié","Red seaweed unidentified","Rhodophyta sp.",0.1,0
"021",2014,7,26,14,11,46.0364166666667,-63.47575,"No. 286 otter trawl with rockhopper",43,"Plie rouge","Winter flounder","Pseudopleuronectes americanus",0.943,23
"021",2014,7,26,14,11,46.0364166666667,-63.47575,"No. 286 otter trawl with rockhopper",60,"Hareng atlantique","Atlantic herring","Clupea harengus",0.289,147
"021",2014,7,26,14,11,46.0364166666667,-63.47575,"No. 286 otter trawl with rockhopper",63,"Éperlan arc-en-ciel","Rainbow smelt","Osmerus mordax",0.012,2
"021",2014,7,26,14,11,46.0364166666667,-63.47575,"No. 286 otter trawl with rockhopper",122,"Tanche-tautogue","Cunner","Tautogolabrus adspersus",0.049,1
"021",2014,7,26,14,11,46.0364166666667,-63.47575,"No. 286 otter trawl with rockhopper",143,"Turbot de sable","Windowpane flounder","Scophthalmus aquosus",0.071,2
"021",2014,7,26,14,11,46.0364166666667,-63.47575,"No. 286 otter trawl with rockhopper",251,"Gadidae non-spécifié","Gadidae unidentified","Gadidae (f.)",0.005,3
