year_année,month_mois,day_jour,start.hour_heure.de.début,start.minute_minute.de.début,latitude,longitude,gear_équipement,species_espèce,english.name_nom.anglais,latin.name_nom.latin,weight.caught_poids.pris,number.caught_quantité_attrapé
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,23,REDFISH UNSEPARATED,SEBASTES SP.,0.034,1
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,40,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,6.59,161
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,42,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,2.42525,15.504
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,118,GREENLAND COD,GADUS OGAC,0.644,1
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,301,SHORTHORN SCULPIN,MYOXOCEPHALUS SCORPIUS,0.127,1
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,304,MAILED SCULPIN,TRIGLOPS MURRAYI,0.016,2
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,306,SNOWFLAKE HOOKEAR SCULPIN,ARTEDIELLUS UNCINATUS,0.047,20
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,340,ALLIGATORFISH,ASPIDOPHOROIDES MONOPTERYGIUS,0.021,7
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,341,ARCTIC ALLIGATORFISH,ASPIDOPHOROIDES OLRIKI,0,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,502,ATLANTIC SPINY LUMPSUCKER,EUMICROTREMUS SPINOSUS,0.067,3
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,512,"SEASNAIL,DUSKY",LIPARIS GIBBUS,0,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,610,NORTHERN SAND LANCE,AMMODYTES DUBIUS,0.011,3
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,616,FISH DOCTOR,GYMNELIS VIRIDIS,0.01,1
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,620,LAVAL'S EELPOUT,LYCODES LAVALAEI,3.69,14
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,623,DAUBED SHANNY,LUMPENUS MACULATUS,0.006,1
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,626,4-LINE SNAKE BLENNY,EUMESOGRAMMUS PRAECISUS,1.12,56
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,628,POLAR EELPOUT,LYCODES POLARIS,0.077,5
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,640,OCEAN POUT(COMMON),MACROZOARCES AMERICANUS,0.05,2
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,647,SHORTTAILED EELPOUT(VAHL),LYCODES VAHLII,0.029,1
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,1510,WHELK EGGS (NS),BUCCINIDAE EGGS,0.005,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,1821,SEA SQUIRTS,ASCIDIA SP.,0.149,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,2100,SHRIMPS,DECAPODA O.,4.63,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,2521,HYAS COARCTATUS,HYAS COARCTATUS,1.32,73
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,2526,SNOW CRAB (QUEEN),CHIONOECETES OPILIO,3.09,68
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,2560,PAGUROIDEA S.F.,PAGUROIDEA S.F.,0.041,2
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,2800,AMPHIPODA O.,AMPHIPODA O.,0.001,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,2805,PARAMPHITHOE HYSTRIX,PARAMPHITHOE HYSTRIX,0,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,2833,ANONYX SP.,ANONYX SP.,0.001,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,3100,BRISTLE WORMS,POLYCHAETA C.,0.075,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,4210,WHELKS,BUCCINUM SP.,0.003,1
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,4227,NEW ENGLAND NEPTUNE,NEPTUNEA DECEMCOSTATA,0.214,5
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,4316,ASTARTE SP.,ASTARTE SP.,0.019,1
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,4348,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),0.276,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,4400,SEA SLUGS,NUDIBRANCHIA O.,0.002,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,6113,LEPTASTERIAS POLARIS,LEPTASTERIAS POLARIS,0.385,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,6119,BLOOD STAR,HENRICIA SANGUINOLENTA,0.01,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,6121,PURPLE SUNSTAR,SOLASTER ENDECA,0.512,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,6123,SPINY SUNSTAR,CROSSASTER PAPPOSUS,3.16,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,6125,PTERASTER MILITARIS,PTERASTER MILITARIS,0.01,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,6200,BRITTLE STAR,OPHIUROIDEA S.C.,0.275,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,6300,BASKET STARS,"GORGONOCEPHALIDAE,ASTERONYCHIDAE F.",3.57,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,6400,SEA URCHINS,STRONGYLOCENTROTUS SP.,41,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,6600,SEA CUCUMBER (UNIDENTIFIED),HOLOTHUROIDEA C.,1.94,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,6713,SCARLETT PSOLUS,PSOLUS FABRICII,1.82,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,6715,PSOLUS PHANTAPUS,PSOLUS PHANTAPUS,0.001,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,8200,COELENTERATA P.,COELENTERATA P.,0.003,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,8300,SEA ANEMONE,ANTHOZOA C.,0.006,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,8324,"SEA CAULIFLOWER, STRAWBERRIES",EUNEPHTHYA RUBIFORMIS,0.049,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,8500,JELLYFISHES,SCYPHOZOA C.,0.093,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,8616,MYCALE LINGUA,MYCALE LINGUA,0.224,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,9000,"UNID REMAINS,DIGESTED","UNID REMAINS,DIGESTED",0.005,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,9200,STONES AND ROCKS,STONES AND ROCKS,12.2,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,9300,"SEAWEED,(ALGAE),KELP",THALLOPHYTA C.,0.093,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,9630,ORGANIC DEBRIS,ORGANIC DEBRIS,0.604,0
2018,9,25,23,6,47.02433333,-63.51458333,Western IIA trawl,9991,FIRST UNIDENTIFIED PER SET,UNIDENTIFIED,0.024,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,10,COD(ATLANTIC),GADUS MORHUA,0.014344262,3.825136612
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,30,HALIBUT(ATLANTIC),HIPPOGLOSSUS HIPPOGLOSSUS,0.196038251,0.956284153
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,40,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,0.303142077,12.43169399
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,42,YELLOWTAIL FLOUNDER,LIMANDA FERRUGINEA,0.32226776,9.56284153
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,43,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,3.796448087,37.29508197
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,60,HERRING(ATLANTIC),CLUPEA HARENGUS,150.136612,1471.721311
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,62,ALEWIFE,ALOSA PSEUDOHARENGUS,15.96994536,157.7868852
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,63,RAINBOW SMELT,OSMERUS MORDAX,22.18579235,795.6284153
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,70,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS,31.36612022,696.1748634
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,302,ARCTIC STAGHORN SCULPIN,GYMNOCANTHUS TRICUSPIS,0.001912568,0.956284153
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,610,NORTHERN SAND LANCE,AMMODYTES DUBIUS,0.001912568,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,880,"HOOKEAR SCULPIN,ATL.",ARTEDIELLUS ATLANTICUS,0.003825137,1.912568306
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,1510,WHELK EGGS (NS),BUCCINIDAE EGGS,0.020081967,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,1810,TUNICATA S.P.,TUNICATA S.P.,0.012431694,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,1821,SEA SQUIRTS,ASCIDIA SP.,0.025819672,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,2100,SHRIMPS,DECAPODA O.,0.120491803,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,2513,ATLANTIC ROCK CRAB,CANCER IRRORATUS,6.856557377,52.59562842
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,2521,HYAS COARCTATUS,HYAS COARCTATUS,0.003825137,0.956284153
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,2526,SNOW CRAB (QUEEN),CHIONOECETES OPILIO,0.02295082,7.650273224
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,2550,AMERICAN LOBSTER,HOMARUS AMERICANUS,339.4808743,1187.704918
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,2560,PAGUROIDEA S.F.,PAGUROIDEA S.F.,0.046857923,0.956284153
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,2990,BARNACLES,CIRRIPEDIA S.C.,0.008606557,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,3100,BRISTLE WORMS,POLYCHAETA C.,0.009562842,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,4211,"WAVE WHELK,COMMON EDIBLE",BUCCINUM UNDATUM,0.026775956,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,4227,NEW ENGLAND NEPTUNE,NEPTUNEA DECEMCOSTATA,0.212295082,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,4304,OCEAN QUAHAUG,ARCTICA ISLANDICA,0.459016393,1.912568306
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,4316,ASTARTE SP.,ASTARTE SP.,0.019125683,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,4348,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),7.717213115,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,6113,LEPTASTERIAS POLARIS,LEPTASTERIAS POLARIS,0.035382514,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,6115,MUD STAR,CTENODISCUS CRISPATUS,0.004781421,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,6121,PURPLE SUNSTAR,SOLASTER ENDECA,0.107103825,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,6200,BRITTLE STAR,OPHIUROIDEA S.C.,0.019125683,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,6300,BASKET STARS,"GORGONOCEPHALIDAE,ASTERONYCHIDAE F.",0.305054645,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,6400,SEA URCHINS,STRONGYLOCENTROTUS SP.,0.757377049,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,6500,SAND DOLLARS,CLYPEASTEROIDA O.,0.648360656,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,6600,SEA CUCUMBER (UNIDENTIFIED),HOLOTHUROIDEA C.,1.032786885,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,6713,SCARLETT PSOLUS,PSOLUS FABRICII,0.016256831,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,8324,"SEA CAULIFLOWER, STRAWBERRIES",EUNEPHTHYA RUBIFORMIS,0.000956284,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,8500,JELLYFISHES,SCYPHOZOA C.,2.868852459,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,8600,SPONGES,PORIFERA P.,0.007650273,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,9200,STONES AND ROCKS,STONES AND ROCKS,14.3442623,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,9303,BROWN SEAWEEDS,PHAEOPHYCEAE C.,0.75068306,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,9304,RED SEAWEEDS,RHODOPHYCEAE,0.119535519,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,9630,ORGANIC DEBRIS,ORGANIC DEBRIS,0.145355191,0
2018,9,26,13,58,46.92591667,-64.51558333,Western IIA trawl,9991,FIRST UNIDENTIFIED PER SET,UNIDENTIFIED,0.003825137,0
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,12,WHITE HAKE,UROPHYCIS TENUIS,1.290145985,72.81021898
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,43,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,3.947080292,171.1678832
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,60,HERRING(ATLANTIC),CLUPEA HARENGUS,30.10686556,1855.528874
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,62,ALEWIFE,ALOSA PSEUDOHARENGUS,7.332116788,171.1678832
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,63,RAINBOW SMELT,OSMERUS MORDAX,17.24452555,1181.569343
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,70,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS,5.045620438,113.6861314
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,143,BRILL/WINDOWPANE,SCOPHTHALMUS AQUOSUS,0.58120438,12.77372263
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,300,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,0.087627737,1.707846715
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,361,THREESPINE STICKLEBACK,GASTEROSTEUS ACULEATUS,0.003832117,7.664233577
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,2100,SHRIMPS,DECAPODA O.,0.218430657,0
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,2513,ATLANTIC ROCK CRAB,CANCER IRRORATUS,3.01459854,28.10218978
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,2550,AMERICAN LOBSTER,HOMARUS AMERICANUS,129.0145985,503.2846715
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,4321,SEA SCALLOP,PLACOPECTEN MAGELLANICUS,0.440693431,2.554744526
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,4331,COMMON MUSSELS,MYTILUS EDULIS,0.549270073,0
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,4348,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),5.939781022,0
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,5200,LIMPET (NS),ARCHAEOGASTROPODA O.,0,0
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,6119,BLOOD STAR,HENRICIA SANGUINOLENTA,0.016605839,0
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,6200,BRITTLE STAR,OPHIUROIDEA S.C.,0.006386861,0
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,8300,SEA ANEMONE,ANTHOZOA C.,0.226094891,0
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,8324,"SEA CAULIFLOWER, STRAWBERRIES",EUNEPHTHYA RUBIFORMIS,0.002554745,0
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,8400,HYDROZOA C.,HYDROZOA C.,0.002554745,0
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,8600,SPONGES,PORIFERA P.,0.034489051,0
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,9200,STONES AND ROCKS,STONES AND ROCKS,0.622080292,0
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,9303,BROWN SEAWEEDS,PHAEOPHYCEAE C.,0.215875912,0
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,9630,ORGANIC DEBRIS,ORGANIC DEBRIS,0.106021898,0
2018,9,27,20,23,45.80083333,-62.90783333,Western IIA trawl,9991,FIRST UNIDENTIFIED PER SET,UNIDENTIFIED,0.043430657,0
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,10,COD(ATLANTIC),GADUS MORHUA,0.014807692,2.692307692
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,12,WHITE HAKE,UROPHYCIS TENUIS,0.410576923,1.346153846
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,40,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,0.012115385,10.76923077
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,43,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.4025,6.730769231
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,60,HERRING(ATLANTIC),CLUPEA HARENGUS,0.210880997,9.585499842
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,62,ALEWIFE,ALOSA PSEUDOHARENGUS,12.88269231,115.7692308
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,63,RAINBOW SMELT,OSMERUS MORDAX,0.529038462,32.30769231
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,70,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS,0.296153846,5.384615385
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,122,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.009423077,1.346153846
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,300,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,0.041094038,0.771346154
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,341,ARCTIC ALLIGATORFISH,ASPIDOPHOROIDES OLRIKI,0.001346154,1.346153846
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,361,THREESPINE STICKLEBACK,GASTEROSTEUS ACULEATUS,0.045769231,30.96153846
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,2100,SHRIMPS,DECAPODA O.,5.276923077,0
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,2513,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.35,1.346153846
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,2550,AMERICAN LOBSTER,HOMARUS AMERICANUS,254.4230769,714.8076923
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,3100,BRISTLE WORMS,POLYCHAETA C.,0.006730769,0
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,3200,SEA MOUSE,APHRODITA HASTATA,0.001346154,0
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,4321,SEA SCALLOP,PLACOPECTEN MAGELLANICUS,0.325769231,2.692307692
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,4348,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),1.334038462,0
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,8400,HYDROZOA C.,HYDROZOA C.,0.005384615,0
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,8600,SPONGES,PORIFERA P.,1.440384615,0
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,9000,"UNID REMAINS,DIGESTED","UNID REMAINS,DIGESTED",0.002692308,0
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,9200,STONES AND ROCKS,STONES AND ROCKS,0.403846154,0
2018,9,28,0,55,45.919,-62.71608333,Western IIA trawl,9300,"SEAWEED,(ALGAE),KELP",THALLOPHYTA C.,0.165576923,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,10,COD(ATLANTIC),GADUS MORHUA,0.192196532,4.046242775
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,40,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,1.041907514,41.47398844
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,43,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.441040462,3.034682081
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,60,HERRING(ATLANTIC),CLUPEA HARENGUS,2.549853773,14.40595352
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,300,LONGHORN SCULPIN,MYOXOCEPHALUS OCTODECEMSPINOSUS,0.182850723,0.966040462
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,340,ALLIGATORFISH,ASPIDOPHOROIDES MONOPTERYGIUS,0.007080925,3.034682081
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,361,THREESPINE STICKLEBACK,GASTEROSTEUS ACULEATUS,0.001011561,2.023121387
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,622,SNAKE BLENNY,LUMPENUS LUMPRETAEFORMIS,0.20433526,7.080924855
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,623,DAUBED SHANNY,LUMPENUS MACULATUS,0.012138728,3.034682081
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,1810,TUNICATA S.P.,TUNICATA S.P.,0.038439306,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,1900,BRYOZOANS P.,BRYOZOANS P.,0.001011561,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,2100,SHRIMPS,DECAPODA O.,6.170520231,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,2521,HYAS COARCTATUS,HYAS COARCTATUS,0.074855491,7.080924855
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,2526,SNOW CRAB (QUEEN),CHIONOECETES OPILIO,1.163294798,14.16184971
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,2527,TOAD CRAB,HYAS ARANEUS,0.110260116,9.104046243
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,2550,AMERICAN LOBSTER,HOMARUS AMERICANUS,3.540462428,10.11560694
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,2560,PAGUROIDEA S.F.,PAGUROIDEA S.F.,0.053612717,1.011560694
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,3199,WORM CAST,POLYCHAETE REMAINS,0.004046243,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,3200,SEA MOUSE,APHRODITA HASTATA,0.005057803,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,4348,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),0.153757225,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,4351,NUCULANA SP.,NUCULANA SP.,0.001011561,1.011560694
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,4511,SHORT-FIN SQUID,ILLEX ILLECEBROSUS,1.617940394,12.01440886
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,4700,CHITONS,POLYPLACOPHORA C.,0.004046243,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,6115,MUD STAR,CTENODISCUS CRISPATUS,0.471387283,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,6119,BLOOD STAR,HENRICIA SANGUINOLENTA,0.001011561,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,6121,PURPLE SUNSTAR,SOLASTER ENDECA,0.137572254,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,6200,BRITTLE STAR,OPHIUROIDEA S.C.,3.378612717,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,6400,SEA URCHINS,STRONGYLOCENTROTUS SP.,0.046531792,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,6713,SCARLETT PSOLUS,PSOLUS FABRICII,0.001011561,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,8300,SEA ANEMONE,ANTHOZOA C.,0.070809249,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,8324,"SEA CAULIFLOWER, STRAWBERRIES",EUNEPHTHYA RUBIFORMIS,0.032369942,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,8400,HYDROZOA C.,HYDROZOA C.,0.039450867,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,8600,SPONGES,PORIFERA P.,0.070809249,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,8613,FIG SPONGE,SUBERITES FICUS,0.003034682,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,8621,EYED SPONGE,HALICLONA OCULATA,0.115317919,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,8624,PHAKELLIA VENTILABRUM,PHAKELLIA VENTILABRUM,0.036416185,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,9200,STONES AND ROCKS,STONES AND ROCKS,0.237716763,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,9300,"SEAWEED,(ALGAE),KELP",THALLOPHYTA C.,0.239739884,0
2018,9,28,6,36,46.14258333,-61.96633333,Western IIA trawl,9630,ORGANIC DEBRIS,ORGANIC DEBRIS,0.008092486,0
2018,9,28,10,56,46.44733333,-61.55266667,Western IIA trawl,31,"TURBOT,GREENLAND HALIBUT",REINHARDTIUS HIPPOGLOSSOIDES,0.394491525,5.93220339
2018,9,28,10,56,46.44733333,-61.55266667,Western IIA trawl,40,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,1.700564972,22.74011299
2018,9,28,10,56,46.44733333,-61.55266667,Western IIA trawl,64,CAPELIN,MALLOTUS VILLOSUS,0.36680791,71.18644068
2018,9,28,10,56,46.44733333,-61.55266667,Western IIA trawl,623,DAUBED SHANNY,LUMPENUS MACULATUS,0,0
2018,9,28,10,56,46.44733333,-61.55266667,Western IIA trawl,632,STOUT EELBLENNY,LUMPENUS MEDIUS,0.013841808,1.97740113
