stand,stand.number,date,time,julian date,hour,time.of.day,tide.level.m,sw.ph,do,temp,salinity,turbidity
Reef,2507,2023-08-02,4:00 AM,214,4,Night,1.467,7.975270104,,22.8525,24.965,0.825
Reef,2507,2023-08-02,5:00 AM,214,5,Day,1.607,7.968052148,,22.79533333,25.07,0.91
Reef,2507,2023-08-02,6:00 AM,214,6,Day,1.675,7.962313815,,22.74383333,25.5225,0.611666667
Reef,2507,2023-08-02,7:00 AM,214,7,Day,1.661,7.965518429,,22.701,25.8775,0.752
Reef,2507,2023-08-02,8:00 AM,214,8,Day,1.562,7.969952844,,22.68566667,25.965,0.941666667
Reef,2507,2023-08-02,9:00 AM,214,9,Day,1.397,7.97554917,,22.74433333,25.7625,0.278333333
Reef,2507,2023-08-02,10:00 AM,214,10,Day,1.203,7.98084531,,22.83783333,25.7725,0.42
Reef,2507,2023-08-02,11:00 AM,214,11,Day,1.004,8.011474515,,23.01733333,25.7225,0.278333333
Reef,2507,2023-08-02,12:00 PM,214,12,Day,0.816,8.031060884,,23.24516667,25.675,0.225
Reef,2507,2023-08-02,1:00 PM,214,13,Day,0.659,8.056168835,,23.55366667,25.6325,0.148
Reef,2507,2023-08-02,2:00 PM,214,14,Day,0.564,8.06892597,,23.84466667,25.6775,2.153333333
Reef,2507,2023-08-02,3:00 PM,214,15,Day,0.546,8.076504292,,24.1245,25.525,0.076
Reef,2507,2023-08-02,4:00 PM,214,16,Day,0.59,8.095977926,,24.44333333,25.7025,0.046666667
Reef,2507,2023-08-02,5:00 PM,214,17,Day,0.666,8.147572554,,24.6955,25.875,0.163333333
Reef,2507,2023-08-02,6:00 PM,214,18,Day,0.751,8.170942869,,24.63966667,25.91,0.268
Reef,2507,2023-08-02,7:00 PM,214,19,Day,0.821,8.129189818,,24.15216667,26.01,0.386666667
Reef,2507,2023-08-02,8:00 PM,214,20,Night,0.852,8.081595331,,23.724,25.9425,0.432
Reef,2507,2023-08-02,9:00 PM,214,21,Night,0.839,8.033559058,,23.35516667,25.365,0.268333333
Reef,2507,2023-08-02,10:00 PM,214,22,Night,0.8,8.0321375,,23.13616667,25.745,0.06
Reef,2507,2023-08-03,11:00 PM,214,23,Night,0.761,8.094002098,,23.1915,25.755,0.024
Reef,2507,2023-08-03,12:00 AM,215,0,Night,0.74,8.155547059,,23.486,25.765,0.136666667
Reef,2507,2023-08-03,1:00 AM,215,1,Night,0.755,8.136916209,,23.35933333,25.8425,0.513333333
Reef,2507,2023-08-03,2:00 AM,215,2,Night,0.831,7.983374157,,22.546,25.5525,0.972
Reef,2507,2023-08-03,3:00 AM,215,3,Night,0.979,7.979751713,,22.454,25.455,0.63
Reef,2507,2023-08-03,4:00 AM,215,4,Night,1.168,7.980966235,,22.519,25.3875,0.846666667
Reef,2507,2023-08-03,5:00 AM,215,5,Day,1.349,7.989418674,,22.57816667,25.3825,0.84
Reef,2507,2023-08-03,6:00 AM,215,6,Day,1.483,7.994243645,,22.58166667,25.31,0.658333333
Reef,2507,2023-08-03,7:00 AM,215,7,Day,1.549,7.986867031,,22.52216667,25.5425,0.582
Reef,2507,2023-08-03,8:00 AM,215,8,Day,1.532,7.990187305,,22.5145,25.4375,0.436666667
Reef,2507,2023-08-03,9:00 AM,215,9,Day,1.432,8.00770937,,22.62466667,25.6975,0.365
Reef,2507,2023-08-03,10:00 AM,215,10,Day,1.273,8.019621969,,22.806,25.54,0.368
Reef,2507,2023-08-03,11:00 AM,215,11,Day,1.09,8.037491615,,23.05483333,25.4125,0.273333333
Reef,2507,2023-08-03,12:00 PM,215,12,Day,0.9,8.066300488,,23.31,25.425,0.205
Reef,2507,2023-08-03,1:00 PM,215,13,Day,0.72,8.081797192,,23.51366667,25.7375,0.21
Reef,2507,2023-08-03,2:00 PM,215,14,Day,0.582,8.091724121,,23.62616667,25.8775,0.225
Reef,2507,2023-08-03,3:00 PM,215,15,Day,0.521,8.09650361,,23.75733333,25.7425,0.106
Reef,2507,2023-08-03,4:00 PM,215,16,Day,0.539,8.11412032,,23.87,25.54,0.105
Reef,2507,2023-08-03,5:00 PM,215,17,Day,0.607,8.138067682,,23.97283333,25.61,0.246666667
Reef,2507,2023-08-03,6:00 PM,215,18,Day,0.695,8.178090675,,23.92933333,25.69,0.49
Reef,2507,2023-08-03,7:00 PM,215,19,Day,0.778,8.152851383,,23.725,25.975,0.381666667
Reef,2507,2023-08-03,8:00 PM,215,20,Night,0.833,8.117738393,,23.5405,25.9325,0.45
Reef,2507,2023-08-03,9:00 PM,215,21,Night,0.84,8.080432087,,23.34216667,25.7125,0.241666667
Reef,2507,2023-08-03,10:00 PM,215,22,Night,0.803,8.032626139,,23.10116667,25.2775,0.145
Reef,2507,2023-08-04,11:00 PM,215,23,Night,0.747,8.042622082,,22.7875,25.325,0.204
Reef,2507,2023-08-04,12:00 AM,216,0,Night,0.692,8.05727409,,22.5605,24.95,0.325
Reef,2507,2023-08-04,1:00 AM,216,1,Night,0.652,8.045655339,,22.28016667,24.8625,0.173333333
Reef,2507,2023-08-04,2:00 AM,216,2,Night,0.651,8.037030321,,21.9895,25.5525,0.876
Reef,2507,2023-08-04,3:00 AM,216,3,Night,0.724,8.042183275,,21.76116667,25.105,0.57
Reef,2507,2023-08-04,4:00 AM,216,4,Night,0.87,8.005971506,,21.89166667,24.5625,1.066666667
Reef,2507,2023-08-04,5:00 AM,216,5,Day,1.05,7.97536251,,21.92066667,25.3325,1.002
Reef,2507,2023-08-04,6:00 AM,216,6,Day,1.217,7.97272315,,22.05466667,25.2275,1.305
Reef,2507,2023-08-04,7:00 AM,216,7,Day,1.339,7.974866356,,22.169,25.485,1.2
Reef,2507,2023-08-04,8:00 AM,216,8,Day,1.396,7.979498601,,22.20783333,25.165,1.225
Reef,2507,2023-08-04,9:00 AM,216,9,Day,1.372,7.992765888,,22.28316667,25.395,2.076666667
Reef,2507,2023-08-04,10:00 AM,216,10,Day,1.273,8.005716305,,22.29066667,25.385,1.02
Reef,2507,2023-08-04,11:00 AM,216,11,Day,1.128,8.012963744,,22.21533333,25.4125,1.031666667
Reef,2507,2023-08-04,12:00 PM,216,12,Day,0.963,8.056380124,,22.60883333,25.345,0.405
Reef,2507,2023-08-04,1:00 PM,216,13,Day,0.79,8.111528236,,23.021,25.365,0.4
Reef,2507,2023-08-04,2:00 PM,216,14,Day,0.633,8.146567759,,23.28566667,25.355,0.323333333
Reef,2507,2023-08-04,3:00 PM,216,15,Day,0.534,8.154364847,,23.47066667,25.315,0.462
Reef,2507,2023-08-04,4:00 PM,216,16,Day,0.52,8.161297092,,23.57216667,25.295,0.418333333
Reef,2507,2023-08-04,5:00 PM,216,17,Day,0.576,8.177406571,,23.66066667,25.2025,0.326666667
Reef,2507,2023-08-04,6:00 PM,216,18,Day,0.666,8.207474873,,23.531,25.1975,0.388
Reef,2507,2023-08-04,7:00 PM,216,19,Day,0.758,8.188786825,,23.18566667,25.4425,1.018333333
Reef,2507,2023-08-04,8:00 PM,216,20,Night,0.833,8.188574542,,22.98866667,25.05,1.128
Reef,2507,2023-08-04,9:00 PM,216,21,Night,0.865,8.065196584,,22.638,24.535,0.906666667
Reef,2507,2023-08-04,10:00 PM,216,22,Night,0.843,7.987329869,,22.3855,24.125,0.786666667
Reef,2507,2023-08-05,11:00 PM,216,23,Night,0.785,7.957093398,,22.1375,24.83,0.396
Reef,2507,2023-08-05,12:00 AM,217,0,Night,0.714,8.003031766,,21.88333333,24.835,0.831666667
Reef,2507,2023-08-05,1:00 AM,217,1,Night,0.641,7.974718853,,21.70733333,24.3525,0.37
Reef,2507,2023-08-05,2:00 AM,217,2,Night,0.582,7.975744839,,21.45783333,24.4175,0.256
Reef,2507,2023-08-05,3:00 AM,217,3,Night,0.572,7.946248746,,21.10283333,24.6525,0.571666667
Reef,2507,2023-08-05,4:00 AM,217,4,Night,0.643,7.93241973,,20.96466667,24.4175,0.806666667
Reef,2507,2023-08-05,5:00 AM,217,5,Day,0.781,7.892430202,,20.9835,24.8725,2.356
Reef,2507,2023-08-05,6:00 AM,217,6,Day,0.944,7.960943917,,21.60766667,24.775,1.311666667
Reef,2507,2023-08-05,7:00 AM,217,7,Day,1.09,7.980136513,,21.98666667,23.9525,1.032
Reef,2507,2023-08-05,8:00 AM,217,8,Day,1.195,7.981102865,,22.076,25.155,1.873333333
Reef,2507,2023-08-05,9:00 AM,217,9,Day,1.237,7.977461395,,22.098,23.1575,2.08
Reef,2507,2023-08-05,10:00 AM,217,10,Day,1.205,7.985412726,,22.11466667,23.3725,3.85
Reef,2507,2023-08-05,11:00 AM,217,11,Day,1.112,7.990735141,,22.1405,23.625,5.505
Reef,2507,2023-08-05,12:00 PM,217,12,Day,0.986,8.010008263,,22.26433333,23.535,5.848333333
Reef,2507,2023-08-05,1:00 PM,217,13,Day,0.843,8.038150178,,22.348,24.5775,6.304
Reef,2507,2023-08-05,2:00 PM,217,14,Day,0.694,8.034726799,,22.24483333,23.9025,2.741666667
Reef,2507,2023-08-05,3:00 PM,217,15,Day,0.575,7.982526063,,21.8935,24.8575,1.55
Reef,2507,2023-08-05,4:00 PM,217,16,Day,0.528,7.946784745,,21.62116667,24.0025,0.576666667
Reef,2507,2023-08-05,5:00 PM,217,17,Day,0.564,7.93667511,,21.6725,23.765,0.596666667
Reef,2507,2023-08-05,6:00 PM,217,18,Day,0.653,7.941751036,,21.6625,23.8975,0.868
Reef,2507,2023-08-05,7:00 PM,217,19,Day,0.756,8.00575733,,21.50083333,24.0725,1.005
Reef,2507,2023-08-05,8:00 PM,217,20,Night,0.847,8.033017948,,21.4375,24.2225,2.584
Reef,2507,2023-08-05,9:00 PM,217,21,Night,0.905,7.994159863,,21.49433333,24.305,0.938333333
Reef,2507,2023-08-05,10:00 PM,217,22,Night,0.909,7.970778067,,21.62083333,24.455,0.468333333
Reef,2507,2023-08-06,11:00 PM,217,23,Night,0.864,7.95526421,,21.65816667,24.5425,0.314
Reef,2507,2023-08-06,12:00 AM,218,0,Night,0.791,7.923798389,,21.5505,24.5275,0.405
Reef,2507,2023-08-06,1:00 AM,218,1,Night,0.706,7.898706264,,21.376,24.45,0.233333333
Reef,2507,2023-08-06,2:00 AM,218,2,Night,0.615,7.885404716,,21.03066667,24.2725,0.246
Reef,2507,2023-08-06,3:00 AM,218,3,Night,0.543,7.874749805,,20.73083333,23.9075,0.113333333
Reef,2507,2023-08-06,4:00 AM,218,4,Night,0.53,7.847689379,,20.61233333,23.635,0.38
Reef,2507,2023-08-06,5:00 AM,218,5,Day,0.598,7.820839347,,20.4135,23.915,0.56
Reef,2507,2023-08-06,6:00 AM,218,6,Day,0.722,7.836694441,,20.605,24.2225,0.521666667
Reef,2507,2023-08-06,7:00 AM,218,7,Day,0.86,7.923489303,,21.10983333,24.465,0.992
Reef,2507,2023-08-06,8:00 AM,218,8,Day,0.982,7.912525412,,21.0375,23.955,0.888333333
Reef,2507,2023-08-06,9:00 AM,218,9,Day,1.065,7.974716088,,21.35116667,24.03,0.695
Reef,2507,2023-08-06,10:00 AM,218,10,Day,1.09,7.996285683,,21.48516667,24.285,0.71
Reef,2507,2023-08-06,11:00 AM,218,11,Day,1.053,8.014937918,,21.60366667,24.5325,0.416666667
Reef,2507,2023-08-06,12:00 PM,218,12,Day,0.973,8.050348667,,21.92883333,23.9925,0.375
Reef,2507,2023-08-06,1:00 PM,218,13,Day,0.87,8.072646464,,22.34916667,24.395,0.158
Reef,2507,2023-08-06,2:00 PM,218,14,Day,0.751,8.082772429,,22.70383333,24.3975,0.176666667
Reef,2507,2023-08-06,3:00 PM,218,15,Day,0.635,8.110954095,,23.03066667,24.64,0.098
Reef,2507,2023-08-06,4:00 PM,218,16,Day,0.563,8.099542724,,23.1275,24.57,0.078333333
Reef,2507,2023-08-06,5:00 PM,218,17,Day,0.57,8.096358401,,23.06266667,24.495,0.83
Reef,2507,2023-08-06,6:00 PM,218,18,Day,0.647,8.117724531,,23.08083333,24.4175,1.06
Reef,2507,2023-08-06,7:00 PM,218,19,Day,0.756,8.032539803,,22.07616667,24.8075,0.851666667
Reef,2507,2023-08-06,8:00 PM,218,20,Night,0.864,8.017028703,,21.86066667,24.8225,0.634
Reef,2507,2023-08-06,9:00 PM,218,21,Night,0.947,8.010498159,,21.90433333,24.8175,0.556666667
Reef,2507,2023-08-06,10:00 PM,218,22,Night,0.983,7.974637824,,21.7865,24.7875,0.528333333
Reef,2507,2023-08-07,11:00 PM,218,23,Night,0.965,7.947415511,,21.6675,24.8175,0.49
Reef,2507,2023-08-07,12:00 AM,219,0,Night,0.904,7.927408128,,21.521,24.62,0.08
Reef,2507,2023-08-07,1:00 AM,219,1,Night,0.821,7.899917592,,21.43216667,24.77,0.456666667
Reef,2507,2023-08-07,2:00 AM,219,2,Night,0.723,7.908055204,,21.4035,24.6275,0.218
Reef,2507,2023-08-07,3:00 AM,219,3,Night,0.618,7.932182703,,21.37,24.045,0.388333333
Reef,2507,2023-08-07,4:00 AM,219,4,Night,0.541,7.924765462,,21.28783333,23.6775,0.113333333
Reef,2507,2023-08-07,5:00 AM,219,5,Day,0.53,7.925560704,,21.2065,24.22,0.132
Reef,2507,2023-08-07,6:00 AM,219,6,Day,0.59,7.915879971,,21.09683333,24.345,0.266666667
Reef,2507,2023-08-07,7:00 AM,219,7,Day,0.692,7.858200696,,20.96566667,24.5175,0.522
Reef,2507,2023-08-07,8:00 AM,219,8,Day,0.804,7.896116125,,21.066,24.7275,0.65
Reef,2507,2023-08-07,9:00 AM,219,9,Day,0.9,7.961395038,,21.1095,24.78,0.566666667
Reef,2507,2023-08-07,10:00 AM,219,10,Day,0.961,7.968493944,,20.71566667,25.2225,0.404
Reef,2507,2023-08-07,11:00 AM,219,11,Day,0.972,7.970079651,,20.0585,25.295,0.305
Reef,2507,2023-08-07,12:00 PM,219,12,Day,0.938,7.998415263,,19.90333333,25.8125,0.5
Reef,2507,2023-08-07,1:00 PM,219,13,Day,0.877,8.066280788,,20.32966667,25.4,0.27
Reef,2507,2023-08-07,2:00 PM,219,14,Day,0.797,8.109962417,,21.59966667,25.2925,0.226666667
Reef,2507,2023-08-07,3:00 PM,219,15,Day,0.705,8.078427322,,22.441,25.5925,0.286
Reef,2507,2023-08-07,4:00 PM,219,16,Day,0.626,8.068798625,,22.63766667,25.1125,0.248333333
Reef,2507,2023-08-07,5:00 PM,219,17,Day,0.603,8.119139862,,22.51466667,24.8625,0.656666667
Reef,2507,2023-08-07,6:00 PM,219,18,Day,0.653,8.163574893,,22.33716667,24.81,0.47
Reef,2507,2023-08-07,7:00 PM,219,19,Day,0.755,8.104251,,21.769,25.0075,0.458333333
Reef,2507,2023-08-07,8:00 PM,219,20,Night,0.874,7.987409481,,20.15833333,25.81,0.372
Reef,2507,2023-08-07,9:00 PM,219,21,Night,0.978,7.977381564,,20.00466667,25.72,0.395
Reef,2507,2023-08-07,10:00 PM,219,22,Night,1.047,7.978088285,,20.11216667,25.55,0.041666667
Reef,2507,2023-08-08,11:00 PM,219,23,Night,1.064,7.941690424,,20.14966667,25.14,0.082
Reef,2507,2023-08-08,12:00 AM,220,0,Night,1.031,7.87768434,,20.17,24.7075,0.08
Reef,2507,2023-08-08,1:00 AM,220,1,Night,0.963,7.827839399,,20.208,24.7475,0.6475
Reef,2507,2023-08-08,2:00 AM,220,2,Night,0.872,7.805647143,,20.30833333,24.9625,1.7
Reef,2507,2023-08-08,3:00 AM,220,3,Night,0.762,7.968790485,,20.53533333,24.22,0.38
Reef,2507,2023-08-08,4:00 AM,220,4,Night,0.651,8.068996784,,20.32616667,24.2575,0.453333333
Reef,2507,2023-08-08,5:00 AM,220,5,Day,0.575,8.134403548,,20.00533333,24.77,1.07
Reef,2507,2023-08-08,6:00 AM,220,6,Day,0.564,8.129100033,,19.913,25.265,0.223333333
Reef,2507,2023-08-08,7:00 AM,220,7,Day,0.611,8.137631159,,19.89033333,25.3375,0.146
Reef,2507,2023-08-08,8:00 AM,220,8,Day,0.689,8.107277967,,19.89616667,25.485,0.216666667
Reef,2507,2023-08-08,9:00 AM,220,9,Day,0.773,8.084419059,,20.01116667,25.27,0.175
Reef,2507,2023-08-08,10:00 AM,220,10,Day,0.844,8.064835878,,20.3865,25.2025,3.338
Reef,2507,2023-08-08,11:00 AM,220,11,Day,0.885,8.063480633,,20.67016667,25.53,0.141666667
Reef,2507,2023-08-08,12:00 PM,220,12,Day,0.891,8.083010424,,20.80183333,25.49,0.316666667
Reef,2507,2023-08-08,1:00 PM,220,13,Day,0.869,8.099171679,,20.877,25.5425,0.162
Reef,2507,2023-08-08,2:00 PM,220,14,Day,0.83,8.145380927,,20.9935,25.53,0.235
Reef,2507,2023-08-08,3:00 PM,220,15,Day,0.772,8.197880722,,21.196,25.4075,0.244
Reef,2507,2023-08-08,4:00 PM,220,16,Day,0.708,8.251868834,,21.386,25.44,0.376666667
Reef,2507,2023-08-08,5:00 PM,220,17,Day,0.668,8.279281736,,21.55266667,25.43,0.14
Reef,2507,2023-08-08,6:00 PM,220,18,Day,0.685,8.27594411,,21.5285,25.44,0.832
Reef,2507,2023-08-08,7:00 PM,220,19,Day,0.762,8.266473012,,21.49383333,25.1125,1.071666667
Reef,2507,2023-08-08,8:00 PM,220,20,Night,0.875,8.184570222,,21.553,25.28,1.246
Reef,2507,2023-08-08,9:00 PM,220,21,Night,0.993,8.051356688,,21.36133333,25.4775,2.446666667
Reef,2507,2023-08-08,10:00 PM,220,22,Night,1.089,8.002210791,,21.20916667,25.555,2.468333333
Reef,2507,2023-08-09,11:00 PM,220,23,Night,1.144,7.973336695,,21.05416667,25.505,1.712
Reef,2507,2023-08-09,12:00 AM,221,0,Night,1.148,7.960748664,,20.96683333,24.6375,1.075
Reef,2507,2023-08-09,1:00 AM,221,1,Night,1.108,7.962603686,,20.95766667,24.76,2.608333333
Reef,2507,2023-08-09,2:00 AM,221,2,Night,1.037,7.916706972,,20.83583333,25.2925,0.704
Reef,2507,2023-08-09,3:00 AM,221,3,Night,0.938,7.892680736,,20.679,25.1325,0.675
Reef,2507,2023-08-09,4:00 AM,221,4,Night,0.82,7.885114775,,20.58066667,25.45,1.573333333
Reef,2507,2023-08-09,5:00 AM,221,5,Day,0.708,7.888867569,,20.49866667,25.43,2.35
Reef,2507,2023-08-09,6:00 AM,221,6,Day,0.637,7.922313227,,20.495,25.435,2.518333333
Reef,2507,2023-08-09,7:00 AM,221,7,Day,0.62,7.94119,,20.4785,24.9825,2.796
Reef,2507,2023-08-09,8:00 AM,221,8,Day,0.649,7.943305722,,20.36616667,24.4775,3.815
Reef,2507,2023-08-09,9:00 AM,221,9,Day,0.703,7.952311347,,20.25666667,24.845,5.206666667
Reef,2507,2023-08-09,10:00 AM,221,10,Day,0.761,7.961920165,,20.15833333,24.93,3.106
Reef,2507,2023-08-09,11:00 AM,221,11,Day,0.809,7.977277912,,20.1075,25.1075,3.931666667
Reef,2507,2023-08-09,12:00 PM,221,12,Day,0.838,7.984846205,,20.15583333,24.64,2.691666667
Reef,2507,2023-08-09,1:00 PM,221,13,Day,0.849,7.993496006,,20.29733333,24.3925,1.426
Reef,2507,2023-08-09,2:00 PM,221,14,Day,0.845,7.988560585,,20.355,24.115,1.493333333
Reef,2507,2023-08-09,3:00 PM,221,15,Day,0.825,7.995265654,,20.43533333,24.51,0.406
Reef,2507,2023-08-09,4:00 PM,221,16,Day,0.79,7.996225066,,20.47133333,25.27,0.511666667
Reef,2507,2023-08-09,5:00 PM,221,17,Day,0.754,7.971749259,,20.42583333,25.425,0.443333333
Reef,2507,2023-08-09,6:00 PM,221,18,Day,0.747,7.974262385,,20.47366667,25.47,0.908
Reef,2507,2023-08-09,7:00 PM,221,19,Day,0.79,7.970486119,,20.54866667,25.44,0.665
Reef,2507,2023-08-09,8:00 PM,221,20,Night,0.879,7.969360469,,20.6055,25.4025,0.912
Reef,2507,2023-08-09,9:00 PM,221,21,Night,0.993,7.958066536,,20.6835,25.3925,1.271666667
Reef,2507,2023-08-09,10:00 PM,221,22,Night,1.105,7.945176777,,20.615,25.3775,0.638333333
Reef,2507,2023-08-10,11:00 PM,221,23,Night,1.192,7.93648333,,20.56483333,25.3275,0.604
Reef,2507,2023-08-10,12:00 AM,222,0,Night,1.237,7.929828982,,20.5165,24.9725,0.461666667
Reef,2507,2023-08-10,1:00 AM,222,1,Night,1.237,7.917832143,,20.46133333,24.8375,0.263333333
Reef,2507,2023-08-10,2:00 AM,222,2,Night,1.196,7.89953477,,20.39216667,24.935,0.454
Reef,2507,2023-08-10,3:00 AM,222,3,Night,1.119,7.878219632,,20.319,25.0825,0.593333333
Reef,2507,2023-08-10,4:00 AM,222,4,Night,1.012,7.858492443,,20.18383333,24.925,0.416666667
Reef,2507,2023-08-10,5:00 AM,222,5,Day,0.89,7.862750305,,20.08683333,24.9475,0.282
Reef,2507,2023-08-10,6:00 AM,222,6,Day,0.781,7.861257556,,19.9965,25.2575,0.58
Reef,2507,2023-08-10,7:00 AM,222,7,Day,0.71,7.857563617,,19.90066667,25.195,0.378
Reef,2507,2023-08-10,8:00 AM,222,8,Day,0.683,7.865190764,,19.84433333,25.0725,0.23
Reef,2507,2023-08-10,9:00 AM,222,9,Day,0.692,7.884087599,,19.88533333,25.165,0.218333333
Reef,2507,2023-08-10,10:00 AM,222,10,Day,0.721,7.936528346,,19.99816667,24.705,0.616
Reef,2507,2023-08-10,11:00 AM,222,11,Day,0.756,8.008060482,,20.09483333,25.1225,0.845
Reef,2507,2023-08-10,12:00 PM,222,12,Day,0.789,8.013004412,,20.3405,25.22,0.546666667
Reef,2507,2023-08-10,1:00 PM,222,13,Day,0.816,8.025682021,,20.6245,25.095,0.914
Reef,2507,2023-08-10,2:00 PM,222,14,Day,0.839,8.020332243,,20.64966667,25.27,0.418333333
Reef,2507,2023-08-10,3:00 PM,222,15,Day,0.853,8.022769632,,20.62566667,25.2325,0.166
Reef,2507,2023-08-10,4:00 PM,222,16,Day,0.85,8.025179205,,20.60183333,25.3575,0.113333333
Reef,2507,2023-08-10,5:00 PM,222,17,Day,0.834,8.055244318,,20.667,25.37,0.435
Reef,2507,2023-08-10,6:00 PM,222,18,Day,0.823,8.082367125,,20.72333333,25.35,0.484
Reef,2507,2023-08-10,7:00 PM,222,19,Day,0.839,8.060913521,,20.55116667,25.3675,0.606666667
Reef,2507,2023-08-10,8:00 PM,222,20,Night,0.895,7.997650773,,20.06233333,25.4375,0.682
Reef,2507,2023-08-10,9:00 PM,222,21,Night,0.987,7.930327655,,19.568,25.5275,0.606666667
Reef,2507,2023-08-10,10:00 PM,222,22,Night,1.098,7.91459184,,19.63916667,25.43,0.581666667
Reef,2507,2023-08-11,11:00 PM,222,23,Night,1.205,7.913306189,,19.683,25.3575,0.398
Reef,2507,2023-08-11,12:00 AM,223,0,Night,1.287,7.896610029,,19.6885,25.2225,0.35
Reef,2507,2023-08-11,1:00 AM,223,1,Night,1.329,7.874784287,,19.66266667,25.395,0.243333333
Reef,2507,2023-08-11,2:00 AM,223,2,Night,1.329,7.850473232,,19.6305,25.5975,0.106
Reef,2507,2023-08-11,3:00 AM,223,3,Night,1.286,7.842564584,,19.57283333,25.3575,0.151666667
Reef,2507,2023-08-11,4:00 AM,223,4,Night,1.201,7.828671998,,19.5005,25.2525,0.22
Reef,2507,2023-08-11,5:00 AM,223,5,Day,1.085,7.916982078,,19.47466667,25.415,0.274
Reef,2507,2023-08-11,6:00 AM,223,6,Day,0.962,7.951984185,,19.4995,25.34,0.318333333
Reef,2507,2023-08-11,7:00 AM,223,7,Day,0.855,7.932603593,,19.51866667,25.2575,0.342
Reef,2507,2023-08-11,8:00 AM,223,8,Day,0.779,7.974901895,,19.36,25.2125,0.391666667
Reef,2507,2023-08-11,9:00 AM,223,9,Day,0.739,8.043131126,,19.03366667,24.995,0.253333333
Reef,2507,2023-08-11,10:00 AM,223,10,Day,0.727,8.063075146,,18.942,25.1375,0.328
Reef,2507,2023-08-11,11:00 AM,223,11,Day,0.735,8.073300368,,18.90966667,24.63,0.401666667
Reef,2507,2023-08-11,12:00 PM,223,12,Day,0.753,8.084696047,,18.89033333,24.3425,0.475
Reef,2507,2023-08-11,1:00 PM,223,13,Day,0.78,8.089639358,,18.86816667,25.05,0.146
Reef,2507,2023-08-11,2:00 PM,223,14,Day,0.814,8.092772001,,18.88033333,25.0225,0.163333333
Reef,2507,2023-08-11,3:00 PM,223,15,Day,0.85,8.111793075,,18.9865,24.765,0.176
Reef,2507,2023-08-11,4:00 PM,223,16,Day,0.876,8.114151822,,19.03,24.8525,0.17
Reef,2507,2023-08-11,5:00 PM,223,17,Day,0.885,8.115179702,,19.05266667,24.735,0.103333333
Reef,2507,2023-08-11,6:00 PM,223,18,Day,0.885,8.116718852,,19.09933333,24.815,0.194
Reef,2507,2023-08-11,7:00 PM,223,19,Day,0.891,8.108447286,,19.14266667,24.7725,0.211666667
Reef,2507,2023-08-11,8:00 PM,223,20,Night,0.919,8.108748221,,19.10816667,24.7125,0.68
Reef,2507,2023-08-11,9:00 PM,223,21,Night,0.98,8.062683892,,19.09733333,24.73,0.691666667
Reef,2507,2023-08-11,10:00 PM,223,22,Night,1.072,7.976582382,,19.2585,24.61,0.613333333
Reef,2507,2023-08-12,11:00 PM,223,23,Night,1.183,7.936607673,,19.3235,24.7075,0.596
Reef,2507,2023-08-12,12:00 AM,224,0,Night,1.29,7.924123663,,19.32,25.055,0.616666667
Reef,2507,2023-08-12,1:00 AM,224,1,Night,1.373,7.923508903,,19.3005,24.5375,0.516666667
Reef,2507,2023-08-12,2:00 AM,224,2,Night,1.419,7.917655842,,19.27,25.165,0.556
Reef,2507,2023-08-12,3:00 AM,224,3,Night,1.419,7.909321212,,19.24683333,24.8,0.381666667
Reef,2507,2023-08-12,4:00 AM,224,4,Night,1.368,7.890309631,,19.184,24.795,0.261666667
Reef,2507,2023-08-12,5:00 AM,224,5,Day,1.272,7.872810874,,19.09133333,24.8,0.246
Reef,2507,2023-08-12,6:00 AM,224,6,Day,1.149,7.854525492,,19.0105,25.0275,0.15
Reef,2507,2023-08-12,7:00 AM,224,7,Day,1.024,7.866478974,,18.937,24.96,0.18
Reef,2507,2023-08-12,8:00 AM,224,8,Day,0.914,7.895184484,,18.73166667,24.865,0.08
Reef,2507,2023-08-12,9:00 AM,224,9,Day,0.83,7.921700263,,18.769,24.77,0.205
Reef,2507,2023-08-12,10:00 AM,224,10,Day,0.775,7.940005578,,19.04833333,24.715,0.098
Reef,2507,2023-08-12,11:00 AM,224,11,Day,0.747,7.984578355,,19.27733333,24.7725,0.176666667
Reef,2507,2023-08-12,12:00 PM,224,12,Day,0.741,8.017868095,,19.30266667,24.5725,0.046666667
Reef,2507,2023-08-12,1:00 PM,224,13,Day,0.752,8.069820591,,19.50433333,24.5075,0.008
Reef,2507,2023-08-12,2:00 PM,224,14,Day,0.781,8.168392164,,20.00333333,24.46,0.026666667
Reef,2507,2023-08-12,3:00 PM,224,15,Day,0.825,8.179322578,,20.51416667,24.5825,0.226
Reef,2507,2023-08-12,4:00 PM,224,16,Day,0.869,8.262158574,,20.85733333,24.6625,0.093333333
Reef,2507,2023-08-12,5:00 PM,224,17,Day,0.9,8.270803804,,20.895,24.79,0.098333333
Reef,2507,2023-08-12,6:00 PM,224,18,Day,0.914,8.197295665,,20.64816667,24.9225,0.34
Reef,2507,2023-08-12,7:00 PM,224,19,Day,0.922,8.207117226,,20.628,24.985,0.213333333
Reef,2507,2023-08-12,8:00 PM,224,20,Night,0.937,8.116555097,,20.2145,25.0525,0.23
Reef,2507,2023-08-12,9:00 PM,224,21,Night,0.969,8.005541342,,19.70666667,25.2025,0.315
Reef,2507,2023-08-12,10:00 PM,224,22,Night,1.031,7.949416214,,19.618,24.965,0.36
