stand,stand.number,date,time,julian date,hour,time.of.day,tide.level.m,do
Inside,2547,2023-08-13,10:00 AM,225,10,Day,0.853,9.42
Inside,2547,2023-08-13,11:00 AM,225,11,Day,0.787,10.29
Inside,2547,2023-08-13,12:00 PM,225,12,Day,0.751,11.1
Inside,2547,2023-08-13,1:00 PM,225,13,Day,0.741,11.42
Inside,2547,2023-08-13,2:00 PM,225,14,Day,0.756,10.82
Inside,2547,2023-08-13,3:00 PM,225,15,Day,0.794,11.15
Inside,2547,2023-08-13,4:00 PM,225,16,Day,0.844,11.97
Inside,2547,2023-08-13,5:00 PM,225,17,Day,0.888,11.97
Inside,2547,2023-08-13,6:00 PM,225,18,Day,0.913,11.96
Inside,2547,2023-08-13,7:00 PM,225,19,Day,0.925,11.81
Inside,2547,2023-08-13,8:00 PM,225,20,Night,0.933,10.97
Inside,2547,2023-08-13,9:00 PM,225,21,Night,0.948,9.99
Inside,2547,2023-08-13,10:00 PM,225,22,Night,0.981,10.03
Inside,2547,2023-08-13,11:00 PM,225,23,Night,1.046,9.03
Inside,2547,2023-08-14,12:00 AM,226,0,Night,1.15,8.68
Inside,2547,2023-08-14,1:00 AM,226,1,Night,1.277,9.07
Inside,2547,2023-08-14,2:00 AM,226,2,Night,1.403,9.04
Inside,2547,2023-08-14,3:00 AM,226,3,Night,1.503,9.01
Inside,2547,2023-08-14,4:00 AM,226,4,Night,1.555,8.89
Inside,2547,2023-08-14,5:00 AM,226,5,Day,1.542,8.69
Inside,2547,2023-08-14,6:00 AM,226,6,Day,1.463,8.53
Inside,2547,2023-08-14,7:00 AM,226,7,Day,1.34,8.47
Inside,2547,2023-08-14,8:00 AM,226,8,Day,1.202,8.27
Inside,2547,2023-08-14,9:00 AM,226,9,Day,1.068,8.4
Inside,2547,2023-08-14,10:00 AM,226,10,Day,0.946,8.66
Inside,2547,2023-08-14,11:00 AM,226,11,Day,0.845,9.21
Inside,2547,2023-08-14,12:00 PM,226,12,Day,0.777,9.77
Inside,2547,2023-08-14,1:00 PM,226,13,Day,0.745,10.43
Inside,2547,2023-08-14,2:00 PM,226,14,Day,0.746,10.8
Inside,2547,2023-08-14,3:00 PM,226,15,Day,0.773,10.55
Inside,2547,2023-08-14,4:00 PM,226,16,Day,0.82,11.18
Inside,2547,2023-08-14,5:00 PM,226,17,Day,0.869,11.96
Inside,2547,2023-08-14,6:00 PM,226,18,Day,0.902,12.14
Inside,2547,2023-08-14,7:00 PM,226,19,Day,0.914,11.46
Inside,2547,2023-08-14,8:00 PM,226,20,Night,0.915,10.92
Inside,2547,2023-08-14,9:00 PM,226,21,Night,0.917,10.17
Inside,2547,2023-08-14,10:00 PM,226,22,Night,0.927,9.34
Inside,2547,2023-08-14,11:00 PM,226,23,Night,0.959,8.91
Inside,2547,2023-08-15,12:00 AM,227,0,Night,1.03,8.96
Inside,2547,2023-08-15,1:00 AM,227,1,Night,1.145,7.57
Inside,2547,2023-08-15,2:00 AM,227,2,Night,1.288,8.25
Inside,2547,2023-08-15,3:00 AM,227,3,Night,1.426,8.53
Inside,2547,2023-08-15,4:00 AM,227,4,Night,1.532,8.46
Inside,2547,2023-08-15,5:00 AM,227,5,Day,1.579,8.46
Inside,2547,2023-08-15,6:00 AM,227,6,Day,1.552,8.29
Inside,2547,2023-08-15,7:00 AM,227,7,Day,1.456,8.04
Inside,2547,2023-08-15,8:00 AM,227,8,Day,1.32,7.77
Inside,2547,2023-08-15,9:00 AM,227,9,Day,1.176,7.93
Inside,2547,2023-08-15,10:00 AM,227,10,Day,1.038,8.61
Inside,2547,2023-08-15,11:00 AM,227,11,Day,0.911,8.86
Inside,2547,2023-08-15,12:00 PM,227,12,Day,0.812,9.9
Inside,2547,2023-08-15,1:00 PM,227,13,Day,0.756,10.75
Inside,2547,2023-08-15,2:00 PM,227,14,Day,0.744,11.31
Inside,2547,2023-08-15,3:00 PM,227,15,Day,0.764,11.74
Inside,2547,2023-08-15,4:00 PM,227,16,Day,0.806,12.3
Inside,2547,2023-08-15,5:00 PM,227,17,Day,0.857,12.62
Inside,2547,2023-08-15,6:00 PM,227,18,Day,0.897,12.78
Inside,2547,2023-08-15,7:00 PM,227,19,Day,0.911,12.35
Inside,2547,2023-08-15,8:00 PM,227,20,Night,0.902,11.56
Inside,2547,2023-08-15,9:00 PM,227,21,Night,0.889,10.67
Inside,2547,2023-08-15,10:00 PM,227,22,Night,0.882,9.71
Inside,2547,2023-08-15,11:00 PM,227,23,Night,0.885,9.03
Inside,2547,2023-08-16,12:00 AM,228,0,Night,0.915,8.63
Inside,2547,2023-08-16,1:00 AM,228,1,Night,0.994,8.56
Inside,2547,2023-08-16,2:00 AM,228,2,Night,1.124,7.98
Inside,2547,2023-08-16,3:00 AM,228,3,Night,1.28,8.5
Inside,2547,2023-08-16,4:00 AM,228,4,Night,1.425,8.91
Inside,2547,2023-08-16,5:00 AM,228,5,Day,1.528,8.74
Inside,2547,2023-08-16,6:00 AM,228,6,Day,1.564,8.54
Inside,2547,2023-08-16,7:00 AM,228,7,Day,1.519,8.34
Inside,2547,2023-08-16,8:00 AM,228,8,Day,1.406,8.25
Inside,2547,2023-08-16,9:00 AM,228,9,Day,1.262,7.81
Inside,2547,2023-08-16,10:00 AM,228,10,Day,1.115,7.63
Inside,2547,2023-08-16,11:00 AM,228,11,Day,0.975,8.53
Inside,2547,2023-08-16,12:00 PM,228,12,Day,0.853,9.31
Inside,2547,2023-08-16,1:00 PM,228,13,Day,0.769,10.39
Inside,2547,2023-08-16,2:00 PM,228,14,Day,0.74,11.35
Inside,2547,2023-08-16,3:00 PM,228,15,Day,0.758,12.04
Inside,2547,2023-08-16,4:00 PM,228,16,Day,0.802,12.5
Inside,2547,2023-08-16,5:00 PM,228,17,Day,0.856,12.79
Inside,2547,2023-08-16,6:00 PM,228,18,Day,0.905,12.92
Inside,2547,2023-08-16,7:00 PM,228,19,Day,0.927,12.87
Inside,2547,2023-08-16,8:00 PM,228,20,Night,0.915,12.29
Inside,2547,2023-08-16,9:00 PM,228,21,Night,0.886,11.53
Inside,2547,2023-08-16,10:00 PM,228,22,Night,0.859,10.93
Inside,2547,2023-08-16,11:00 PM,228,23,Night,0.841,9.99
Inside,2547,2023-08-17,12:00 AM,229,0,Night,0.836,9.28
Inside,2547,2023-08-17,1:00 AM,229,1,Night,0.866,9.24
Inside,2547,2023-08-17,2:00 AM,229,2,Night,0.956,8.87
Inside,2547,2023-08-17,3:00 AM,229,3,Night,1.099,8.46
Inside,2547,2023-08-17,4:00 AM,229,4,Night,1.259,8.8
Inside,2547,2023-08-17,5:00 AM,229,5,Day,1.4,8.5
Inside,2547,2023-08-17,6:00 AM,229,6,Day,1.492,8.54
Inside,2547,2023-08-17,7:00 AM,229,7,Day,1.511,8.54
Inside,2547,2023-08-17,8:00 AM,229,8,Day,1.446,8.67
Inside,2547,2023-08-17,9:00 AM,229,9,Day,1.32,8.87
Inside,2547,2023-08-17,10:00 AM,229,10,Day,1.173,9.23
Inside,2547,2023-08-17,11:00 AM,229,11,Day,1.029,9.81
Inside,2547,2023-08-17,12:00 PM,229,12,Day,0.894,10.61
Inside,2547,2023-08-17,1:00 PM,229,13,Day,0.787,11.29
Inside,2547,2023-08-17,2:00 PM,229,14,Day,0.735,11.67
Inside,2547,2023-08-17,3:00 PM,229,15,Day,0.746,11.87
Inside,2547,2023-08-17,4:00 PM,229,16,Day,0.797,12.25
Inside,2547,2023-08-17,5:00 PM,229,17,Day,0.861,12.69
Inside,2547,2023-08-17,6:00 PM,229,18,Day,0.92,13.22
Inside,2547,2023-08-17,7:00 PM,229,19,Day,0.957,13.15
Inside,2547,2023-08-17,8:00 PM,229,20,Night,0.956,12.79
Inside,2547,2023-08-17,9:00 PM,229,21,Night,0.919,12.25
Inside,2547,2023-08-17,10:00 PM,229,22,Night,0.873,12.07
Inside,2547,2023-08-17,11:00 PM,229,23,Night,0.836,11.46
Inside,2547,2023-08-18,12:00 AM,230,0,Night,0.809,10.7
Inside,2547,2023-08-18,1:00 AM,230,1,Night,0.797,10.15
Inside,2547,2023-08-18,2:00 AM,230,2,Night,0.832,9.47
Inside,2547,2023-08-18,3:00 AM,230,3,Night,0.933,8.55
Inside,2547,2023-08-18,4:00 AM,230,4,Night,1.079,8.48
Inside,2547,2023-08-18,5:00 AM,230,5,Day,1.232,8.72
Inside,2547,2023-08-18,6:00 AM,230,6,Day,1.359,8.66
Inside,2547,2023-08-18,7:00 AM,230,7,Day,1.433,8.56
Inside,2547,2023-08-18,8:00 AM,230,8,Day,1.429,8.48
Inside,2547,2023-08-18,9:00 AM,230,9,Day,1.344,8.43
Inside,2547,2023-08-18,10:00 AM,230,10,Day,1.211,8.36
Inside,2547,2023-08-18,11:00 AM,230,11,Day,1.069,8.63
Inside,2547,2023-08-18,12:00 PM,230,12,Day,0.935,8.92
Inside,2547,2023-08-18,1:00 PM,230,13,Day,0.815,9.1
Inside,2547,2023-08-18,2:00 PM,230,14,Day,0.738,9.2
Inside,2547,2023-08-18,3:00 PM,230,15,Day,0.731,9.31
Inside,2547,2023-08-18,4:00 PM,230,16,Day,0.784,9.42
Inside,2547,2023-08-18,5:00 PM,230,17,Day,0.862,9.49
Inside,2547,2023-08-18,6:00 PM,230,18,Day,0.937,10.14
Inside,2547,2023-08-18,7:00 PM,230,19,Day,0.991,9.37
Inside,2547,2023-08-18,8:00 PM,230,20,Night,1.01,8.87
Inside,2547,2023-08-18,9:00 PM,230,21,Night,0.981,8.61
Inside,2547,2023-08-18,10:00 PM,230,22,Night,0.924,8.37
Inside,2547,2023-08-18,11:00 PM,230,23,Night,0.87,8.25
Inside,2547,2023-08-19,12:00 AM,231,0,Night,0.828,7.64
Inside,2547,2023-08-19,1:00 AM,231,1,Night,0.793,7.29
Inside,2547,2023-08-19,2:00 AM,231,2,Night,0.782,7.06
Inside,2547,2023-08-19,3:00 AM,231,3,Night,0.826,6.88
Inside,2547,2023-08-19,4:00 AM,231,4,Night,0.933,6.67
Inside,2547,2023-08-19,5:00 AM,231,5,Day,1.072,7.58
Inside,2547,2023-08-19,6:00 AM,231,6,Day,1.206,8.15
Inside,2547,2023-08-19,7:00 AM,231,7,Day,1.31,8.16
Inside,2547,2023-08-19,8:00 AM,231,8,Day,1.359,8.16
Inside,2547,2023-08-19,9:00 AM,231,9,Day,1.33,8.26
Inside,2547,2023-08-19,10:00 AM,231,10,Day,1.23,8.39
Inside,2547,2023-08-19,11:00 AM,231,11,Day,1.101,8.59
Inside,2547,2023-08-19,12:00 PM,231,12,Day,0.972,8.77
Inside,2547,2023-08-19,1:00 PM,231,13,Day,0.853,9.21
Inside,2547,2023-08-19,2:00 PM,231,14,Day,0.76,10.07
Inside,2547,2023-08-19,3:00 PM,231,15,Day,0.728,10.15
Inside,2547,2023-08-19,4:00 PM,231,16,Day,0.77,9.86
Inside,2547,2023-08-19,5:00 PM,231,17,Day,0.859,10.45
Inside,2547,2023-08-19,6:00 PM,231,18,Day,0.951,9.73
Inside,2547,2023-08-19,7:00 PM,231,19,Day,1.024,9.37
Inside,2547,2023-08-19,8:00 PM,231,20,Night,1.065,8.99
Inside,2547,2023-08-19,9:00 PM,231,21,Night,1.057,8.51
Inside,2547,2023-08-19,10:00 PM,231,22,Night,1.004,8.16
Inside,2547,2023-08-19,11:00 PM,231,23,Night,0.935,8.14
Inside,2547,2023-08-20,12:00 AM,232,0,Night,0.88,7.68
Inside,2547,2023-08-20,1:00 AM,232,1,Night,0.835,7.2
Inside,2547,2023-08-20,2:00 AM,232,2,Night,0.799,7.06
Inside,2547,2023-08-20,3:00 AM,232,3,Night,0.794,7.03
Inside,2547,2023-08-20,4:00 AM,232,4,Night,0.849,7.47
Inside,2547,2023-08-20,5:00 AM,232,5,Day,0.956,7.22
Inside,2547,2023-08-20,6:00 AM,232,6,Day,1.077,7.44
Inside,2547,2023-08-20,7:00 AM,232,7,Day,1.186,7.58
Inside,2547,2023-08-20,8:00 AM,232,8,Day,1.263,7.6
Inside,2547,2023-08-20,9:00 AM,232,9,Day,1.283,7.76
Inside,2547,2023-08-20,10:00 AM,232,10,Day,1.23,8.01
Inside,2547,2023-08-20,11:00 AM,232,11,Day,1.126,8.4
Inside,2547,2023-08-20,12:00 PM,232,12,Day,1.009,8.91
Inside,2547,2023-08-20,1:00 PM,232,13,Day,0.899,9.31
Inside,2547,2023-08-20,2:00 PM,232,14,Day,0.804,10.11
Inside,2547,2023-08-20,3:00 PM,232,15,Day,0.75,10.66
Inside,2547,2023-08-20,4:00 PM,232,16,Day,0.768,10.62
Inside,2547,2023-08-20,5:00 PM,232,17,Day,0.854,11.12
Inside,2547,2023-08-20,6:00 PM,232,18,Day,0.964,11.7
Inside,2547,2023-08-20,7:00 PM,232,19,Day,1.058,10.6
Inside,2547,2023-08-20,8:00 PM,232,20,Night,1.119,9.67
Inside,2547,2023-08-20,9:00 PM,232,21,Night,1.136,9.06
Inside,2547,2023-08-20,10:00 PM,232,22,Night,1.1,8.66
Inside,2547,2023-08-20,11:00 PM,232,23,Night,1.028,8.48
Inside,2547,2023-08-21,12:00 AM,233,0,Night,0.957,8.45
Inside,2547,2023-08-21,1:00 AM,233,1,Night,0.903,8.32
Inside,2547,2023-08-21,2:00 AM,233,2,Night,0.856,8.22
Inside,2547,2023-08-21,3:00 AM,233,3,Night,0.822,8.11
Inside,2547,2023-08-21,4:00 AM,233,4,Night,0.831,8.11
Inside,2547,2023-08-21,5:00 AM,233,5,Day,0.896,8.33
Inside,2547,2023-08-21,6:00 AM,233,6,Day,0.993,7.57
Inside,2547,2023-08-21,7:00 AM,233,7,Day,1.091,7.71
Inside,2547,2023-08-21,8:00 AM,233,8,Day,1.172,7.87
Inside,2547,2023-08-21,9:00 AM,233,9,Day,1.22,7.98
Inside,2547,2023-08-21,10:00 AM,233,10,Day,1.212,8.04
Inside,2547,2023-08-21,11:00 AM,233,11,Day,1.145,7.95
Inside,2547,2023-08-21,12:00 PM,233,12,Day,1.047,8.15
Inside,2547,2023-08-21,1:00 PM,233,13,Day,0.949,8.25
Inside,2547,2023-08-21,2:00 PM,233,14,Day,0.862,8.34
Inside,2547,2023-08-21,3:00 PM,233,15,Day,0.799,8.46
Inside,2547,2023-08-21,4:00 PM,233,16,Day,0.792,9.29
Inside,2547,2023-08-21,5:00 PM,233,17,Day,0.859,10.09
Inside,2547,2023-08-21,6:00 PM,233,18,Day,0.976,10.31
Inside,2547,2023-08-21,7:00 PM,233,19,Day,1.091,9.19
Inside,2547,2023-08-21,8:00 PM,233,20,Night,1.176,8.49
Inside,2547,2023-08-21,9:00 PM,233,21,Night,1.218,7.98
Inside,2547,2023-08-21,10:00 PM,233,22,Night,1.207,8.08
Inside,2547,2023-08-21,11:00 PM,233,23,Night,1.145,7.88
Inside,2547,2023-08-22,12:00 AM,234,0,Night,1.062,7.56
Inside,2547,2023-08-22,1:00 AM,234,1,Night,0.99,7.49
Inside,2547,2023-08-22,2:00 AM,234,2,Night,0.933,7.46
Inside,2547,2023-08-22,3:00 AM,234,3,Night,0.884,7.13
Inside,2547,2023-08-22,4:00 AM,234,4,Night,0.859,6.74
Inside,2547,2023-08-22,5:00 AM,234,5,Day,0.881,6.9
Inside,2547,2023-08-22,6:00 AM,234,6,Day,0.949,6.88
Inside,2547,2023-08-22,7:00 AM,234,7,Day,1.031,6.7
Inside,2547,2023-08-22,8:00 AM,234,8,Day,1.104,7.12
Inside,2547,2023-08-22,9:00 AM,234,9,Day,1.16,7.74
Inside,2547,2023-08-22,10:00 AM,234,10,Day,1.181,8.59
Inside,2547,2023-08-22,11:00 AM,234,11,Day,1.152,9.56
Inside,2547,2023-08-22,12:00 PM,234,12,Day,1.083,10.04
Inside,2547,2023-08-22,1:00 PM,234,13,Day,1.001,10.48
Inside,2547,2023-08-22,2:00 PM,234,14,Day,0.925,11.04
Inside,2547,2023-08-22,3:00 PM,234,15,Day,0.864,11.69
Inside,2547,2023-08-22,4:00 PM,234,16,Day,0.839,12.08
Inside,2547,2023-08-22,5:00 PM,234,17,Day,0.88,12.33
Inside,2547,2023-08-22,6:00 PM,234,18,Day,0.986,12.96
Inside,2547,2023-08-22,7:00 PM,234,19,Day,1.117,12.28
Inside,2547,2023-08-22,8:00 PM,234,20,Night,1.23,10.81
Inside,2547,2023-08-22,9:00 PM,234,21,Night,1.301,9.98
Inside,2547,2023-08-22,10:00 PM,234,22,Night,1.32,9.41
Inside,2547,2023-08-22,11:00 PM,234,23,Night,1.282,8.96
Inside,2547,2023-08-23,12:00 AM,235,0,Night,1.202,8.35
Inside,2547,2023-08-23,1:00 AM,235,1,Night,1.111,8.01
Inside,2547,2023-08-23,2:00 AM,235,2,Night,1.034,8.05
Inside,2547,2023-08-23,3:00 AM,235,3,Night,0.967,8.37
Inside,2547,2023-08-23,4:00 AM,235,4,Night,0.915,8.88
Inside,2547,2023-08-23,5:00 AM,235,5,Day,0.898,8.22
Inside,2547,2023-08-23,6:00 AM,235,6,Day,0.928,8.1
Inside,2547,2023-08-23,7:00 AM,235,7,Day,0.989,8.46
Inside,2547,2023-08-23,8:00 AM,235,8,Day,1.052,8.31
Inside,2547,2023-08-23,9:00 AM,235,9,Day,1.104,8.59
Inside,2547,2023-08-23,10:00 AM,235,10,Day,1.138,8.89
Inside,2547,2023-08-23,11:00 AM,235,11,Day,1.14,9.54
Inside,2547,2023-08-23,12:00 PM,235,12,Day,1.104,9.8
Inside,2547,2023-08-23,1:00 PM,235,13,Day,1.045,10.5
Inside,2547,2023-08-23,2:00 PM,235,14,Day,0.984,10.64
Inside,2547,2023-08-23,3:00 PM,235,15,Day,0.931,10.53
Inside,2547,2023-08-23,4:00 PM,235,16,Day,0.898,10.82
Inside,2547,2023-08-23,5:00 PM,235,17,Day,0.913,11.22
Inside,2547,2023-08-23,6:00 PM,235,18,Day,0.995,14.21
Inside,2547,2023-08-23,7:00 PM,235,19,Day,1.125,11.29
Inside,2547,2023-08-23,8:00 PM,235,20,Night,1.26,10.03
Inside,2547,2023-08-23,9:00 PM,235,21,Night,1.366,9.04
Inside,2547,2023-08-23,10:00 PM,235,22,Night,1.424,8.96
Inside,2547,2023-08-23,11:00 PM,235,23,Night,1.424,9.03
Inside,2547,2023-08-24,12:00 AM,236,0,Night,1.367,8.93
Inside,2547,2023-08-24,1:00 AM,236,1,Night,1.275,8.46
Inside,2547,2023-08-24,2:00 AM,236,2,Night,1.176,7.94
Inside,2547,2023-08-24,3:00 AM,236,3,Night,1.083,7.66
Inside,2547,2023-08-24,4:00 AM,236,4,Night,1.001,7.54
Inside,2547,2023-08-24,5:00 AM,236,5,Day,0.943,7.25
Inside,2547,2023-08-24,6:00 AM,236,6,Day,0.928,7.05
Inside,2547,2023-08-24,7:00 AM,236,7,Day,0.955,6.8
Inside,2547,2023-08-24,8:00 AM,236,8,Day,1.001,7.07
Inside,2547,2023-08-24,9:00 AM,236,9,Day,1.046,7.38
Inside,2547,2023-08-24,10:00 AM,236,10,Day,1.081,7.9
Inside,2547,2023-08-24,11:00 AM,236,11,Day,1.101,8.31
Inside,2547,2023-08-24,12:00 PM,236,12,Day,1.095,10.1
Inside,2547,2023-08-24,1:00 PM,236,13,Day,1.065,11.42
