year__année,month__mois,day__jour,tow__trait,longitude,latitude,start__départ,comment__commentaire,snow_crab_males__mâles_de_crabe_des_neiges,snow_crab_females__femelles_de_crabe_des_neiges,Atlantic_cod__morue_franche,American_plaice__plie_américaine,Yellowtail_flounder__limande_à_queue_jaune,winter_flounder__plie_rouge,thorny_skate__raie_épineuse,smooth_skate__raie_lisse,longhorn_sculpin__chaboisseau_à_dix_huit_épines,sea_potato__patate_de_mer,Hyas_coarctatus__crabe_lyre
2020,8,15,GP132F,-63.17319667,47.58152917,10:15:00,Stable ~ 2.2 kts,195,235,26,317,0,0,0,0,0,0,0
2020,8,15,GP135F,-63.14260333,47.81156917,5:59:27,Stable ~ 2.2 kts,76,11,906,241,0,0,0,0,0,0,0
2020,8,15,GP137F,-63.13136583,47.6787475,9:14:48,Variable 2 a 2.4 noeuds,101,108,9,148,0,0,0,0,0,18,5
2020,8,15,GP145F,-63.05893833,47.78276167,7:06:46,Stable ~ 2.1 kts,94,110,25,376,0,0,0,0,0,3,7
2020,8,16,GP105F,-63.31477667,47.18732583,6:00:03,Force ~ 2.2 kts,37,13,3,133,0,0,0,0,0,0,2
2020,8,16,GP124F,-63.2452525,47.17628583,7:17:26,Stable ~ 2.2 kts,77,100,18,399,0,0,0,0,0,0,0
2020,8,16,GP150F,-63.095595,47.09295083,8:43:23,Accroche et force ~ 2.2 kts,14,8,1,67,0,0,0,0,0,1,0
2020,8,16,GP163F,-62.878735,47.097795,10:04:49,Stable ~ 2.2 kts,143,56,5,147,4,0,0,0,0,0,0
2020,8,16,GP191F,-62.51397,47.05827,12:02:03,Stable ~ 2.1 kts,120,360,10,761,0,0,0,0,0,0,18
2020,8,16,GP210F,-62.340065,47.01096833,13:25:38,Accrochages ~ 2.2 kts,59,139,25,143,0,0,0,0,0,78,44
2020,8,16,GP229F,-62.16274833,46.9625875,14:28:54,Accroche et force ~ 2.2 kts,34,2,41,137,0,0,0,0,0,43,28
2020,8,16,GP246F,-62.02122167,46.95782417,15:58:34,Accroche et force ~ 2.2 kts,49,1,27,87,5,0,0,0,0,0,17
2020,8,16,GP252F,-61.857275,46.89075917,17:04:48,Accrochages ~ 2.2 kts,105,13,5,128,0,0,0,0,0,3,9
2020,8,16,GP275F,-61.72470333,46.87201917,17:55:19,Stable ~ 2.1 kts,192,39,13,183,0,0,0,0,0,0,9
2020,8,16,GP283F,-61.60915,46.737985,19:10:20,Stable ~ 2.1 kts,79,86,2,132,0,0,0,0,0,0,0
2020,8,24,GP231F,-62.18752833,46.21181833,8:45:22,Stable ~ 2.1 kts,0,0,7,19,1,33,0,0,11,0,0
2020,8,24,GP238F,-62.108605,46.10926333,9:47:00,Stable ~ 2.2 kts,0,0,0,38,0,1,0,0,8,0,0
2020,8,24,GP241A1,-61.99052333,46.2724425,7:18:08,Stable ~ 2.2 kts,3,4,4,31,0,0,0,0,0,0,0
2020,8,24,GP254F,-61.86154417,46.26692083,18:49:13,Force a cause de vase ~ 2.1 kts,25,1,0,9,0,0,0,0,0,0,0
2020,8,24,GP256F,-61.91633417,46.32165833,19:43:35,Stable ~ 2.1 kts,4,7,4,69,23,46,0,0,3,0,0
2020,8,24,GP262F,-61.8849075,46.06912583,11:13:30,Force a cause de vase ~ 2.2 kts,28,24,0,42,0,0,0,0,0,0,0
2020,8,24,GP264F,-61.846555,46.07897417,12:00:33,Force a cause de vase ~ 2.2 kts,111,101,0,21,0,0,0,0,0,0,0
2020,8,24,GP266F,-61.79237667,46.124435,16:19:05,Force a cause de vase ~ 2.2 kts,20,0,0,16,0,0,0,0,0,0,0
2020,8,24,GP270F,-61.76268583,46.0432675,14:16:52,Force a cause de vase ~ 2.2 kts,28,7,0,14,0,0,0,0,0,0,0
2020,8,24,GP271F,-61.74484417,45.94672167,13:16:04,Force a cause de vase ~ 2.2 kts,10,7,1,68,0,0,0,0,2,0,0
2020,8,24,GP276F,-61.74073333,46.25092,17:46:21,Force a cause de vase ~ 2.2 kts,61,29,0,28,0,0,0,0,0,0,1
2020,8,24,GP277F,-61.64221167,46.10794167,15:18:04,Force a cause de vase ~ 2.2 kts,32,1,0,18,0,0,0,0,0,0,0
2020,8,29,GP244F,-62.00696417,47.011915,7:17:55,Stable ~ 2.1 kts,72,0,48,23,24,0,0,0,0,0,19
2020,8,29,GP255F,-61.90947917,47.05656,6:17:35,Accrochages ~ 2.1 kts,1,0,45,3,0,0,0,0,0,68,12
2020,9,1,GP310F,-61.13795417,47.37629083,19:44:57,Stable ~ 2.1 kts,27,3,4,46,75,0,1,0,0,0,7
2020,9,1,GP314F,-61.095695,47.32908583,19:04:39,Stable ~ 2.1 kts,138,22,3,98,34,0,1,0,0,0,0
2020,9,1,GP321F,-61.015755,47.35642333,18:26:57,Stable ~ 2.1 kts,50,85,5,153,22,0,0,0,0,1,0
2020,9,1,GP328F,-60.93367,47.446095,15:05:49,Stable ~ 2.1 kts,59,8,1,85,30,0,0,0,0,6,7
2020,9,1,GP333F,-60.87716917,47.27163167,17:13:01,Stable ~ 2.1 kts,108,17,43,192,1,0,0,0,0,0,1
2020,9,1,GP337F,-60.80596167,47.36936667,16:10:28,Stable ~ 2.1 kts,47,73,38,46,18,0,5,0,0,0,0
2020,9,1,GP338F,-60.76839917,47.46245333,14:05:20,Stable ~ 2.1 kts,32,48,6,86,19,0,2,0,0,11,0
2020,9,1,GP343F,-60.67591917,47.21963917,11:08:29,Stable ~ 2.1 kts,1,6,2,28,0,0,3,0,0,0,0
2020,9,1,GP345F,-60.6490675,47.36659917,12:57:18,Stable ~ 2.1 kts,35,30,15,31,1,0,5,0,0,48,12
2020,9,1,GP347F,-60.58925,47.30755833,12:09:34,Stable ~ 2.1 kts,82,8,0,71,0,0,1,0,0,0,1
2020,9,1,GP348F,-60.539965,47.20082833,9:50:10,Accroche et force ~ 2.2 kts,1,0,2,6,0,0,0,0,0,0,0
2020,9,1,GP349F,-60.4873875,47.07795917,6:18:20,Stable ~ 2.2 kts,15,0,3,38,0,0,10,12,0,0,0
2020,9,1,GP355F,-60.36405583,47.20730333,8:10:12,Stable ~ 2.2 kts,0,1,0,17,0,0,1,3,0,0,0
2020,9,2,GP285F,-61.5573875,47.0151275,13:00:03,Stable ~ 2.1 kts,1,1,129,20,98,0,0,0,11,0,15
2020,9,2,GP296F,-61.39921333,46.96162167,11:44:41,Stable ~ 2.1 kts,51,39,1,123,27,0,0,0,0,6,8
2020,9,2,GP297F,-61.379545,47.00527167,10:56:06,Stable ~ 2.1 kts,89,4,1,316,33,0,1,0,0,0,29
2020,9,2,GP307F,-61.1564475,47.04517833,9:18:30,Stable ~ 2.1 kts,20,107,33,164,21,0,0,0,0,0,0
2020,9,2,GP308F,-61.15577833,47.32279917,6:18:30,Stable ~ 2.1 kts,168,13,4,221,159,0,2,0,0,0,2
2020,9,2,GP311F,-61.11354083,47.16654667,7:53:14,Stable ~ 2.1 kts,26,239,24,219,5,0,1,0,0,0,0
2020,9,5,GP148F,-63.022165,47.5367975,18:14:22,Accroche et force ~ 2.1 kts,29,5,9,20,0,0,0,0,0,0,14
2020,9,5,GP155F,-62.92965333,47.70733833,14:39:54,Stable ~ 2.1 kts,64,18,38,19,0,0,0,0,0,1,5
2020,9,5,GP168F,-62.85750833,47.85199917,12:13:03,Stable ~ 2.1 kts,74,201,78,197,0,0,0,0,0,0,2
2020,9,5,GP171F,-62.81429917,47.68378083,15:30:35,Stable ~ 2.1 kts,57,31,1,152,83,0,0,0,0,0,1
2020,9,5,GP173F,-62.7925575,47.65879333,16:08:27,Stable ~ 2.1 kts,35,43,5,73,0,0,0,0,0,0,8
2020,9,5,GP175F,-62.78112917,47.79053,13:12:49,Accrochages ~ 2.1 kts,81,53,1,118,0,0,0,0,0,0,15
2020,9,5,GP178F,-62.731395,47.84103333,10:58:33,Stable ~ 2.1 kts,182,171,0,256,0,0,0,0,0,0,2
2020,9,5,GP195F,-62.58469417,47.75329917,9:23:32,Stable ~ 2.1 kts,135,15,2,167,2,0,0,0,0,0,1
2020,9,5,GP216F,-62.38069167,47.75790917,7:48:39,Stable ~ 2.0 kts,49,171,1,73,0,0,0,0,0,0,6
2020,9,5,GP228F,-62.21097,47.7239825,6:23:58,Stable ~ 2.1 kts,119,17,8,114,0,0,0,0,0,0,0
2020,9,6,GP116F,-63.1477325,47.2854,18:30:11,Stable ~ 2.1 kts,285,167,21,486,1,0,0,0,0,0,3
2020,9,6,GP117A1,-63.26471833,47.35532083,16:19:34,Stable ~ 2.2 kts,76,67,2,181,0,0,0,0,0,0,10
2020,9,6,GP140F,-63.1293525,47.43419,14:17:16,Force a cause de vase ~ 2.1 kts,73,70,2,166,0,0,0,0,0,0,1
2020,9,6,GP146F,-63.05857,47.3267975,17:31:56,Stable ~ 2.1 kts,184,59,5,137,7,0,0,0,0,0,31
2020,9,6,GP151F,-63.00337583,47.18673667,19:37:42,Stable ~ 2.1 kts,186,62,59,267,46,0,0,0,0,0,12
2020,9,6,GP160F,-62.90134,47.3854625,12:32:06,Stable ~ 2.0 kts,58,41,0,44,6,0,0,0,0,0,12
2020,9,6,GP167A2,-62.90188333,47.53307417,7:25:14,Accroche et force ~ 2.2 kts,10,4,3,12,3,0,0,0,0,0,2
2020,9,6,GP182F,-62.681925,47.442995,10:49:58,Stable ~ 2.1 kts,144,82,1,28,13,0,0,0,0,0,17
2020,9,6,GP186A1,-62.77099333,47.49383917,10:02:59,Stable ~ 2.1 kts,116,70,2,106,17,0,0,0,0,0,7
2020,9,7,GP161F,-62.83568833,47.266165,6:26:09,Stable ~ 2.1 kts,58,27,12,48,10,0,0,0,0,0,42
2020,9,7,GP164F,-62.87641667,47.16877833,7:21:39,Stable ~ 2.1 kts,318,189,304,202,0,0,0,0,0,0,66
2020,9,7,GP177F,-62.68671583,47.16077917,8:38:26,Stable ~ 2.1 kts,205,450,9,692,0,0,0,0,0,0,2
2020,9,7,GP190F,-62.60447083,47.20636917,10:14:04,Stable ~ 2.1 kts,207,223,8,513,0,0,0,0,0,0,1
2020,9,7,GP221F,-62.4154875,47.12378167,11:44:49,Stable ~ 2.1 kts,157,26,35,128,10,0,0,0,0,0,3
2020,9,7,GP232F,-62.18869917,47.14887917,13:20:21,Stable ~ 2.2 kts,0,0,8,0,0,0,0,0,0,0,0
2020,9,7,GP279F,-61.62088833,46.92919417,17:12:57,Stable ~ 2.2 kts,71,11,12,14,8,0,0,0,0,0,37
2020,9,7,GP288F,-61.5027275,46.80851333,19:45:20,Stable ~ 2.1 kts,43,104,6,67,0,0,0,0,0,0,2
2020,9,7,GP291F,-61.45218333,46.90016833,18:28:35,Force ~ 2.2 kts,32,395,0,79,1,0,0,0,0,8,0
2020,9,8,GP267F,-61.78447417,46.39196583,9:39:00,Stable ~ 2.1 kts,6,9,4,103,87,12,0,0,12,0,0
2020,9,8,GP272F,-61.74573917,46.4771575,8:26:53,Stable ~ 2.1 kts,3,5,6,62,56,0,0,0,17,0,3
2020,9,8,GP280F,-61.6201825,46.37907667,10:50:51,Force a cause de vase ~ 2.1 kts,12,1,0,29,0,0,0,0,0,0,0
2020,9,8,GP284F,-61.59740333,46.21754333,12:29:07,Force a cause de vase ~ 2.2 kts,63,37,0,21,0,0,0,0,0,0,6
2020,9,8,GP286F,-61.54553333,46.6075475,6:31:11,Stable ~ 2.1 kts,123,12,5,111,0,0,0,0,0,0,6
2020,9,8,GP289F,-61.47650833,46.45077583,16:32:39,Force a cause de vase ~ 2.1 kts,63,6,0,13,0,0,0,0,0,0,0
2020,9,8,GP292F,-61.44669417,46.53130917,18:01:25,Stable ~ 2.1 kts,116,53,7,87,0,0,0,0,0,0,0
2020,9,8,GP294F,-61.44171833,46.2003725,13:45:30,Stable ~ 2.1 kts,1,1,264,16,0,76,0,0,22,0,0
2020,9,8,GP298F,-61.41092333,46.51001417,17:18:37,Stable ~ 2.1 kts,22,10,4,9,0,0,0,0,0,44,3
2020,9,8,GP301F,-61.34939417,46.29946167,14:54:36,Stable ~ 2.1 kts,49,47,3,16,0,0,0,0,0,0,1
2020,9,9,GP317F,-61.04978,47.10737417,10:00:12,Stable ~ 2.1 kts,31,190,15,169,0,0,1,0,0,0,0
2020,9,9,GP327F,-60.95782833,47.007265,11:04:03,Force a cause de vase ~ 2.2 kts,65,3,1,145,0,0,4,0,0,0,0
2020,9,9,GP329F,-60.91546917,47.171015,8:57:15,Accrochages ~ 2.2 kts,15,32,16,34,0,0,2,0,0,4,0
2020,9,9,GP332F,-60.89081667,47.00676833,11:57:58,Stable ~ 2.2 kts,88,3,2,148,0,0,3,0,0,0,0
2020,9,9,GP336F,-60.93374917,46.98428,12:37:56,Force a cause de vase ~ 2.2 kts,52,0,6,92,0,0,2,0,0,0,0
2020,9,9,GP339F,-60.7593675,47.15132,7:39:09,Force a cause de vase ~ 2.1 kts,19,6,6,132,0,0,33,1,0,0,0
2020,9,9,GP340F,-60.746395,47.0556175,6:35:12,Stable ~ 2.1 kts,69,0,4,182,0,0,32,1,0,0,0
2020,9,10,GP299F,-61.3555225,46.733695,13:51:17,Stable ~ 2.2 kts,131,173,5,64,0,0,0,0,0,0,2
2020,9,10,GP302F,-61.33873417,46.86878167,11:06:08,Stable ~ 2.2 kts,137,34,21,303,1,0,0,0,0,0,2
2020,9,10,GP304F,-61.25252083,46.8013025,12:11:43,Stable ~ 2.1 kts,57,270,32,213,0,0,0,0,0,0,0
2020,9,10,GP305F,-61.240725,46.6328625,15:59:39,Stable ~ 2.2 kts,99,301,0,102,0,0,0,0,0,0,1
2020,9,10,GP306F,-61.23308667,46.69071833,15:02:20,Stable ~ 2.2 kts,171,85,6,84,0,0,0,0,0,0,0
2020,9,10,GP309F,-61.14274,46.91052083,9:48:17,Stable ~ 2.2 kts,39,44,3,119,2,0,0,0,0,2,0
2020,9,10,GP318F,-61.03671833,46.8507725,7:35:02,Stable ~ 2.1 kts,184,75,45,163,0,0,1,0,0,0,0
2020,9,10,GP319F,-61.12793,46.67840083,17:15:17,Accroche et force ~ 2.0 kts,118,94,3,28,0,0,0,0,0,0,10
2020,9,10,GP322F,-61.00793583,46.93647667,8:51:00,Stable ~ 2.2 kts,33,91,4,134,0,0,1,0,0,0,0
2020,9,10,GP330F,-60.9018675,46.83473083,6:32:07,Stable ~ 2.1 kts,69,92,28,46,0,0,2,0,0,0,18
2021,7,17,GP323F,-61.00596917,47.62686833,15:51:43,Stable ~ 2.1 kts,0,0,2,23,95,0,0,0,0,0,2
2021,7,17,GP325F,-60.952325,47.7790025,17:13:23,Stable ~ 2.1 kts,188,2,0,174,36,0,0,0,0,0,0
2021,7,17,GP334F,-60.90755,47.63312833,14:59:02,Accroche et force ~ 2.1 kts,0,1,5,1,1,0,0,0,0,1,6
2021,7,17,GP335F,-60.83037,47.76972583,18:12:52,Stable ~ 2.1 kts,12,63,2,81,0,0,0,0,0,0,1
2021,7,17,GP341F,-60.69112167,47.8150225,20:27:41,Force ~ 2.2 kts,25,0,10,18,0,0,46,1,0,0,0
2021,7,17,GP342F,-60.69738333,47.56585833,13:19:40,Stable ~ 2.1 kts,73,5,0,53,0,0,0,0,0,0,5
2021,7,17,GP344F,-60.672445,47.74436,19:30:04,Stable ~ 2.1 kts,5,14,9,20,0,0,0,0,0,0,0
2021,7,17,GP346F,-60.60804917,47.47821083,12:05:26,buffer entre 12f et 19 - stable ~ 2.2 kts,54,62,0,26,0,0,0,0,0,0,1
2021,7,17,GP350F,-60.48590083,47.50792083,10:44:13,Stable ~ 2.1 kts,19,0,2,87,1,0,5,0,0,0,0
2021,7,17,GP351F,-60.46124417,47.43064917,6:31:01,Stable ~ 2.1 kts,34,3,2,71,0,0,13,0,0,0,0
2021,7,17,GP352F,-60.43239,47.55173917,9:32:50,Stable ~ 2.2 kts,21,0,0,3,0,0,3,0,0,0,0
2021,7,17,GP353F,-60.40395,47.52029833,7:51:56,Force ~ 2.2 kts,0,0,0,2,0,0,2,10,0,0,0
2021,7,17,GP354F,-60.3913825,47.38087083,5:19:41,Stable ~ 2.2 kts,1,0,32,9,0,0,3,0,0,0,2
2021,7,18,GP312F,-61.11374,48.07957333,14:22:21,buffer creux d eau - stable ~ 2.1 kts,1,0,0,0,0,0,2,3,0,0,0
2021,7,18,GP313F,-61.10140917,47.96862,16:15:24,Stable ~ 2.1 kts,13,64,0,23,0,0,0,0,0,0,6
2021,7,18,GP315A1,-61.09595583,47.87715083,8:20:15,Accroche et force ~ 2.2 kts,3,0,1,1,0,0,0,0,0,17,0
2021,7,18,GP320F,-61.0147975,48.0312075,12:33:03,buffer creux d eau - stable ~ 2.1 kts,0,1,3,0,0,0,3,2,0,0,0
2021,7,18,GP324A1,-60.96452083,47.91618417,10:41:11,Stable ~ 2.1 kts,22,58,0,52,0,0,0,0,0,0,3
2021,7,18,GP326F,-60.9760125,47.81923167,6:09:49,Stable ~ 2.1 kts,72,1,0,171,0,0,0,0,0,0,1
2021,7,18,GP331F,-60.89551083,47.83011833,5:16:17,Stable ~ 2.1 kts,79,93,0,149,0,0,0,0,0,0,2
2021,7,19,GP251F,-61.9529825,48.24963083,20:23:31,Accrochages ~ 2.1 kts,1,0,6,6,0,0,10,5,0,0,0
2021,7,19,GP260F,-61.87860083,48.234235,16:49:01,Stable ~ 2.1 kts,59,1,0,6,0,0,18,10,0,0,0
2021,7,19,GP269F,-61.78725583,48.284625,18:17:13,Force a cause de vase ~ 2.2 kts,1,1,0,0,0,0,1,0,0,0,0
2021,7,19,GP273F,-61.70287917,48.11513667,14:44:33,Stable ~ 2.1 kts,85,6,12,26,0,0,1,0,0,0,1
2021,7,19,GP282F,-61.6026275,48.2239325,12:55:48,Force a cause de vase ~ 2.1 kts,0,1,0,0,0,0,1,1,0,0,0
2021,7,19,GP287F,-61.4615075,47.98468917,6:06:52,Accroche et force ~ 2.2 kts,4,0,1,1,0,0,0,0,0,18,3
2021,7,19,GP290F,-61.4586725,48.041285,7:04:00,Stable ~ 2.1 kts,9,14,1,5,0,0,0,0,0,4,6
2021,7,19,GP293F,-61.435275,48.22655917,11:02:58,Force a cause de vase ~ 2.1 kts,1,0,0,0,0,0,1,0,0,0,0
2021,7,19,GP295F,-61.40460917,48.09532083,7:46:03,Stable ~ 2.1 kts,21,3,4,19,0,0,0,0,1,0,2
2021,7,19,GP303F,-61.37849,47.9549175,5:19:20,Stable ~ 2.1 kts,18,0,1,6,0,0,0,0,0,42,12
2021,7,19,GP316F,-61.24226333,48.19766583,9:23:47,Force a cause de vase ~ 2.1 kts,0,0,0,0,0,0,1,1,0,0,0
2021,7,20,GP207A1,-62.3515225,48.26867417,17:01:38,Stable ~ 2.2 kts,5,1,9,40,0,0,0,0,0,9,8
2021,7,20,GP208F,-62.44156333,48.32976333,18:20:31,Force ~ 2.1 kts,0,0,7,2,0,0,17,3,0,0,0
2021,7,20,GP235F,-62.1088325,48.39936917,8:05:53,Force a cause de vase ~ 2.1 kts,4,3,0,0,0,0,4,3,0,0,0
2021,7,20,GP237A3,-62.27086,48.28504667,14:46:44,Stable ~ 2.1 kts,12,0,26,19,0,0,36,0,0,0,0
2021,7,20,GP250F,-61.94685667,48.2865,5:40:29,Force a cause de vase ~ 2.1 kts,0,0,0,8,0,0,5,5,0,0,0
2021,7,21,GP109F,-63.34225,48.79377583,17:58:14,Force a cause de vase ~ 2.1 kts,11,2,1,3,0,0,10,0,0,0,0
2021,7,21,GP120F,-63.26042833,48.90906,20:32:47,Force a cause de vase ~ 2.1 kts,0,0,0,1,0,0,5,2,0,0,0
2021,7,21,GP121F,-63.23928917,48.6679175,11:49:48,Force a cause de vase ~ 2.1 kts,0,1,4,8,0,0,3,1,0,0,0
2021,7,21,GP122F,-63.25998333,48.74281667,16:08:01,Force a cause de vase ~ 2.1 kts,50,43,0,2,0,0,3,2,0,0,0
2021,7,21,GP134F,-63.15025583,48.56063083,8:37:02,Force a cause de vase ~ 2.1 kts,5,9,3,7,0,0,12,3,0,0,0
2021,7,21,GP139F,-63.1242,48.5889675,10:05:41,Force a cause de vase ~ 2.1 kts,2,0,0,13,0,0,4,0,0,0,0
2021,7,21,GP142F,-63.10718667,48.72587833,14:35:29,Force a cause de vase ~ 2.1 kts,0,0,0,1,0,0,5,0,0,0,0
2021,7,21,GP156F,-62.92144417,48.58932333,5:56:36,Force a cause de vase ~ 2.1 kts,0,0,0,0,0,0,1,0,0,0,0
2021,7,22,GP072F,-63.67545417,48.7399725,11:01:41,Force ~ 2.2 kts,8,4,154,13,0,0,12,0,0,0,0
2021,7,22,GP078F,-63.51198667,48.64426833,13:05:15,Force a cause de vase ~ 2.1 kts,0,0,48,33,0,0,3,0,0,0,0
2021,7,22,GP081F,-63.5910525,48.88612,7:46:34,Force a cause de vase ~ 2.1 kts,2,0,2,3,0,0,5,1,0,0,0
2021,7,22,GP083A1,-63.527935,48.539145,17:41:47,Accrochages ~ 2.2 kts,0,2,49,10,0,0,9,0,0,0,0
2021,7,22,GP085F,-63.5576625,48.82642,9:26:31,Force a cause de vase ~ 2.1 kts,0,0,2,11,0,0,7,2,0,0,0
2021,7,22,GP096F,-63.4570575,48.54961,18:54:03,Accroche et force ~ 2.1 kts,6,1,29,4,0,0,13,2,0,0,0
2021,7,22,GP098F,-63.42126417,48.93006333,6:01:40,Force a cause de vase ~ 2.1 kts,0,1,0,3,0,0,5,0,0,0,0
2021,7,22,GP107F,-63.47805,48.635645,14:10:33,Force a cause de vase ~ 2.1 kts,0,1,66,20,0,0,2,4,0,0,0
2021,7,22,GP112F,-63.40983,48.44052917,20:31:00,Accroche et force ~ 2.1 kts,76,72,41,32,0,0,8,0,0,0,2
2021,7,23,GP103F,-63.36280083,48.38005167,6:49:13,Stable ~ 2.1 kts,165,88,27,73,0,0,0,4,0,0,3
2021,7,23,GP115F,-63.29939083,48.43893417,5:30:46,Accroche et force ~ 2.2 kts,32,27,14,36,0,0,6,0,0,0,0
2021,7,23,GP130A1,-63.30634583,48.32752917,9:24:54,Stable ~ 2.1 kts,37,36,2,28,0,0,0,0,0,43,9
2021,7,23,GP138F,-62.96511833,48.38876,12:47:31,Stable ~ 2.1 kts,46,51,1,67,2,0,0,0,0,3,18
2021,7,23,GP152F,-62.9779775,48.3137725,11:35:58,Stable ~ 2.1 kts,86,140,1,79,0,0,0,0,0,6,1
2021,7,23,GP165A1,-62.87199083,48.38118917,14:54:29,Accrochages ~ 2.1 kts,20,10,13,15,0,0,2,0,0,0,0
2021,7,23,GP166F,-62.8499775,48.417625,15:54:56,Stable ~ 2.1 kts,0,0,5,34,0,0,28,3,0,0,0
2021,7,23,GP187F,-62.62773,48.429895,18:23:12,Force a cause de vase ~ 2.1 kts,1,1,0,2,0,0,10,0,0,0,0
2021,7,23,GP203F,-62.59696083,48.2925975,20:05:12,Stable ~ 2.1 kts,13,3,7,25,0,0,9,0,0,0,1
2021,7,24,GP153F,-62.96758583,48.211,8:24:04,Stable ~ 2.2 kts,22,47,1,31,0,0,0,0,0,9,3
2021,7,24,GP169F,-62.8488325,48.180645,9:13:15,Stable ~ 2.1 kts,51,47,0,33,1,0,0,0,0,0,0
2021,7,24,GP180F,-62.78732917,48.26757167,6:42:03,Stable ~ 2.2 kts,88,74,0,42,0,0,0,0,0,0,1
2021,7,24,GP181F,-62.67545333,48.30878917,5:35:12,Stable ~ 2.1 kts,28,13,3,33,0,0,1,0,0,0,2
2021,7,24,GP185F,-62.66376167,48.14323,10:27:19,Stable ~ 2.1 kts,52,77,38,87,0,0,0,0,0,0,0
2021,7,24,GP201F,-62.545275,48.17427083,11:21:50,Stable ~ 2.1 kts,22,29,2,51,0,0,0,0,0,0,2
2021,7,24,GP227F,-62.214825,48.1798825,13:25:14,Stable ~ 2.1 kts,5,0,4,41,0,0,0,0,0,0,0
2021,7,24,GP230F,-62.18090667,48.14070917,14:17:37,Accrochages ~ 2.1 kts,35,2,10,49,0,0,0,0,0,0,0
2021,7,24,GP243F,-62.006305,48.01364667,18:31:25,Stable ~ 2.1 kts,3,2,1,2,0,0,0,0,0,99,10
2021,7,24,GP249A2,-62.03195833,48.08963917,17:32:50,Accrochages ~ 2.1 kts,7,9,1,4,0,0,0,0,0,7,3
2021,7,24,GP257F,-61.9107025,47.98873417,20:19:45,Stable ~ 2.1 kts,30,32,0,77,1,0,0,0,0,0,0
2021,7,24,GP261F,-61.8833025,48.04602333,19:39:16,Stable ~ 2.1 kts,18,55,0,27,0,0,0,0,0,10,1
2021,7,25,GP199F,-62.513135,47.4280925,6:56:16,Stable ~ 2.2 kts,119,158,0,192,0,0,0,0,0,0,8
2021,7,25,GP211F,-62.39314833,47.50475833,5:35:08,Stable ~ 2.1 kts,40,92,1,175,4,0,0,0,0,0,0
2021,7,25,GP219F,-62.3631425,47.3821575,8:17:19,Accrochages ~ 2.1 kts,179,122,0,129,22,0,0,0,0,0,4
2021,8,2,GP220F,-62.29698917,46.73398583,17:00:49,Stable ~ 2.1 kts,77,19,1,123,0,0,0,0,0,0,3
2021,8,2,GP226F,-62.2072225,46.70569167,14:21:32,Force ~ 2.1 kts,57,2,4,171,1,0,0,0,0,28,17
2021,8,2,GP233F,-62.21068833,46.81126167,15:39:05,Stable ~ 2.1 kts,159,139,2,254,0,0,0,0,0,0,5
2021,8,2,GP234F,-62.2356025,46.59658667,18:27:03,Accroche et force ~ 2.1 kts,0,0,29,25,0,1,0,0,0,133,0
2021,8,2,GP240F,-62.12087333,46.60142167,13:00:58,Stable ~ 2.1 kts,10,0,26,22,5,0,0,0,1,28,4
2021,8,2,GP245F,-61.98714417,46.78826,9:15:40,Accrochages ~ 2.1 kts,40,46,8,127,1,0,0,0,0,91,19
2021,8,2,GP248F,-61.96675917,46.73652167,10:12:17,Stable ~ 2.1 kts,95,65,3,649,0,0,0,0,0,6,0
2021,8,2,GP259F,-61.8862425,46.68367083,6:52:37,Stable ~ 2.1 kts,17,0,36,37,0,0,0,0,0,8,6
2021,8,2,GP263F,-61.86357667,46.77274083,8:00:38,Stable ~ 2.1 kts,72,142,3,160,0,0,0,0,0,28,2
2021,8,2,GP265F,-61.95745333,46.63461417,11:38:01,Accrochages ~ 2.1 kts,11,1,23,60,0,0,0,0,0,608,19
2021,8,2,GP268F,-61.77070917,46.67796833,5:42:10,Stable ~ 2.1 kts,85,4,12,74,0,0,0,0,0,66,15
2021,8,3,GP179F,-62.68667917,47.01390167,19:53:04,Stable ~ 2.1 kts,186,344,3,819,2,0,0,0,0,0,0
2021,8,3,GP189F,-62.63528583,46.60726333,9:16:26,Stable ~ 2.1 kts,0,0,16,18,4,0,0,0,0,3,3
2021,8,3,GP191F,-62.60851583,47.06075417,18:34:39,Accroche et force ~ 2.2 kts,47,198,3,114,0,0,0,0,0,0,3
2021,8,3,GP192F,-62.539475,46.61343583,8:10:00,Accrochages ~ 2.1 kts,4,0,111,20,7,0,0,0,0,5,7
2021,8,3,GP197A2,-62.4974625,46.68599583,12:43:32,Stable ~ 2.1 kts,78,0,9,129,7,0,0,0,0,0,11
2021,8,3,GP198F,-62.5397825,46.93701417,17:09:05,Accroche et force ~ 2.1 kts,83,135,2,241,0,0,0,0,0,0,5
2021,8,3,GP202A1,-62.49136333,46.80056583,14:41:02,Accroche et force ~ 2.1 kts,68,17,4,110,0,0,0,0,0,0,4
2021,8,3,GP206F,-62.4339175,46.879625,15:49:56,Stable ~ 2.1 kts,164,111,1,408,1,0,0,0,0,0,3
2021,8,3,GP214A2,-62.4339025,46.54670167,6:50:17,Accroche et force ~ 2.1 kts,0,0,10,13,3,1,0,0,2,0,0
2021,8,4,GP123F,-63.16478583,46.86965167,11:08:51,Stable ~ 2.2 kts,91,25,0,171,0,0,0,0,0,0,6
2021,8,4,GP127F,-63.20195167,46.95827333,9:54:23,Stable ~ 2.1 kts,218,36,1,228,28,0,0,0,0,0,4
