year__annee,month__mois,day__jour,tow__trait,longitude,latitude,start__depart,comment__commentaire,snow_crab_males__males_de_crabe_des_neiges,snow_crab_females__females_de_crabe_des_neiges,Atlantic_cod__morue_franche,American_plaice__plie_americaine,Yellowtail_flounder__limande_a_queue_jaune,winter_flounder__plie_rouge,thorny_skate__raie_epineuset,smooth_skate__raie_lisse,longhorn_sculpin__chaboisseau_a_dix_huit_epines,sea_potato__patate_de_mer,Hyas_coarctatus
2020,9,1,GP333F,-60.8772,47.27163,,Stable ~ 2.1 kts,108,17,43,192,1,0,0,0,0,0,1
2020,9,1,GP321F,-61.0158,47.35642,,Stable ~ 2.1 kts,50,85,5,153,22,0,0,0,0,1,0
2020,9,1,GP314F,-61.0957,47.32909,,Stable ~ 2.1 kts,138,22,3,98,34,0,1,0,0,0,0
2020,9,1,GP310F,-61.138,47.37629,,Stable ~ 2.1 kts,27,3,4,46,75,0,1,0,0,0,7
2020,9,2,GP308F,-61.1558,47.3228,,Stable ~ 2.1 kts,168,13,4,221,159,0,2,0,0,0,2
2020,9,2,GP311F,-61.1135,47.16655,,Stable ~ 2.1 kts,26,239,24,219,5,0,1,0,0,0,0
2020,9,2,GP307F,-61.1564,47.04518,,Stable ~ 2.1 kts,20,107,33,164,21,0,0,0,0,0,0
2020,9,2,GP297F,-61.3795,47.00527,,Stable ~ 2.1 kts,89,4,1,316,33,0,1,0,0,0,29
2020,9,2,GP296F,-61.3992,46.96162,,Stable ~ 2.1 kts,51,39,1,123,27,0,0,0,0,6,8
2020,9,2,GP285F,-61.5574,47.01513,,Stable ~ 2.1 kts,1,1,129,20,98,0,0,0,11,0,15
2020,9,5,GP228F,-62.211,47.72398,,Stable ~ 2.1 kts,119,17,8,114,0,0,0,0,0,0,0
2020,9,5,GP216F,-62.3807,47.75791,,Stable ~ 2.0 kts,49,171,1,73,0,0,0,0,0,0,6
2020,9,5,GP195F,-62.5847,47.7533,,Stable ~ 2.1 kts,135,15,2,167,2,0,0,0,0,0,1
2020,9,5,GP178F,-62.7314,47.84103,,Stable ~ 2.1 kts,182,171,0,256,0,0,0,0,0,0,2
2020,9,5,GP168F,-62.8575,47.852,,Stable ~ 2.1 kts,74,201,78,197,0,0,0,0,0,0,2
2020,9,5,GP175F,-62.7811,47.79053,,Accrochages ~ 2.1 kts,81,53,1,118,0,0,0,0,0,0,15
2020,9,5,GP155F,-62.9297,47.70734,,Stable ~ 2.1 kts,64,18,38,19,0,0,0,0,0,1,5
2020,9,5,GP171F,-62.8143,47.68378,,Stable ~ 2.1 kts,57,31,1,152,83,0,0,0,0,0,1
2020,9,5,GP173F,-62.7926,47.65879,,Stable ~ 2.1 kts,35,43,5,73,0,0,0,0,0,0,8
2020,9,5,GP148F,-63.0222,47.5368,,Accroche et force ~ 2.1 kts,29,5,9,20,0,0,0,0,0,0,14
2020,9,6,GP167A2,-62.9019,47.53307,,Accroche et force ~ 2.2 kts,10,4,3,12,3,0,0,0,0,0,2
2020,9,6,GP186A1,-62.771,47.49384,,Stable ~ 2.1 kts,116,70,2,106,17,0,0,0,0,0,7
2020,9,6,GP182F,-62.6819,47.443,,Stable ~ 2.1 kts,144,82,1,28,13,0,0,0,0,0,17
2020,9,6,GP160F,-62.9013,47.38546,,Stable ~ 2.0 kts,58,41,0,44,6,0,0,0,0,0,12
2020,9,6,GP140F,-63.1294,47.43419,,Force a cause de vase ~ 2.1 kts,73,70,2,166,0,0,0,0,0,0,1
2020,9,6,GP117A1,-63.2647,47.35532,,Stable ~ 2.2 kts,76,67,2,181,0,0,0,0,0,0,10
2020,9,6,GP146F,-63.0586,47.3268,,Stable ~ 2.1 kts,184,59,5,137,7,0,0,0,0,0,31
2020,9,6,GP116F,-63.1477,47.2854,,Stable ~ 2.1 kts,285,167,21,486,1,0,0,0,0,0,3
2020,9,6,GP151F,-63.0034,47.18674,,Stable ~ 2.1 kts,186,62,59,267,46,0,0,0,0,0,12
2020,9,7,GP161F,-62.8357,47.26616,,Stable ~ 2.1 kts,58,27,12,48,10,0,0,0,0,0,42
2020,9,7,GP164F,-62.8764,47.16878,,Stable ~ 2.1 kts,318,189,304,202,0,0,0,0,0,0,66
2020,9,7,GP177F,-62.6867,47.16078,,Stable ~ 2.1 kts,205,450,9,692,0,0,0,0,0,0,2
2020,9,7,GP190F,-62.6045,47.20637,,Stable ~ 2.1 kts,207,223,8,513,0,0,0,0,0,0,1
2020,9,7,GP221F,-62.4155,47.12378,,Stable ~ 2.1 kts,157,26,35,128,10,0,0,0,0,0,3
2020,9,7,GP232F,-62.1887,47.14888,,Stable ~ 2.2 kts,0,0,8,0,0,0,0,0,0,0,0
2020,9,7,GP279F,-61.6209,46.92919,,Stable ~ 2.2 kts,71,11,12,14,8,0,0,0,0,0,37
2020,9,7,GP291F,-61.4522,46.90017,,Force ~ 2.2 kts,32,395,0,79,1,0,0,0,0,8,0
2020,9,7,GP288F,-61.5027,46.80851,,Stable ~ 2.1 kts,43,104,6,67,0,0,0,0,0,0,2
2020,9,8,GP286F,-61.5455,46.60755,,Stable ~ 2.1 kts,123,12,5,111,0,0,0,0,0,0,6
2020,9,8,GP272F,-61.7457,46.47716,,Stable ~ 2.1 kts,3,5,6,62,56,0,0,0,17,0,3
2020,9,8,GP267F,-61.7845,46.39197,,Stable ~ 2.1 kts,6,9,4,103,87,12,0,0,12,0,0
2020,9,8,GP280F,-61.6202,46.37908,,Force a cause de vase ~ 2.1 kts,12,1,0,29,0,0,0,0,0,0,0
2020,9,8,GP284F,-61.5974,46.21754,,Force a cause de vase ~ 2.2 kts,63,37,0,21,0,0,0,0,0,0,6
2020,9,8,GP294F,-61.4417,46.20037,,Stable ~ 2.1 kts,1,1,264,16,0,76,0,0,22,0,0
2020,9,8,GP301F,-61.3494,46.29946,,Stable ~ 2.1 kts,49,47,3,16,0,0,0,0,0,0,1
2020,9,8,GP289F,-61.4765,46.45078,,Force a cause de vase ~ 2.1 kts,63,6,0,13,0,0,0,0,0,0,0
2020,9,8,GP298F,-61.4109,46.51001,,Stable ~ 2.1 kts,22,10,4,9,0,0,0,0,0,44,3
2020,9,8,GP292F,-61.4467,46.53131,,Stable ~ 2.1 kts,116,53,7,87,0,0,0,0,0,0,0
2020,9,9,GP340F,-60.7464,47.05562,,Stable ~ 2.1 kts,69,0,4,182,0,0,32,1,0,0,0
2020,9,9,GP339F,-60.7594,47.15132,,Force a cause de vase ~ 2.1 kts,19,6,6,132,0,0,33,1,0,0,0
2020,9,9,GP329F,-60.9155,47.17101,,Accrochages ~ 2.2 kts,15,32,16,34,0,0,2,0,0,4,0
2020,9,9,GP317F,-61.0498,47.10737,,Stable ~ 2.1 kts,31,190,15,169,0,0,1,0,0,0,0
2020,9,9,GP327F,-60.9578,47.00727,,Force a cause de vase ~ 2.2 kts,65,3,1,145,0,0,4,0,0,0,0
2020,9,9,GP332F,-60.8908,47.00677,,Stable ~ 2.2 kts,88,3,2,148,0,0,3,0,0,0,0
2020,9,9,GP336F,-60.9337,46.98428,,Force a cause de vase ~ 2.2 kts,52,0,6,92,0,0,2,0,0,0,0
2020,9,10,GP330F,-60.9019,46.83473,,Stable ~ 2.1 kts,69,92,28,46,0,0,2,0,0,0,18
2020,9,10,GP318F,-61.0367,46.85077,,Stable ~ 2.1 kts,184,75,45,163,0,0,1,0,0,0,0
2020,9,10,GP322F,-61.0079,46.93648,,Stable ~ 2.2 kts,33,91,4,134,0,0,1,0,0,0,0
2020,9,10,GP309F,-61.1427,46.91052,,Stable ~ 2.2 kts,39,44,3,119,2,0,0,0,0,2,0
2020,9,10,GP302F,-61.3387,46.86878,,Stable ~ 2.2 kts,137,34,21,303,1,0,0,0,0,0,2
2020,9,10,GP304F,-61.2525,46.8013,,Stable ~ 2.1 kts,57,270,32,213,0,0,0,0,0,0,0
2020,9,10,GP299F,-61.3555,46.73369,,Stable ~ 2.2 kts,131,173,5,64,0,0,0,0,0,0,2
2020,9,10,GP306F,-61.2331,46.69072,,Stable ~ 2.2 kts,171,85,6,84,0,0,0,0,0,0,0
2020,9,10,GP305F,-61.2407,46.63286,,Stable ~ 2.2 kts,99,301,0,102,0,0,0,0,0,0,1
2020,9,10,GP319F,-61.1279,46.6784,,Accroche et force ~ 2.0 kts,118,94,3,28,0,0,0,0,0,0,10
2021,7,17,GP354F,-60.3914,47.38087,5:19:41,Stable ~ 2.2 kts,1,0,32,9,0,0,3,0,0,0,2
2021,7,17,GP351F,-60.4612,47.43065,6:31:01,Stable ~ 2.1 kts,34,3,2,71,0,0,13,0,0,0,0
2021,7,17,GP353F,-60.4039,47.5203,7:51:56,Force ~ 2.2 kts,0,0,0,2,0,0,2,10,0,0,0
2021,7,17,GP352F,-60.4324,47.55174,9:32:50,Stable ~ 2.2 kts,21,0,0,3,0,0,3,0,0,0,0
2021,7,17,GP350F,-60.4859,47.50792,10:44:13,Stable ~ 2.1 kts,19,0,2,87,1,0,5,0,0,0,0
2021,7,17,GP346F,-60.608,47.47821,12:05:26,buffer entre 12f et 19 - stable ~ 2.2 kts,54,62,0,26,0,0,0,0,0,0,1
2021,7,17,GP342F,-60.6974,47.56586,13:19:40,Stable ~ 2.1 kts,73,5,0,53,0,0,0,0,0,0,5
2021,7,17,GP334F,-60.9076,47.63313,14:59:02,Accroche et force ~ 2.1 kts,0,1,5,1,1,0,0,0,0,1,6
2021,7,17,GP323F,-61.006,47.62687,15:51:43,Stable ~ 2.1 kts,0,0,2,23,95,0,0,0,0,0,2
2021,7,17,GP325F,-60.9523,47.779,17:13:23,Stable ~ 2.1 kts,188,2,0,174,36,0,0,0,0,0,0
2021,7,17,GP335F,-60.8304,47.76973,18:12:52,Stable ~ 2.1 kts,12,63,2,81,0,0,0,0,0,0,1
2021,7,17,GP344F,-60.6724,47.74436,19:30:04,Stable ~ 2.1 kts,5,14,9,20,0,0,0,0,0,0,0
2021,7,17,GP341F,-60.6911,47.81502,20:27:41,Force ~ 2.2 kts,25,0,10,18,0,0,46,1,0,0,0
2021,7,18,GP331F,-60.8955,47.83012,5:16:17,Stable ~ 2.1 kts,79,93,0,149,0,0,0,0,0,0,2
2021,7,18,GP326F,-60.976,47.81923,6:09:49,Stable ~ 2.1 kts,72,1,0,171,0,0,0,0,0,0,1
2021,7,18,GP315A1,-61.096,47.87715,8:20:15,Accroche et force ~ 2.2 kts,3,0,1,1,0,0,0,0,0,17,0
2021,7,18,GP324A1,-60.9645,47.91618,10:41:11,Stable ~ 2.1 kts,22,58,0,52,0,0,0,0,0,0,3
2021,7,18,GP320F,-61.0148,48.03121,12:33:03,buffer creux d eau - stable ~ 2.1 kts,0,1,3,0,0,0,3,2,0,0,0
2021,7,18,GP312F,-61.1137,48.07957,14:22:21,buffer creux d eau - stable ~ 2.1 kts,1,0,0,0,0,0,2,3,0,0,0
2021,7,18,GP313F,-61.1014,47.96862,16:15:24,Stable ~ 2.1 kts,13,64,0,23,0,0,0,0,0,0,6
2021,7,19,GP303F,-61.3785,47.95492,5:19:20,Stable ~ 2.1 kts,18,0,1,6,0,0,0,0,0,42,12
2021,7,19,GP287F,-61.4615,47.98469,6:06:52,Accroche et force ~ 2.2 kts,4,0,1,1,0,0,0,0,0,18,3
2021,7,19,GP290F,-61.4587,48.04129,7:04:00,Stable ~ 2.1 kts,9,14,1,5,0,0,0,0,0,4,6
2021,7,19,GP295F,-61.4046,48.09532,7:46:03,Stable ~ 2.1 kts,21,3,4,19,0,0,0,0,1,0,2
2021,7,19,GP316F,-61.2423,48.19767,9:23:47,Force a cause de vase ~ 2.1 kts,0,0,0,0,0,0,1,1,0,0,0
2021,7,19,GP293F,-61.4353,48.22656,11:02:58,Force a cause de vase ~ 2.1 kts,1,0,0,0,0,0,1,0,0,0,0
2021,7,19,GP282F,-61.6026,48.22393,12:55:48,Force a cause de vase ~ 2.1 kts,0,1,0,0,0,0,1,1,0,0,0
2021,7,19,GP273F,-61.7029,48.11514,14:44:33,Stable ~ 2.1 kts,85,6,12,26,0,0,1,0,0,0,1
2021,7,19,GP260F,-61.8786,48.23424,16:49:01,Stable ~ 2.1 kts,59,1,0,6,0,0,18,10,0,0,0
2021,7,19,GP269F,-61.7873,48.28462,18:17:13,Force a cause de vase ~ 2.2 kts,1,1,0,0,0,0,1,0,0,0,0
2021,7,19,GP251F,-61.953,48.24963,20:23:31,Accrochages ~ 2.1 kts,1,0,6,6,0,0,10,5,0,0,0
2021,7,20,GP250F,-61.9469,48.2865,5:40:29,Force a cause de vase ~ 2.1 kts,0,0,0,8,0,0,5,5,0,0,0
2021,7,20,GP235F,-62.1088,48.39937,8:05:53,Force a cause de vase ~ 2.1 kts,4,3,0,0,0,0,4,3,0,0,0
2021,7,20,GP237A3,-62.2709,48.28505,14:46:44,Stable ~ 2.1 kts,12,0,26,19,0,0,36,0,0,0,0
2021,7,20,GP207A1,-62.3515,48.26867,17:01:38,Stable ~ 2.2 kts,5,1,9,40,0,0,0,0,0,9,8
2021,7,20,GP208F,-62.4416,48.32976,18:20:31,Force ~ 2.1 kts,0,0,7,2,0,0,17,3,0,0,0
2021,7,21,GP156F,-62.9214,48.58932,5:56:36,Force a cause de vase ~ 2.1 kts,0,0,0,0,0,0,1,0,0,0,0
2021,7,21,GP134F,-63.1503,48.56063,8:37:02,Force a cause de vase ~ 2.1 kts,5,9,3,7,0,0,12,3,0,0,0
2021,7,21,GP139F,-63.1242,48.58897,10:05:41,Force a cause de vase ~ 2.1 kts,2,0,0,13,0,0,4,0,0,0,0
2021,7,21,GP121F,-63.2393,48.66792,11:49:48,Force a cause de vase ~ 2.1 kts,0,1,4,8,0,0,3,1,0,0,0
2021,7,21,GP142F,-63.1072,48.72588,14:35:29,Force a cause de vase ~ 2.1 kts,0,0,0,1,0,0,5,0,0,0,0
2021,7,21,GP122F,-63.26,48.74282,16:08:01,Force a cause de vase ~ 2.1 kts,50,43,0,2,0,0,3,2,0,0,0
2021,7,21,GP109F,-63.3422,48.79378,17:58:14,Force a cause de vase ~ 2.1 kts,11,2,1,3,0,0,10,0,0,0,0
2021,7,21,GP120F,-63.2604,48.90906,20:32:47,Force a cause de vase ~ 2.1 kts,0,0,0,1,0,0,5,2,0,0,0
2021,7,22,GP098F,-63.4213,48.93006,6:01:40,Force a cause de vase ~ 2.1 kts,0,1,0,3,0,0,5,0,0,0,0
2021,7,22,GP081F,-63.5911,48.88612,7:46:34,Force a cause de vase ~ 2.1 kts,2,0,2,3,0,0,5,1,0,0,0
2021,7,22,GP085F,-63.5577,48.82642,9:26:31,Force a cause de vase ~ 2.1 kts,0,0,2,11,0,0,7,2,0,0,0
2021,7,22,GP072F,-63.6755,48.73997,11:01:41,Force ~ 2.2 kts,8,4,154,13,0,0,12,0,0,0,0
2021,7,22,GP078F,-63.512,48.64427,13:05:15,Force a cause de vase ~ 2.1 kts,0,0,48,33,0,0,3,0,0,0,0
2021,7,22,GP107F,-63.4781,48.63564,14:10:33,Force a cause de vase ~ 2.1 kts,0,1,66,20,0,0,2,4,0,0,0
2021,7,22,GP083A1,-63.5279,48.53914,17:41:47,Accrochages ~ 2.2 kts,0,2,49,10,0,0,9,0,0,0,0
2021,7,22,GP096F,-63.4571,48.54961,18:54:03,Accroche et force ~ 2.1 kts,6,1,29,4,0,0,13,2,0,0,0
2021,7,22,GP112F,-63.4098,48.44053,20:31:00,Accroche et force ~ 2.1 kts,76,72,41,32,0,0,8,0,0,0,2
2021,7,23,GP115F,-63.2994,48.43893,5:30:46,Accroche et force ~ 2.2 kts,32,27,14,36,0,0,6,0,0,0,0
2021,7,23,GP103F,-63.3628,48.38005,6:49:13,Stable ~ 2.1 kts,165,88,27,73,0,0,0,4,0,0,3
2021,7,23,GP130A1,-63.3063,48.32753,9:24:54,Stable ~ 2.1 kts,37,36,2,28,0,0,0,0,0,43,9
2021,7,23,GP152F,-62.978,48.31377,11:35:58,Stable ~ 2.1 kts,86,140,1,79,0,0,0,0,0,6,1
2021,7,23,GP138F,-62.9651,48.38876,12:47:31,Stable ~ 2.1 kts,46,51,1,67,2,0,0,0,0,3,18
2021,7,23,GP165A1,-62.872,48.38119,14:54:29,Accrochages ~ 2.1 kts,20,10,13,15,0,0,2,0,0,0,0
2021,7,23,GP166F,-62.85,48.41762,15:54:56,Stable ~ 2.1 kts,0,0,5,34,0,0,28,3,0,0,0
2021,7,23,GP187F,-62.6277,48.4299,18:23:12,Force a cause de vase ~ 2.1 kts,1,1,0,2,0,0,10,0,0,0,0
2021,7,23,GP203F,-62.597,48.2926,20:05:12,Stable ~ 2.1 kts,13,3,7,25,0,0,9,0,0,0,1
2021,7,24,GP181F,-62.6755,48.30879,5:35:12,Stable ~ 2.1 kts,28,13,3,33,0,0,1,0,0,0,2
2021,7,24,GP180F,-62.7873,48.26757,6:42:03,Stable ~ 2.2 kts,88,74,0,42,0,0,0,0,0,0,1
2021,7,24,GP153F,-62.9676,48.211,8:24:04,Stable ~ 2.2 kts,22,47,1,31,0,0,0,0,0,9,3
2021,7,24,GP169F,-62.8488,48.18065,9:13:15,Stable ~ 2.1 kts,51,47,0,33,1,0,0,0,0,0,0
2021,7,24,GP185F,-62.6638,48.14323,10:27:19,Stable ~ 2.1 kts,52,77,38,87,0,0,0,0,0,0,0
2021,7,24,GP201F,-62.5453,48.17427,11:21:50,Stable ~ 2.1 kts,22,29,2,51,0,0,0,0,0,0,2
2021,7,24,GP227F,-62.2148,48.17988,13:25:14,Stable ~ 2.1 kts,5,0,4,41,0,0,0,0,0,0,0
2021,7,24,GP230F,-62.1809,48.14071,14:17:37,Accrochages ~ 2.1 kts,35,2,10,49,0,0,0,0,0,0,0
2021,7,24,GP249A2,-62.032,48.08964,17:32:50,Accrochages ~ 2.1 kts,7,9,1,4,0,0,0,0,0,7,3
2021,7,24,GP243F,-62.0063,48.01365,18:31:25,Stable ~ 2.1 kts,3,2,1,2,0,0,0,0,0,99,10
2021,7,24,GP261F,-61.8833,48.04602,19:39:16,Stable ~ 2.1 kts,18,55,0,27,0,0,0,0,0,10,1
2021,7,24,GP257F,-61.9107,47.98873,20:19:45,Stable ~ 2.1 kts,30,32,0,77,1,0,0,0,0,0,0
2021,7,25,GP211F,-62.3931,47.50476,5:35:08,Stable ~ 2.1 kts,40,92,1,175,4,0,0,0,0,0,0
2021,7,25,GP199F,-62.5131,47.42809,6:56:16,Stable ~ 2.2 kts,119,158,0,192,0,0,0,0,0,0,8
2021,7,25,GP219F,-62.3631,47.38216,8:17:19,Accrochages ~ 2.1 kts,179,122,0,129,22,0,0,0,0,0,4
2021,8,2,GP268F,-61.7707,46.67797,5:42:10,Stable ~ 2.1 kts,85,4,12,74,0,0,0,0,0,66,15
2021,8,2,GP259F,-61.8862,46.68367,6:52:37,Stable ~ 2.1 kts,17,0,36,37,0,0,0,0,0,8,6
2021,8,2,GP263F,-61.8636,46.77274,8:00:38,Stable ~ 2.1 kts,72,142,3,160,0,0,0,0,0,28,2
2021,8,2,GP245F,-61.9871,46.78826,9:15:40,Accrochages ~ 2.1 kts,40,46,8,127,1,0,0,0,0,91,19
2021,8,2,GP248F,-61.9668,46.73652,10:12:17,Stable ~ 2.1 kts,95,65,3,649,0,0,0,0,0,6,0
2021,8,2,GP265F,-61.9575,46.63461,11:38:01,Accrochages ~ 2.1 kts,11,1,23,60,0,0,0,0,0,608,19
2021,8,2,GP240F,-62.1209,46.60142,13:00:58,Stable ~ 2.1 kts,10,0,26,22,5,0,0,0,1,28,4
2021,8,2,GP226F,-62.2072,46.70569,14:21:32,Force ~ 2.1 kts,57,2,4,171,1,0,0,0,0,28,17
2021,8,2,GP233F,-62.2107,46.81126,15:39:05,Stable ~ 2.1 kts,159,139,2,254,0,0,0,0,0,0,5
2021,8,2,GP220F,-62.297,46.73399,17:00:49,Stable ~ 2.1 kts,77,19,1,123,0,0,0,0,0,0,3
2021,8,2,GP234F,-62.2356,46.59659,18:27:03,Accroche et force ~ 2.1 kts,0,0,29,25,0,1,0,0,0,133,0
2021,8,3,GP214A2,-62.4339,46.5467,6:50:17,Accroche et force ~ 2.1 kts,0,0,10,13,3,1,0,0,2,0,0
2021,8,3,GP192F,-62.5395,46.61344,8:10:00,Accrochages ~ 2.1 kts,4,0,111,20,7,0,0,0,0,5,7
2021,8,3,GP189F,-62.6353,46.60726,9:16:26,Stable ~ 2.1 kts,0,0,16,18,4,0,0,0,0,3,3
2021,8,3,GP197A2,-62.4975,46.686,12:43:32,Stable ~ 2.1 kts,78,0,9,129,7,0,0,0,0,0,11
2021,8,3,GP202A1,-62.4914,46.80057,14:41:02,Accroche et force ~ 2.1 kts,68,17,4,110,0,0,0,0,0,0,4
2021,8,3,GP206F,-62.4339,46.87962,15:49:56,Stable ~ 2.1 kts,164,111,1,408,1,0,0,0,0,0,3
2021,8,3,GP198F,-62.5398,46.93701,17:09:05,Accroche et force ~ 2.1 kts,83,135,2,241,0,0,0,0,0,0,5
2021,8,3,GP191F,-62.6085,47.06075,18:34:39,Accroche et force ~ 2.2 kts,47,198,3,114,0,0,0,0,0,0,3
2021,8,3,GP179F,-62.6867,47.0139,19:53:04,Stable ~ 2.1 kts,186,344,3,819,2,0,0,0,0,0,0
2021,8,4,GP176F,-62.772,46.98706,5:47:34,Stable ~ 2.1 kts,181,457,2,1073,32,0,0,0,0,0,1
2021,8,4,GP158F,-62.9177,46.9413,7:26:33,Stable ~ 2.1 kts,93,222,1,578,98,0,0,0,0,0,0
2021,8,4,GP149F,-63.0159,46.9246,8:28:06,Stable ~ 2.1 kts,74,272,1,648,1,0,0,0,0,0,1
2021,8,4,GP127F,-63.202,46.95827,9:54:23,Stable ~ 2.1 kts,218,36,1,228,28,0,0,0,0,0,4
2021,8,4,GP123F,-63.1648,46.86965,11:08:51,Stable ~ 2.2 kts,91,25,0,171,0,0,0,0,0,0,6
2021,8,4,GP147F,-63.0234,46.8844,12:13:03,Stable ~ 2.1 kts,74,110,3,468,0,0,0,0,0,0,5
2021,8,4,GP159F,-62.8372,46.8348,13:26:16,Stable ~ 2.1 kts,167,30,1,252,32,0,0,0,0,0,4
2021,8,4,GP184F,-62.6918,46.82059,14:28:11,Accrochages ~ 2.1 kts,124,4,3,201,7,0,0,0,0,0,11
2021,8,4,GP174F,-62.7865,46.66404,16:14:25,Accroche et force ~ 2.2 kts,4,0,34,12,0,0,0,0,0,1,0
2021,8,4,GP170F,-62.8423,46.67651,17:09:56,Accroche et force ~ 2.2 kts,50,1,3,30,17,0,0,0,0,0,5
2021,8,4,GP162F,-62.8468,46.60724,18:15:26,Stable ~ 2.1 kts,84,2,2,93,32,0,0,0,0,0,4
2021,8,5,GP154A2,-62.9885,46.62977,7:05:16,Accrochages ~ 2.1 kts,30,1,8,113,27,0,0,0,0,1,3
2021,8,5,GP133F,-63.1642,46.6187,8:29:18,Stable ~ 2.1 kts,31,0,2,134,21,1,0,0,1,0,0
2021,8,5,GP141F,-63.1158,46.67265,9:13:00,Stable ~ 2.1 kts,38,3,1,147,14,0,0,0,0,0,6
2021,8,5,GP128A1,-63.1775,46.69777,11:24:54,Stable ~ 2.1 kts,62,1,0,57,82,0,0,0,0,0,0
2021,8,6,GP099F,-63.4166,46.78978,6:02:31,Stable ~ 2.1 kts,72,3,0,114,72,0,0,0,0,0,3
2021,8,6,GP094F,-63.554,46.77978,7:16:54,Accrochages ~ 2.1 kts,1,0,19,15,12,1,0,0,0,0,0
2021,8,6,GP077F,-63.6544,46.89372,8:40:31,Stable ~ 2.1 kts,63,26,6,50,52,1,0,0,0,0,0
2021,8,6,GP084F,-63.5837,46.92223,9:28:20,Stable ~ 2.1 kts,39,1,0,104,42,0,0,0,0,0,5
2021,8,6,GP113A2,-63.4269,46.96795,12:51:01,Accroche et force ~ 2.2 kts,2,0,14,16,3,0,0,0,0,0,2
2021,8,6,GP125F,-63.2903,47.00717,18:29:59,Stable ~ 2.1 kts,110,1,1,206,28,0,0,0,0,0,15
2021,8,6,GP150F,-63.0954,47.09082,19:53:15,Force ~ 2.2 kts,40,9,3,131,1,0,0,0,0,0,5
2021,8,7,GP124F,-63.241,47.17558,5:59:58,Stable ~ 2.2 kts,114,64,13,423,0,0,0,0,0,0,0
2021,8,7,GP105A2,-63.3581,47.18244,9:49:55,Stable ~ 2.2 kts,85,51,1,253,15,0,0,0,0,0,2
2021,8,7,GP080A1,-63.4843,47.20639,12:14:07,Accroche et force ~ 2.1 kts,4,0,5,12,5,0,0,0,0,0,4
2021,8,7,GP088A2,-63.5771,47.08473,16:56:35,Accroche et force ~ 2.2 kts,1,0,8,2,2,0,0,0,0,1,1
2021,8,7,GP068F,-63.7072,47.09924,18:08:43,Stable ~ 2.1 kts,158,80,1,111,0,0,0,0,0,0,2
2021,8,7,GP076F,-63.6423,47.23404,19:22:29,Stable ~ 2.1 kts,106,69,0,147,0,0,0,0,0,0,1
2021,8,7,GP061F,-63.762,47.19063,20:36:04,Stable ~ 2.1 kts,215,123,1,134,0,0,0,0,0,0,3
2021,8,8,GP049F,-63.8346,47.13092,5:53:17,Accroche et force ~ 2.1 kts,2,2,6,18,22,0,0,0,0,4,1
2021,8,8,GP036F,-64.0923,47.22593,8:02:28,Stable ~ 2.1 kts,3,1,1,25,62,1,0,0,0,0,1
2021,8,8,GP026F,-64.1877,47.09057,9:13:47,Stable ~ 2.1 kts,24,28,0,33,48,0,0,0,1,0,0
2021,8,8,GP024F,-64.2471,47.19059,10:35:09,Stable ~ 2.1 kts,17,3,1,27,2,0,0,0,1,0,0
2021,8,8,GP016F,-64.4429,47.30345,12:16:43,Stable ~ 2.1 kts,56,27,0,63,157,0,0,0,1,0,1
2021,8,8,GP019F,-64.3456,47.43558,14:01:26,Force a cause de vase ~ 2.1 kts,161,49,0,39,0,0,0,0,0,0,0
2021,8,8,GP023F,-64.2885,47.35919,14:56:10,Force a cause de vase ~ 2.1 kts,87,51,0,33,0,0,0,0,0,0,0
2021,8,8,GP025F,-64.1916,47.31356,16:04:30,Stable ~ 2.1 kts,25,10,0,6,0,0,0,0,0,0,2
2021,8,8,GP044F,-64.0881,47.41441,17:34:38,Stable ~ 2.1 kts,2,0,1,3,5,0,0,0,1,0,3
2021,8,8,GP046F,-63.9489,47.33812,18:50:51,Stable ~ 2.1 kts,16,12,0,33,69,0,0,0,0,0,8
2021,8,8,GP067F,-63.8058,47.36652,19:48:34,Stable ~ 2.1 kts,155,107,0,72,0,0,0,0,0,0,1
2021,8,9,GP048F,-63.8333,47.44614,5:53:30,Stable ~ 2.1 kts,164,70,0,97,0,0,0,0,0,0,2
2021,8,9,GP066F,-63.7876,47.47122,6:47:47,Stable ~ 2.1 kts,432,295,0,176,0,0,0,0,0,0,0
2021,8,9,GP050A1,-63.8816,47.51148,9:38:07,Force a cause de vase ~ 2.1 kts,229,156,0,30,0,0,0,0,0,1,8
2021,8,9,GP047F,-63.9022,47.60688,10:56:59,Stable ~ 2.1 kts,225,83,1,112,1,0,0,0,0,0,37
2021,8,9,GP032F,-64.1328,47.55273,12:58:26,Force a cause de vase ~ 2.1 kts,43,40,1,58,1,0,0,0,0,0,0
2021,8,9,GP028F,-64.1829,47.54443,13:42:07,Force a cause de vase ~ 2.1 kts,38,151,0,61,0,0,0,0,0,0,0
2021,8,9,GP018F,-64.3279,47.54385,14:53:16,Stable ~ 2.1 kts,166,92,0,88,0,0,0,0,0,0,0
2021,8,9,GP022A1,-64.3026,47.67443,18:25:04,Accroche et force ~ 2.2 kts,28,11,0,21,4,0,0,0,0,0,1
2021,8,9,GP031F,-64.25,47.8175,20:00:21,Accroche et force ~ 2.2 kts,0,2,5,18,126,0,0,0,5,0,0
2021,8,10,GP030F,-64.1555,47.69476,6:02:07,Force a cause de vase ~ 2.1 kts,79,9,0,248,0,0,0,0,0,0,0
