Sampling year,Station code,Station name,Date in,Date out,Weeks,Station Description,Collector Latitude,Collector Longitude,Collector ID,Surface Type,Surface ID,Probe Type,Probe Sample Date/Time,Probe Depth,Temperture C,Sal ppt,O2 percent,O2 mg-l,SpCond - mS,Spc - mS,pH,Turbidity,Weather Notes,Samplers,Other species,B. violaceus % cover,B. violaceus Color Notes,C. intestinalis % cover,S. clava % cover,B. schlosseri % cover,B. schlosseri Color Notes,C. mutica % cover,M. membranacea % cover,C. fragile fragile % cover
2018,19,"Pictou, NS",2018-06-15,2018-10-04,15.86,Pictou has multiple monitoring locations so the station GPS was chosen from the bay to give a general location.,45.68221,-62.69306,721,Plate,Plate 1,YSI Pro+,2018-10-04 12:50,1.0,14.9,28.42,95.9,8.14,44013.0,35949.0,,,"sun, wind and cloud of course","Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
2018,19,"Pictou, NS",2018-06-15,2018-10-04,15.86,Pictou has multiple monitoring locations so the station GPS was chosen from the bay to give a general location.,45.68254,-62.69313,724,Plate,Plate 1,YSI Pro+,2018-10-04 12:50,1.0,14.9,28.42,95.9,8.14,44013.0,35949.0,,,"sun, wind and cloud of course","Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
2018,19,"Pictou, NS",2018-06-15,2018-10-04,15.86,Pictou has multiple monitoring locations so the station GPS was chosen from the bay to give a general location.,45.68275,-62.69213,723,Plate,Plate 1,YSI Pro+,2018-10-04 12:50,1.0,14.9,28.42,95.9,8.14,44013.0,35949.0,,,"sun, wind and cloud of course","Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Eastern Oyster (Crassostrea virginica), Sea grapes (Molgula sp), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,19,"Pictou, NS",2018-06-15,2018-10-04,15.86,Pictou has multiple monitoring locations so the station GPS was chosen from the bay to give a general location.,45.68225,-62.6927,722,Plate,Plate 1,YSI Pro+,2018-10-04 12:50,1.0,14.9,28.42,95.9,8.14,44013.0,35949.0,,,"sun, wind and cloud of course","Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia), Blue mussel (Mytilus edulis)",0,,0,0,0,,0,0,0
2018,44,"Barachois Harbour, NB",2018-06-15,2018-10-04,15.86,,45.73273,-63.26376,730,Petri dish,Petri dish 1,YSI Pro+,2018-10-04 15:28,1.0,16.3,29.22,102.0,8.35,45083.0,37591.0,,,Sunny/ Windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Fan ectoproct (Bugula spp),0,,0,0,0,,0,0,0
2018,44,"Barachois Harbour, NB",2018-06-15,2018-10-04,15.86,,45.73273,-63.26376,730,Petri dish,Petri dish 2,YSI Pro+,2018-10-04 15:28,1.0,16.3,29.22,102.0,8.35,45083.0,37591.0,,,Sunny/ Windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Fan ectoproct (Bugula spp),0,,0,0,0,,0,0,0
2018,44,"Barachois Harbour, NB",2018-06-15,2018-10-04,15.86,,45.73273,-63.26376,730,Petri dish,Petri dish 3,YSI Pro+,2018-10-04 15:28,1.0,16.3,29.22,102.0,8.35,45083.0,37591.0,,,Sunny/ Windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Fan ectoproct (Bugula spp),0,,0,0,0,,0,0,0
2018,44,"Barachois Harbour, NB",2018-06-15,2018-10-04,15.86,,45.73273,-63.26376,730,Plate,Plate 1,YSI Pro+,2018-10-04 15:28,1.0,16.3,29.22,102.0,8.35,45083.0,37591.0,,,Sunny/ Windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Eastern Oyster (Crassostrea virginica), Fan ectoproct (Bugula spp)",0,,0,0,0,,0,0,0
2018,44,"Barachois Harbour, NB",2018-06-15,2018-10-04,15.86,,45.73218,-63.26435,728,Petri dish,Petri dish 1,YSI Pro+,2018-10-04 15:28,1.0,16.3,29.22,102.0,8.35,45083.0,37591.0,,,Sunny/ Windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Fan ectoproct (Bugula spp), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
2018,44,"Barachois Harbour, NB",2018-06-15,2018-10-04,15.86,,45.73218,-63.26435,728,Petri dish,Petri dish 2,YSI Pro+,2018-10-04 15:28,1.0,16.3,29.22,102.0,8.35,45083.0,37591.0,,,Sunny/ Windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Fan ectoproct (Bugula spp), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
2018,44,"Barachois Harbour, NB",2018-06-15,2018-10-04,15.86,,45.73218,-63.26435,728,Petri dish,Petri dish 3,YSI Pro+,2018-10-04 15:28,1.0,16.3,29.22,102.0,8.35,45083.0,37591.0,,,Sunny/ Windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Fan ectoproct (Bugula spp), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
2018,44,"Barachois Harbour, NB",2018-06-15,2018-10-04,15.86,,45.73218,-63.26435,728,Plate,Plate 1,YSI Pro+,2018-10-04 15:28,1.0,16.3,29.22,102.0,8.35,45083.0,37591.0,,,Sunny/ Windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Fan ectoproct (Bugula spp), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
2018,44,"Barachois Harbour, NB",2018-06-15,2018-10-04,15.86,,45.73231,-63.26389,725,Plate,Plate 1,YSI Pro+,2018-10-04 15:28,1.0,16.3,29.22,102.0,8.35,45083.0,37591.0,,,Sunny/ Windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Eastern Oyster (Crassostrea virginica),0,,0,0,0,,0,0,0
2018,44,"Barachois Harbour, NB",2018-06-15,2018-10-04,15.86,,45.73249,-63.26351,729,Plate,Plate 1,YSI Pro+,2018-10-04 15:28,1.0,16.3,29.22,102.0,8.35,45083.0,37591.0,,,Sunny/ Windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Eastern Oyster (Crassostrea virginica), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,44,"Barachois Harbour, NB",2018-06-15,2018-10-04,15.86,,45.73243,-63.26469,726,Plate,Plate 1,YSI Pro+,2018-10-04 15:28,1.0,16.3,29.22,102.0,8.35,45083.0,37591.0,,,Sunny/ Windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Sponge (Porifera),0,,0,0,0,,0,0,0
2018,44,"Barachois Harbour, NB",2018-06-15,2018-10-04,15.86,,45.73288,-63.26327,727,Plate,Plate 1,YSI Pro+,2018-10-04 15:28,1.0,16.3,29.22,102.0,8.35,45083.0,37591.0,,,Sunny/ Windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Fan ectoproct (Bugula spp), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.22796,-64.54472,775,Petri dish,Petri dish 1,YSI Pro+,2018-10-05 14:33,1.0,14.5,20.62,95.7,8.59,32910.0,26307.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica), Sea grapes (Molgula sp), Sponge (Porifera)",0,,0,0,30,"black and white, black and purple, grey and black colonies",0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.22796,-64.54472,775,Petri dish,Petri dish 2,YSI Pro+,2018-10-05 14:33,1.0,14.5,20.62,95.7,8.59,32910.0,26307.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Eastern Oyster (Crassostrea virginica), Sea grapes (Molgula sp), Sponge (Porifera)",0,,0,0,50,"black and yellow, grey and black colonies",0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.22796,-64.54472,775,Petri dish,Petri dish 3,YSI Pro+,2018-10-05 14:33,1.0,14.5,20.62,95.7,8.59,32910.0,26307.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica), Sea grapes (Molgula sp)",0,,0,0,60,"black and grey, grey and black, brown and black and black and purple colonies",0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.22796,-64.54472,775,Plate,Plate 1,YSI Pro+,2018-10-05 14:33,1.0,14.5,20.62,95.7,8.59,32910.0,26307.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica), Sponge (Porifera)",0,,0,0,75,black and grey and black and white colonies,0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.22773,-64.54517,732,Petri dish,Petri dish 1,YSI Pro+,2018-10-05 14:33,1.0,14.5,20.62,95.7,8.59,32910.0,26307.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Blue mussel (Mytilus edulis),2,orange and violet,0,0,2,brown and grey colonies,0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.22773,-64.54517,732,Petri dish,Petri dish 2,YSI Pro+,2018-10-05 14:33,1.0,14.5,20.62,95.7,8.59,32910.0,26307.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Blue mussel (Mytilus edulis),2,orange colonies,0,0,60,"black and yellow, black and white, grey and black and black and purple colonies.",0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.22773,-64.54517,732,Petri dish,Petri dish 3,YSI Pro+,2018-10-05 14:33,1.0,14.5,20.62,95.7,8.59,32910.0,26307.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Sponge (Porifera),5,orange and violet colonies,0,0,5,"black and purple, brown and yellow colonies",0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.22773,-64.54517,732,Plate,Plate 1,YSI Pro+,2018-10-05 14:33,1.0,14.5,20.62,95.7,8.59,32910.0,26307.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Sea grapes (Molgula sp)",0,,0,0,75,"black and yellow, black and white, grey and black and brown and purple colonies",0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.22767,-64.54441,749,Plate,Plate 1,YSI Pro+,2018-10-05 14:33,1.0,14.5,20.62,95.7,8.59,32910.0,26307.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Sea grapes (Molgula sp),0,,0,0,95,"black and brown, black and purple, black and white and grey and black.",0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.22742,-64.54486,748,Plate,Plate 1,YSI Pro+,2018-10-05 14:33,1.0,14.5,20.62,95.7,8.59,32910.0,26307.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Sea grapes (Molgula sp)",0,,0,0,20,"Black and white, brown and black and black and purple colonies.",0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.22833,-64.54526,750,Plate,Plate 1,YSI Pro+,2018-10-05 14:33,1.0,14.5,20.62,95.7,8.59,32910.0,26307.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica), Sea grapes (Molgula sp), Sponge (Porifera)",0,,0,0,50,"brown and black, black and grey, black and yellow and black and purple colonies.",0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.22802,-64.54552,747,Plate,Plate 1,YSI Pro+,2018-10-05 14:33,1.0,14.5,20.62,95.7,8.59,32910.0,26307.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Blue mussel (Mytilus edulis),2,orange colonies,0,0,95,"black and purple, grey and purple, black and white, black and yellow and brown and yellow colonies",0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.24037,-64.52807,766,Petri dish,Petri dish 1,YSI Pro+,2018-10-05 13:47,1.0,14.4,28.64,96.6,8.27,44324.0,35352.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Blue mussel (Mytilus edulis), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.24037,-64.52807,766,Petri dish,Petri dish 2,YSI Pro+,2018-10-05 13:47,1.0,14.4,28.64,96.6,8.27,44324.0,35352.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Blue mussel (Mytilus edulis), Bryozoans (Ectoprocta), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.24037,-64.52807,766,Petri dish,Petri dish 3,YSI Pro+,2018-10-05 13:47,1.0,14.4,28.64,96.6,8.27,44324.0,35352.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Blue mussel (Mytilus edulis), Bryozoans (Ectoprocta), Eastern Oyster (Crassostrea virginica), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.24037,-64.52807,766,Plate,Plate 1,YSI Pro+,2018-10-05 13:47,1.0,14.4,28.64,96.6,8.27,44324.0,35352.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Bryozoans (Ectoprocta), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.24041,-64.52651,765,Petri dish,Petri dish 1,YSI Pro+,2018-10-05 13:47,1.0,14.4,28.64,96.6,8.27,44324.0,35352.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica), Sea grapes (Molgula sp), Sponge (Porifera)",0,,0,0,5,brown and clear colonies,0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.24041,-64.52651,765,Petri dish,Petri dish 2,YSI Pro+,2018-10-05 13:47,1.0,14.4,28.64,96.6,8.27,44324.0,35352.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.24041,-64.52651,765,Petri dish,Petri dish 3,YSI Pro+,2018-10-05 13:47,1.0,14.4,28.64,96.6,8.27,44324.0,35352.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Blue mussel (Mytilus edulis), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.24041,-64.52651,765,Plate,Plate 1,YSI Pro+,2018-10-05 13:47,1.0,14.4,28.64,96.6,8.27,44324.0,35352.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia), Sea grapes (Molgula sp), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.24007,-64.52689,761,Plate,Plate 1,YSI Pro+,2018-10-05 13:47,1.0,14.4,28.64,96.6,8.27,44324.0,35352.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica), Sea grapes (Molgula sp), Sponge (Porifera)",0,,0,0,0,,0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.24076,-64.52789,763,Plate,Plate 1,YSI Pro+,2018-10-05 13:47,1.0,14.4,28.64,96.6,8.27,44324.0,35352.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Common Atlantic slipper (Crepidula fornicata), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.24023,-64.52749,764,Plate,Plate 1,YSI Pro+,2018-10-05 13:47,1.0,14.4,28.64,96.6,8.27,44324.0,35352.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Soft shell clam (Mya arenaria)",0,,0,0,0,,0,0,0
2018,14,"Shediac, NB",2018-06-19,2018-10-05,15.43,"Shediac Bay has multiple monitoring sites within it, so we chose a General GPS from the Bay to represent it.",46.24062,-64.52734,762,Plate,Plate 1,YSI Pro+,2018-10-05 13:47,1.0,14.4,28.64,96.6,8.27,44324.0,35352.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
2018,15,"Murray Corner, NB",2018-06-19,2018-10-05,15.43,Commercial,46.16877,-63.93549,774,Plate,Plate 1,YSI Pro+,2018-10-05 10:51,1.0,15.3,29.35,89.5,7.49,45298.0,36874.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia)",0,,0,0,0,,0,0,0
2018,15,"Murray Corner, NB",2018-06-19,2018-10-05,15.43,Commercial,46.16898,-63.93454,773,Plate,Plate 1,YSI Pro+,2018-10-05 10:51,1.0,15.3,29.35,89.5,7.49,45298.0,36874.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Eastern Oyster (Crassostrea virginica)",0,,0,0,0,,0,0,0
2018,16,"Cape Tormentine, NB",2018-06-19,2018-10-05,15.43,Commercial,46.13447,-63.77695,743,Petri dish,Petri dish 1,YSI Pro+,2018-10-05 10:00,1.0,15.0,29.99,78.4,6.59,45636.0,36902.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Anemones (Actiniaria),5,,0,0,0,,0,0,0
2018,16,"Cape Tormentine, NB",2018-06-19,2018-10-05,15.43,Commercial,46.13447,-63.77695,743,Petri dish,Petri dish 2,YSI Pro+,2018-10-05 10:00,1.0,15.0,29.99,78.4,6.59,45636.0,36902.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Sea grapes (Molgula sp)",2,orange colonies,0,0,0,,0,0,0
2018,16,"Cape Tormentine, NB",2018-06-19,2018-10-05,15.43,Commercial,46.13447,-63.77695,743,Petri dish,Petri dish 3,YSI Pro+,2018-10-05 10:00,1.0,15.0,29.99,78.4,6.59,45636.0,36902.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia)",2,rust and orange colonies,0,0,0,,0,0,0
2018,16,"Cape Tormentine, NB",2018-06-19,2018-10-05,15.43,Commercial,46.13447,-63.77695,743,Plate,Plate 1,YSI Pro+,2018-10-05 10:00,1.0,15.0,29.99,78.4,6.59,45636.0,36902.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia), Sea grapes (Molgula sp)",20,"violet, rust, beige, and orange.",0,0,0,,0,0,0
2018,16,"Cape Tormentine, NB",2018-06-19,2018-10-05,15.43,Commercial,46.13413,-63.77723,742,Petri dish,Petri dish 1,YSI Pro+,2018-10-05 10:00,1.0,15.0,29.99,78.4,6.59,45636.0,36902.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia)",2,beige and orange colonies,0,0,0,,0,0,0
2018,16,"Cape Tormentine, NB",2018-06-19,2018-10-05,15.43,Commercial,46.13413,-63.77723,742,Petri dish,Petri dish 2,YSI Pro+,2018-10-05 10:00,1.0,15.0,29.99,78.4,6.59,45636.0,36902.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia), Sea grapes (Molgula sp)",5,Burgundy and orange,0,0,0,,0,0,0
2018,16,"Cape Tormentine, NB",2018-06-19,2018-10-05,15.43,Commercial,46.13413,-63.77723,742,Petri dish,Petri dish 3,YSI Pro+,2018-10-05 10:00,1.0,15.0,29.99,78.4,6.59,45636.0,36902.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia), Sponge (Porifera)",15,"violet, rust, beige and orange colonies",0,0,0,,0,0,0
2018,16,"Cape Tormentine, NB",2018-06-19,2018-10-05,15.43,Commercial,46.13413,-63.77723,742,Plate,Plate 1,YSI Pro+,2018-10-05 10:00,1.0,15.0,29.99,78.4,6.59,45636.0,36902.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Blue mussel (Mytilus edulis), Sponge (Porifera)",10,orange and violet colonies,0,0,0,,0,0,0
2018,16,"Cape Tormentine, NB",2018-06-19,2018-10-05,15.43,Commercial,46.13473,-63.77748,746,Plate,Plate 1,YSI Pro+,2018-10-05 10:00,1.0,15.0,29.99,78.4,6.59,45636.0,36902.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",,30,"beige, yellow and orange colonies",0,0,0,,0,0,0
2018,16,"Cape Tormentine, NB",2018-06-19,2018-10-05,15.43,Commercial,46.13437,-63.77706,744,Plate,Plate 1,YSI Pro+,2018-10-05 10:00,1.0,15.0,29.99,78.4,6.59,45636.0,36902.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",Sponge (Porifera),85,"violet, beige and orange colonies",0,0,0,,0,0,0
2018,16,"Cape Tormentine, NB",2018-06-19,2018-10-05,15.43,Commercial,46.13474,-63.7777,745,Plate,Plate 1,YSI Pro+,2018-10-05 10:00,1.0,15.0,29.99,78.4,6.59,45636.0,36902.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)",,0,,0,0,0,,0,0,0
2018,16,"Cape Tormentine, NB",2018-06-19,2018-10-05,15.43,Commercial,46.13465,-63.77682,741,Plate,Plate 1,YSI Pro+,2018-10-05 10:00,1.0,15.0,29.99,78.4,6.59,45636.0,36902.0,,,sunny and windy,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Anemones (Actiniaria), Barnacle (Cirripedia)",25,"orange, beige colonies",0,0,0,,0,0,0
2018,91,"Aboiteau, NB",2018-06-19,2018-10-05,15.43,Marina and wharf. Wood structure.,46.22953,-64.29719,731,Petri dish,Petri dish 1,YSI Pro+,2018-10-05 12:00,1.0,14.5,20.51,95.7,8.59,32751.0,26196.0,,,Wind and sun,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica)",0,,0,0,0,,0,0,0
2018,91,"Aboiteau, NB",2018-06-19,2018-10-05,15.43,Marina and wharf. Wood structure.,46.22953,-64.29719,731,Petri dish,Petri dish 2,YSI Pro+,2018-10-05 12:00,1.0,14.5,20.51,95.7,8.59,32751.0,26196.0,,,Wind and sun,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica)",0,,0,0,0,,0,0,0
2018,91,"Aboiteau, NB",2018-06-19,2018-10-05,15.43,Marina and wharf. Wood structure.,46.22953,-64.29719,731,Petri dish,Petri dish 3,YSI Pro+,2018-10-05 12:00,1.0,14.5,20.51,95.7,8.59,32751.0,26196.0,,,Wind and sun,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Little vase sponge (Scypha ciliata - Sycon ciliatum), Soft shell clam (Mya arenaria)",0,,0,0,0,,0,0,0
2018,91,"Aboiteau, NB",2018-06-19,2018-10-05,15.43,Marina and wharf. Wood structure.,46.22953,-64.29719,731,Plate,Plate 1,YSI Pro+,2018-10-05 12:00,1.0,14.5,20.51,95.7,8.59,32751.0,26196.0,,,Wind and sun,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica), Eastern white slippersn (Crepidula plana), Little vase sponge (Scypha ciliata - Sycon ciliatum), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
2018,91,"Aboiteau, NB",2018-06-19,2018-10-05,15.43,Marina and wharf. Wood structure.,46.22947,-64.29708,705,Petri dish,Petri dish 1,YSI Pro+,2018-10-05 12:00,1.0,14.5,20.51,95.7,8.59,32751.0,26196.0,,,Wind and sun,"Chantal Coomber (DFO-GULF), Erica Watson (DFO-GULF)","Barnacle (Cirripedia), Blue mussel (Mytilus edulis), Eastern Oyster (Crassostrea virginica), Sea grapes (Molgula sp)",0,,0,0,0,,0,0,0
