Sample.ID,River,Year,Month,Day,Angler.ID,Rod.days,Pools.visited,Is.dummy.date,Specimen.ID,Species,Life.stage,Code,Adipose.condition,Tag.number
53747,Margaree River (SFA18),2000,8,3,rjL0b,1,,No,NA,NA,NA,NA,NA,NA
50744,Margaree River (SFA18),2001,6,17,rjL0b,1,,No,NA,NA,NA,NA,NA,NA
55771,Margaree River (SFA18),1999,10,7,rjL0b,1,Hatchery,No,2749672,Atlantic salmon,salmon,RL,,
55774,Margaree River (SFA18),1999,10,10,rjL0b,1,Tompkins,No,NA,NA,NA,NA,NA,NA
50712,Margaree River (SFA18),2001,7,17,rjL0b,1,,No,NA,NA,NA,NA,NA,NA
47284,Margaree River (SFA18),1995,9,17,j46o0,1,,No,NA,NA,NA,NA,NA,NA
47614,Margaree River (SFA18),1995,10,7,j46o0,1,ETHE,No,2735678,Atlantic salmon,salmon,R,Present,
47278,Margaree River (SFA18),1995,9,22,j46o0,1,,No,NA,NA,NA,NA,NA,NA
47370,Margaree River (SFA18),1995,7,2,j46o0,1,,No,NA,NA,NA,NA,NA,NA
47417,Margaree River (SFA18),1995,8,19,j46o0,1,SEAL,No,2735675,Atlantic salmon,salmon,R,Present,
47675,Margaree River (SFA18),1995,10,21,j46o0,1,WASH,No,2735679,Atlantic salmon,salmon,R,Present,
47255,Margaree River (SFA18),1995,9,23,j46o0,1,,No,NA,NA,NA,NA,NA,NA
47289,Margaree River (SFA18),1995,9,16,j46o0,1,WASH,No,2735677,Atlantic salmon,salmon,R,Present,
47328,Margaree River (SFA18),1995,7,3,j46o0,1,,No,NA,NA,NA,NA,NA,NA
47199,Margaree River (SFA18),1995,9,19,j46o0,1,SNAG,No,2735676,Atlantic salmon,salmon,R,Present,
47239,Margaree River (SFA18),1995,1,19,j46o0,1,,No,NA,NA,NA,NA,NA,NA
47210,Margaree River (SFA18),1995,8,30,j46o0,1,,No,NA,NA,NA,NA,NA,NA
47223,Margaree River (SFA18),1995,8,31,j46o0,1,,No,NA,NA,NA,NA,NA,NA
36544,Margaree River (SFA18),2022,10,3,nLaYY,1,Dollar,No,2739581,Atlantic salmon,salmon,R,Present,
34826,Margaree River (SFA18),2023,8,16,nLaYY,1,Barracks,No,2739620,Atlantic salmon,salmon,R,Present,
43060,Margaree River (SFA18),2022,7,8,nLaYY,1,Forks,No,2739571,Atlantic salmon,salmon,R,Present,
39535,Margaree River (SFA18),2004,10,20,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42006,Margaree River (SFA18),2023,7,27,nLaYY,1,Ethridge,No,2739618,Atlantic salmon,salmon,R,Present,
33520,Margaree River (SFA18),2020,8,29,nLaYY,1,Forks,No,2739522,Atlantic salmon,salmon,R,Present,
55054,Margaree River (SFA18),2024,6,21,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
55102,Margaree River (SFA18),2024,10,15,nLaYY,1,,No,2749549,Atlantic salmon,,RL,,
37717,Margaree River (SFA18),2009,8,28,nLaYY,1,hatchery,No,NA,NA,NA,NA,NA,NA
37848,Margaree River (SFA18),2009,10,21,nLaYY,1,SNAG Hatchery,No,NA,NA,NA,NA,NA,NA
41966,Margaree River (SFA18),2023,6,25,nLaYY,1,Forks,No,NA,NA,NA,NA,NA,NA
44044,Margaree River (SFA18),2012,6,30,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
40551,Margaree River (SFA18),2006,10,26,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
37148,Margaree River (SFA18),2020,8,31,nLaYY,1,Forks - Dollar,No,2739525,Atlantic salmon,salmon,R,Present,
55101,Margaree River (SFA18),2024,10,14,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
41940,Margaree River (SFA18),2023,7,5,nLaYY,1,Forks,No,NA,NA,NA,NA,NA,NA
43540,Margaree River (SFA18),2013,10,17,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
37712,Margaree River (SFA18),2010,9,27,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
43542,Margaree River (SFA18),2013,10,16,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
40802,Margaree River (SFA18),2020,7,12,nLaYY,1,Dollar,No,NA,NA,NA,NA,NA,NA
40103,Margaree River (SFA18),2007,10,26,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
38811,Margaree River (SFA18),2005,10,15,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42179,Margaree River (SFA18),2022,10,30,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
41159,Margaree River (SFA18),2021,8,16,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
43623,Margaree River (SFA18),2013,10,29,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
37724,Margaree River (SFA18),2009,7,31,nLaYY,1,hatchery,No,NA,NA,NA,NA,NA,NA
34102,Margaree River (SFA18),2022,7,11,nLaYY,1,Forks,No,2739573,Atlantic salmon,salmon,R,Present,
42829,Margaree River (SFA18),2022,9,17,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42816,Margaree River (SFA18),2022,9,15,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42826,Margaree River (SFA18),2022,9,19,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
37831,Margaree River (SFA18),2010,10,17,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
36540,Margaree River (SFA18),2022,10,4,nLaYY,1,Dollar,No,2739583,Atlantic salmon,salmon,R,Present,
37953,Margaree River (SFA18),2010,10,9,nLaYY,1,Hatchery,No,2741863,Atlantic salmon,grilse,R,Present,
35612,Margaree River (SFA18),2008,8,6,nLaYY,1,"Hatchery, Doyle's Bridge",No,NA,NA,NA,NA,NA,NA
55098,Margaree River (SFA18),2024,10,11,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
38281,Margaree River (SFA18),2010,10,18,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42381,Margaree River (SFA18),2023,8,19,nLaYY,1,Barracks,No,2742681,Atlantic salmon,adult,RL,,
40762,Margaree River (SFA18),2020,10,1,nLaYY,1,Dollar,No,NA,NA,NA,NA,NA,NA
41425,Margaree River (SFA18),2019,8,30,nLaYY,1,"forks, hatchery, Sunday run",No,NA,NA,NA,NA,NA,NA
42378,Margaree River (SFA18),2023,8,20,nLaYY,1,Libbis,No,2742682,Atlantic salmon,adult,RL,,
35677,Margaree River (SFA18),2023,10,21,nLaYY,1,Brook/Hatchery,No,2742689,Atlantic salmon,adult,RL,,
37387,Margaree River (SFA18),2010,10,1,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42331,Margaree River (SFA18),2023,10,13,nLaYY,1,Brook,No,2739637,Atlantic salmon,salmon,R,Present,
34826,Margaree River (SFA18),2023,8,16,nLaYY,0,Barracks,No,2739621,Atlantic salmon,salmon,R,Present,
42015,Margaree River (SFA18),2023,7,24,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
51779,Margaree River (SFA18),2002,10,27,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
35819,Margaree River (SFA18),2023,8,29,nLaYY,1,Barracks,No,2742036,Atlantic salmon,grilse,R,Present,
34478,Margaree River (SFA18),2023,10,26,nLaYY,1,Hatchery,No,2739641,Atlantic salmon,salmon,R,Present,
41133,Margaree River (SFA18),2021,8,19,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
37776,Margaree River (SFA18),2009,10,18,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
40640,Margaree River (SFA18),2006,10,7,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42814,Margaree River (SFA18),2022,9,14,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42492,Margaree River (SFA18),2023,8,26,nLaYY,1,Dollar,No,NA,NA,NA,NA,NA,NA
38360,Margaree River (SFA18),2010,8,28,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42865,Margaree River (SFA18),2022,8,10,nLaYY,1,Hatchery,No,2742673,Atlantic salmon,adult,RL,,
42859,Margaree River (SFA18),2022,8,12,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
43029,Margaree River (SFA18),2022,7,14,nLaYY,1,Forks,No,2742322,Atlantic salmon,grilse,R,,
33520,Margaree River (SFA18),2020,8,29,nLaYY,0,Forks,No,2739523,Atlantic salmon,salmon,R,Present,
33520,Margaree River (SFA18),2020,8,29,nLaYY,0,Forks,No,2741997,Atlantic salmon,grilse,R,Present,
43226,Margaree River (SFA18),2013,9,14,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
34478,Margaree River (SFA18),2023,10,26,nLaYY,0,Hatchery,No,2739642,Atlantic salmon,salmon,R,Present,
38397,Margaree River (SFA18),2005,9,28,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
40461,Margaree River (SFA18),2006,10,23,nLaYY,1,Hatchery,No,2740648,Atlantic salmon,salmon,R,,
40949,Margaree River (SFA18),2020,6,19,nLaYY,1,Dollar,No,2741383,Atlantic salmon,salmon,RL,,
41069,Margaree River (SFA18),2021,6,26,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
37975,Margaree River (SFA18),2010,10,8,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
35685,Margaree River (SFA18),2023,10,25,nLaYY,1,Hatchery,No,2739640,Atlantic salmon,salmon,R,Present,
42698,Margaree River (SFA18),2021,6,20,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42745,Margaree River (SFA18),2021,10,18,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42228,Margaree River (SFA18),2023,10,11,nLaYY,1,Dollar,No,NA,NA,NA,NA,NA,NA
42011,Margaree River (SFA18),2023,7,25,nLaYY,1,Garden,No,NA,NA,NA,NA,NA,NA
36908,Margaree River (SFA18),2020,10,10,nLaYY,1,Dollar,No,2739530,Atlantic salmon,salmon,R,Present,
35819,Margaree River (SFA18),2023,8,29,nLaYY,0,Barracks,No,2739630,Atlantic salmon,salmon,R,Present,
40989,Margaree River (SFA18),2020,6,23,nLaYY,1,Forks - Dollar,No,NA,NA,NA,NA,NA,NA
51247,Margaree River (SFA18),2003,10,19,nLaYY,1,Hatchery Pool,No,2740544,Atlantic salmon,salmon,R,,
39019,Margaree River (SFA18),2004,10,1,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
37440,Margaree River (SFA18),2010,9,28,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
36669,Margaree River (SFA18),2022,7,25,nLaYY,1,Forks,No,2742671,Atlantic salmon,adult,RL,,
37917,Margaree River (SFA18),2009,10,10,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
38036,Margaree River (SFA18),2009,10,13,nLaYY,1,Hatchery,No,2742563,Atlantic salmon,adult,RL,,
39433,Margaree River (SFA18),2004,10,17,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
43106,Margaree River (SFA18),2013,7,18,nLaYY,1,Hatchery/Gillis Is.,No,NA,NA,NA,NA,NA,NA
44201,Margaree River (SFA18),2011,10,21,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
37087,Margaree River (SFA18),2020,10,13,nLaYY,1,Dollar,No,2739533,Atlantic salmon,salmon,R,Present,
55064,Margaree River (SFA18),2024,7,9,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42782,Margaree River (SFA18),2021,10,12,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
41933,Margaree River (SFA18),2023,7,6,nLaYY,1,Forks,No,NA,NA,NA,NA,NA,NA
43565,Margaree River (SFA18),2013,10,19,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
42155,Margaree River (SFA18),2023,6,20,nLaYY,1,Forks,No,NA,NA,NA,NA,NA,NA
42030,Margaree River (SFA18),2023,7,9,nLaYY,1,Forks,No,2739615,Atlantic salmon,salmon,R,Present,
42887,Margaree River (SFA18),2022,10,6,nLaYY,1,"Dollar, barrocks",No,2739585,Atlantic salmon,salmon,R,Present,
33819,Margaree River (SFA18),2020,9,24,nLaYY,1,Dollar,No,2741397,Atlantic salmon,salmon,RL,,
39793,Margaree River (SFA18),2007,8,18,nLaYY,1,Hatchery Pool,No,NA,NA,NA,NA,NA,NA
55062,Margaree River (SFA18),2024,7,7,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42130,Margaree River (SFA18),2022,10,28,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
43109,Margaree River (SFA18),2013,7,27,nLaYY,1,Gillis Is./Fence/Hatchery/Tent,No,NA,NA,NA,NA,NA,NA
35837,Margaree River (SFA18),2023,8,23,nLaYY,1,Barracks,No,2739626,Atlantic salmon,salmon,R,Present,
39922,Margaree River (SFA18),2008,8,7,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
36526,Margaree River (SFA18),2022,10,5,nLaYY,1,Dollar,No,2742023,Atlantic salmon,grilse,R,Present,
38075,Margaree River (SFA18),2010,6,20,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
34980,Margaree River (SFA18),2023,7,1,nLaYY,1,Forks,No,2739613,Atlantic salmon,salmon,R,Present,
41112,Margaree River (SFA18),2021,8,20,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42811,Margaree River (SFA18),2022,8,25,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
43662,Margaree River (SFA18),2013,10,21,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
42445,Margaree River (SFA18),2023,9,13,nLaYY,1,Barracks,No,NA,NA,NA,NA,NA,NA
38194,Margaree River (SFA18),2010,6,29,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
55112,Margaree River (SFA18),2024,10,27,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
55114,Margaree River (SFA18),2024,10,30,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42831,Margaree River (SFA18),2022,9,16,nLaYY,1,Dollar,No,2739576,Atlantic salmon,salmon,R,Present,
41162,Margaree River (SFA18),2021,8,12,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
55097,Margaree River (SFA18),2024,10,10,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
55102,Margaree River (SFA18),2024,10,15,nLaYY,0,,No,2749548,Atlantic salmon,,RL,,
37477,Margaree River (SFA18),2008,8,31,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
51325,Margaree River (SFA18),2003,10,6,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
39747,Margaree River (SFA18),2007,6,15,nLaYY,1,Ethridge Pool,No,NA,NA,NA,NA,NA,NA
41243,Margaree River (SFA18),2020,10,23,nLaYY,1,Dollar,No,NA,NA,NA,NA,NA,NA
37846,Margaree River (SFA18),2009,10,20,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
43068,Margaree River (SFA18),2022,7,6,nLaYY,1,Hatchery-forks,No,2740811,Atlantic salmon,salmon,R,,
55071,Margaree River (SFA18),2024,7,16,nLaYY,1,Ethridge,No,2749545,Atlantic salmon,,RL,,
44152,Margaree River (SFA18),2011,10,19,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
34740,Margaree River (SFA18),2023,8,14,nLaYY,1,Forks,No,2742679,Atlantic salmon,adult,RL,,
55100,Margaree River (SFA18),2024,10,13,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
38935,Margaree River (SFA18),2005,10,19,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
43147,Margaree River (SFA18),2013,6,30,nLaYY,1,Cemetary/Gillis Is.,No,NA,NA,NA,NA,NA,NA
39798,Margaree River (SFA18),2007,8,17,nLaYY,1,Hatchery Pool,No,2742540,Atlantic salmon,adult,RL,,
42066,Margaree River (SFA18),2022,10,23,nLaYY,1,Garden,No,2742674,Atlantic salmon,adult,RL,,
41135,Margaree River (SFA18),2021,7,19,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42431,Margaree River (SFA18),2023,12,20,nLaYY,1,Barracks,No,NA,NA,NA,NA,NA,NA
42108,Margaree River (SFA18),2022,10,17,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
38344,River Philip (SFA18),2009,10,28,nLaYY,1,Spencers bridge calf pool,No,NA,NA,NA,NA,NA,NA
37011,Margaree River (SFA18),2023,6,22,nLaYY,1,Forks,No,2739610,Atlantic salmon,salmon,R,Present,
41061,Margaree River (SFA18),2021,7,18,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42669,Margaree River (SFA18),2021,9,25,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
40853,Margaree River (SFA18),2020,10,9,nLaYY,1,Dollar,No,NA,NA,NA,NA,NA,NA
43076,Margaree River (SFA18),2022,7,12,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
33901,Margaree River (SFA18),2023,8,21,nLaYY,1,Barracks,No,2742683,Atlantic salmon,adult,RL,,
43807,Margaree River (SFA18),2011,11,20,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
33520,Margaree River (SFA18),2020,8,29,nLaYY,0,Forks,No,2741394,Atlantic salmon,salmon,RL,,
42694,Margaree River (SFA18),2021,8,20,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
55095,Margaree River (SFA18),2024,10,8,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
33520,Margaree River (SFA18),2020,8,29,nLaYY,0,Forks,No,2741998,Atlantic salmon,grilse,R,Present,
37912,Margaree River (SFA18),2010,10,13,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42161,Margaree River (SFA18),2023,6,19,nLaYY,1,Forks,No,NA,NA,NA,NA,NA,NA
36625,Margaree River (SFA18),2022,9,18,nLaYY,1,Dollar,No,2739577,Atlantic salmon,salmon,R,Present,
36625,Margaree River (SFA18),2022,9,18,nLaYY,0,Dollar,No,2739578,Atlantic salmon,salmon,R,Present,
42370,Margaree River (SFA18),2023,8,10,nLaYY,1,Forks,No,NA,NA,NA,NA,NA,NA
42732,Margaree River (SFA18),2021,10,14,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
38365,Margaree River (SFA18),2005,9,27,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42897,Margaree River (SFA18),2022,10,15,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
38808,Margaree River (SFA18),2005,10,14,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
40796,Margaree River (SFA18),2020,12,20,nLaYY,1,Forks,No,NA,NA,NA,NA,NA,NA
43103,Margaree River (SFA18),2013,7,20,nLaYY,1,Gillis Is.,No,NA,NA,NA,NA,NA,NA
44076,Margaree River (SFA18),2012,10,14,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42863,Margaree River (SFA18),2022,8,11,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42743,Margaree River (SFA18),2021,10,17,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
41038,Margaree River (SFA18),2021,7,6,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
43228,Margaree River (SFA18),2013,9,13,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
42988,Margaree River (SFA18),2022,6,26,nLaYY,1,Forks,No,2742663,Atlantic salmon,adult,RL,,
40758,Margaree River (SFA18),2020,10,2,nLaYY,1,Dollar,No,2741399,Atlantic salmon,salmon,RL,,
37148,Margaree River (SFA18),2020,8,31,nLaYY,0,Forks - Dollar,No,2741395,Atlantic salmon,salmon,RL,,
55113,Margaree River (SFA18),2024,10,29,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
55075,Margaree River (SFA18),2024,7,20,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
33819,Margaree River (SFA18),2020,9,24,nLaYY,0,Dollar,No,2739528,Atlantic salmon,salmon,R,Present,
42674,Margaree River (SFA18),2021,9,26,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
44129,Margaree River (SFA18),2011,10,17,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42954,Margaree River (SFA18),2022,6,30,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
40731,Margaree River (SFA18),2020,9,27,nLaYY,1,Dollar,No,NA,NA,NA,NA,NA,NA
41013,Margaree River (SFA18),2020,6,25,nLaYY,1,Forks - Dollar,No,NA,NA,NA,NA,NA,NA
39235,Margaree River (SFA18),2004,9,19,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
34541,Margaree River (SFA18),2023,8,30,nLaYY,1,Barracks,No,2742685,Atlantic salmon,adult,RL,,
34541,Margaree River (SFA18),2023,8,30,nLaYY,0,Barracks,No,2739632,Atlantic salmon,salmon,R,Present,
42436,Margaree River (SFA18),2023,8,20,nLaYY,1,Libbis,No,2742687,Atlantic salmon,adult,RL,,
43818,Margaree River (SFA18),2011,9,26,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
41266,Margaree River (SFA18),2021,6,22,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42724,Margaree River (SFA18),2021,10,13,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42564,Margaree River (SFA18),2021,10,23,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
40983,Margaree River (SFA18),2020,7,6,nLaYY,1,Forks,No,2741384,Atlantic salmon,salmon,RL,,
41714,Margaree River (SFA18),2019,10,27,nLaYY,1,"forks, dollar, hatchery",No,NA,NA,NA,NA,NA,NA
42328,Margaree River (SFA18),2023,10,14,nLaYY,1,Brook,No,NA,NA,NA,NA,NA,NA
42085,Margaree River (SFA18),2022,10,26,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42082,Margaree River (SFA18),2022,10,27,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42813,Margaree River (SFA18),2022,8,23,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
55093,Margaree River (SFA18),2024,10,6,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42651,Margaree River (SFA18),2021,9,20,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
41917,Margaree River (SFA18),2023,7,2,nLaYY,1,Forks,No,2739614,Atlantic salmon,salmon,R,Present,
43135,Margaree River (SFA18),2013,6,28,nLaYY,1,Gillis Is.,No,NA,NA,NA,NA,NA,NA
43017,Margaree River (SFA18),2022,7,5,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42411,Margaree River (SFA18),2023,8,7,nLaYY,1,Forks,No,NA,NA,NA,NA,NA,NA
42208,Margaree River (SFA18),2023,10,4,nLaYY,1,Dollar,No,NA,NA,NA,NA,NA,NA
40794,Margaree River (SFA18),2020,9,13,nLaYY,1,Dollar,No,NA,NA,NA,NA,NA,NA
42697,Margaree River (SFA18),2021,7,20,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
55065,Margaree River (SFA18),2024,7,10,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
43142,Margaree River (SFA18),2013,6,26,nLaYY,1,Hatchery/Gillis Is.,No,NA,NA,NA,NA,NA,NA
40471,Margaree River (SFA18),2006,10,21,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
34083,Margaree River (SFA18),2022,8,26,nLaYY,1,Forks,No,2739574,Atlantic salmon,salmon,R,Present,
37923,Margaree River (SFA18),2010,10,12,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42057,Margaree River (SFA18),2023,6,21,nLaYY,1,Forks,No,NA,NA,NA,NA,NA,NA
39870,Margaree River (SFA18),2008,7,19,nLaYY,1,Hatchery,No,2740417,Atlantic salmon,salmon,R,Absent (hatchery),
42541,Margaree River (SFA18),2021,10,21,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
38164,Margaree River (SFA18),2010,10,2,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
55111,Margaree River (SFA18),2024,10,26,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42222,Margaree River (SFA18),2023,10,1,nLaYY,1,Barracks,No,NA,NA,NA,NA,NA,NA
37969,Margaree River (SFA18),2010,10,11,nLaYY,1,Hatchery,No,2741864,Atlantic salmon,grilse,R,Present,
38942,Margaree River (SFA18),2005,10,20,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
39916,Margaree River (SFA18),2007,10,13,nLaYY,1,Hatchery Pool,No,NA,NA,NA,NA,NA,NA
35837,Margaree River (SFA18),2023,8,23,nLaYY,0,Barracks,No,2742684,Atlantic salmon,adult,RL,,
36671,Margaree River (SFA18),2022,7,24,nLaYY,1,Forks,No,2742669,Atlantic salmon,adult,RL,,
51662,Margaree River (SFA18),2003,10,27,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
40730,Margaree River (SFA18),2020,9,28,nLaYY,1,Dollar,No,NA,NA,NA,NA,NA,NA
42794,Margaree River (SFA18),2021,10,9,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
41950,Margaree River (SFA18),2023,6,24,nLaYY,1,Forks,No,NA,NA,NA,NA,NA,NA
43612,Margaree River (SFA18),2013,10,31,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
37011,Margaree River (SFA18),2023,6,22,nLaYY,0,Forks,No,2739611,Atlantic salmon,salmon,R,Present,
43979,Margaree River (SFA18),2011,10,8,nLaYY,1,,No,2741173,Atlantic salmon,salmon,RL,,
55088,Margaree River (SFA18),2024,10,1,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
38065,Margaree River (SFA18),2010,10,21,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
43815,Margaree River (SFA18),2011,9,27,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
41103,Margaree River (SFA18),2021,8,24,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42449,Margaree River (SFA18),2023,9,18,nLaYY,1,High Bank,No,NA,NA,NA,NA,NA,NA
42728,Margaree River (SFA18),2021,10,15,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
55094,Margaree River (SFA18),2024,10,7,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
34980,Margaree River (SFA18),2023,7,1,nLaYY,0,Forks,No,2739612,Atlantic salmon,salmon,R,Present,
42771,Margaree River (SFA18),2021,10,5,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
42206,Margaree River (SFA18),2023,7,29,nLaYY,1,Ethridge,No,NA,NA,NA,NA,NA,NA
40988,Margaree River (SFA18),2020,6,26,nLaYY,1,Hatchery - Seal,No,NA,NA,NA,NA,NA,NA
38310,Margaree River (SFA18),2010,10,4,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
43173,Margaree River (SFA18),2013,9,23,nLaYY,1,Hatchery,No,NA,NA,NA,NA,NA,NA
55096,Margaree River (SFA18),2024,10,9,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
40544,Margaree River (SFA18),2006,10,25,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
39415,Margaree River (SFA18),2004,10,16,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
34102,Margaree River (SFA18),2022,7,11,nLaYY,0,Forks,No,2742021,Atlantic salmon,grilse,R,Present,
34102,Margaree River (SFA18),2022,7,11,nLaYY,0,Forks,No,2739572,Atlantic salmon,salmon,R,Present,
42212,Margaree River (SFA18),2023,10,3,nLaYY,1,High Bank,No,2742038,Atlantic salmon,grilse,R,Present,
33520,Margaree River (SFA18),2020,8,29,nLaYY,0,Forks,No,2741392,Atlantic salmon,salmon,RL,,
43064,Margaree River (SFA18),2022,7,7,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
44159,Margaree River (SFA18),2011,10,18,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
37965,Margaree River (SFA18),2009,10,11,nLaYY,1,Hatchery,No,2740697,Atlantic salmon,salmon,R,,
51206,Margaree River (SFA18),2003,10,18,nLaYY,1,Hatchery Pool,No,2740952,Atlantic salmon,salmon,RL,,
42945,Margaree River (SFA18),2022,7,19,nLaYY,1,,No,NA,NA,NA,NA,NA,NA
