river_name__nom_de_la_rivière,site_code__numéro_du_site,latitude,longitude,date,site_type__type_de_site,water_cond__cond_eau,water_temp_c__temp_eau_c,seine_type__type_de_senne,electrofisher__électropêcheur,electrofisher_pulse_type__type_d'impulsion_du_électropêcheur,electrofisher_frequency__fréquence_du_électropêcheur,duty_cycle__facteur_d'utilisation,electrofisher_voltage__tension_du_électropêcheur,electrofisher_output_low__sortie_faible_du_électropêcheur,electrofisher_output_high__sortie_élevé_du_électropêcheur,bank_length_left__longueur_de_la_banque_à_gauche,bank_length_right__longueur_de_la_banque_à_droite,width_lower__largeur_inférieure,width_middle__largeur_moyenne,width_upper__largeur_supérieure,max_overhanging_veg_left__max_vég_en_surplomb_à_gauche,max_overhanging_veg_right__max_vég_en_surplomb_à_droite,overhanging_veg_left__vég_en_surplomb_à_gauche,overhanging_veg_right__vég_en_surplomb_à_droite,depth_1_lower__profondeur_1_inférieure,depth_2_lower__profondeur_2_inférieure,depth_3_lower__profondeur_3_inférieure,depth_1_middle__profondeur_1_moyenne,depth_2_middle__profondeur_2_moyenne,depth_3_middle__profondeur_3_moyenne,depth_1_upper__profondeur_1_supérieur,depth_2_upper__profondeur_2_supérieur,depth_3_upper__profondeur_3_supérieur,max_depth__profondeur_max,percent_fine__pourcentage_fin,percent_sand__pourcentage_sable,percent_gravel__pourcentage_gravier,percent_pebble__pourcentage_caillou,percent_cobble__pourcentage_pierre,percent_rocks__pourcentage_roches,percent_boulder__pourcentage_rocher,percent_bedrock__pourcentage_substratum,percent_riffle__pourcentage_radier,percent_run__pourcentage_courant,percent_flat__pourcentage_plat,percent_pool__pourcentage_bassin,age_thresh_0_1__seuil d'âge_0_1,age_thresh_1_2__seuil d'âge_1_2,age_thresh_2_3__seuil d'âge_2_3,sample_id__numéro_d_identification_de_l_échantillon
Cains River,76,46.509,-65.858,1978-08-08,Closed,,21.5,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,21.0,23.2,13.7,10.7,8.5,,,,,28.0,13.0,46.0,13.0,18.0,36.0,20.0,30.0,33.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5063
Cains River,77,46.40538,-66.11,1978-08-08,Closed,,17.25,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,250.0,0.4,0.4,27.1,25.9,13.1,13.4,14.0,,,,,13.0,23.0,13.0,18.0,20.0,23.0,10.0,13.0,13.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5064
South Branch Southwest Miramichi River,65,46.494,-67.01,1978-08-03,Closed,,20.5,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,23.2,26.8,11.9,14.9,14.0,,,,,13.0,25.0,66.0,10.0,30.0,38.0,13.0,43.0,18.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5053
Southwest Miramichi River,69,46.51109,-67.11281,1978-08-03,Closed,,22.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,19.8,19.2,12.2,13.7,16.5,,,,,10.0,15.0,37.0,8.0,25.0,29.0,8.0,25.0,30.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5056
Teagues Brook,95,46.5581,-67.23335,1978-08-03,Closed,,16.15,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,275.0,0.4,0.4,31.1,31.4,6.7,7.6,10.7,,,,,28.0,30.0,20.0,13.0,25.0,10.0,18.0,23.0,13.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5080
South Branch Southwest Miramichi River,96,46.587,-67.251,1978-08-03,Closed,,16.15,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,260.0,0.4,0.4,36.0,34.7,7.6,7.0,7.3,,,,,15.0,28.0,18.0,20.0,28.0,15.0,25.0,18.0,10.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5081
Black River,14,46.983,-65.306,1978-08-02,Closed,,16.15,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,275.0,0.4,0.4,23.5,22.9,15.8,17.7,15.8,,,,,8.0,10.0,5.0,20.0,23.0,10.0,20.0,10.0,13.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5008
North Branch Big Sevogle River,38,47.133,-66.118,1978-08-02,Closed,,17.5,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,17.1,22.3,17.1,17.1,17.4,,,,,10.0,20.0,25.0,8.0,36.0,38.0,10.0,25.0,28.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5029
Little Southwest Miramichi River,44,46.89596,-66.14703,1978-08-01,Closed,,16.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,22.9,27.7,16.8,14.6,14.9,,,,,28.0,28.0,53.0,36.0,46.0,56.0,38.0,53.0,56.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5035
Dungarvon River,55,46.659,-66.32296,1978-08-01,Closed,,16.1,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,250.0,0.4,0.4,21.3,17.4,10.7,12.5,14.9,,,,,18.0,25.0,56.0,15.0,28.0,53.0,23.0,23.0,43.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5043
Northwest Miramichi River,31,47.16701,-65.956,1978-07-31,Closed,,17.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,23.5,24.1,12.5,13.4,13.7,,,,,18.0,22.0,32.0,18.0,33.0,33.0,13.0,30.0,33.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5023
Northwest Miramichi River,34,47.253,-66.236,1978-07-31,Closed,,15.0,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,275.0,0.2,0.2,31.1,29.3,24.7,25.0,21.6,,,,,15.0,36.0,23.0,28.0,18.0,43.0,25.0,38.0,30.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5025
Oyster River,4,47.137,-65.304,1978-07-28,Closed,,16.15,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,350.0,0.4,0.4,24.4,23.2,5.2,5.8,5.5,,,,,18.0,15.0,5.0,36.0,23.0,13.0,5.0,10.0,15.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4999
Oyster River,5,47.14,-65.305,1978-07-28,Closed,,17.25,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,38.4,37.8,2.7,3.7,5.2,,,,,8.0,13.0,25.0,15.0,13.0,5.0,8.0,11.0,8.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5000
South Branch Northwest Miramichi River,35,47.272,-66.32142,1978-07-27,Closed,,13.850000000000001,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,225.0,0.2,0.2,29.9,28.3,12.5,20.7,14.9,,,,,23.0,41.0,28.0,30.0,48.0,25.0,38.0,25.0,33.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5026
Northwest Miramichi River,36,47.301,-65.351,1978-07-27,Closed,,21.5,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,27.7,29.3,13.7,13.1,13.7,,,,,20.0,39.0,22.0,27.0,25.0,34.0,33.0,23.0,24.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5027
Big Sevogle River,37,47.075,-65.865,1978-07-26,Closed,,19.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,26.2,22.6,13.1,12.8,12.2,,,,,13.0,15.0,28.0,15.0,38.0,25.0,10.0,36.0,38.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5028
South Branch Big Sevogle River,39,47.069,-66.258,1978-07-26,Closed,,13.850000000000001,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,225.0,0.4,0.4,21.6,22.3,15.2,16.2,16.5,,,,,15.0,36.0,38.0,25.0,36.0,28.0,25.0,41.0,38.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5030
Renous River,49,46.767,-66.214,1978-07-25,Closed,,20.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,30.2,29.6,13.7,15.2,13.1,,,,,25.0,23.0,15.0,25.0,15.0,20.0,33.0,18.0,15.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5040
Morse Brook,72,46.698,-65.786,1978-07-25,Closed,,15.0,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,250.0,0.4,0.4,35.1,38.1,7.6,6.4,9.1,,,,,18.0,25.0,20.0,18.0,28.0,23.0,13.0,23.0,30.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5059
Black River,15,46.968,-65.328,1978-07-24,Closed,,16.5,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,34.1,32.0,8.2,13.7,6.4,,,,,9.0,8.0,14.0,18.0,18.0,24.0,18.0,18.0,13.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5009
Napan River,17,46.997,-65.432,1978-07-24,Closed,,16.15,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,230.0,0.4,0.4,57.3,64.3,4.6,5.5,6.4,,,,,20.0,25.0,13.0,15.0,20.0,5.0,10.0,18.0,25.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5011
Napan River,16,47.017,-65.403,1978-07-21,Closed,,18.35,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,260.0,0.4,0.4,27.4,27.7,9.1,9.8,11.0,,,,,28.0,20.0,20.0,8.0,5.0,8.0,13.0,25.0,18.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5010
Little Southwest Miramichi River,43,46.93709,-65.9076,1978-07-21,Closed,,19.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,28.3,29.3,12.2,11.0,10.4,,,,,15.0,36.0,46.0,18.0,48.0,53.0,18.0,53.0,56.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5034
Northwest Miramichi River,28,47.157,-65.832,1978-07-20,Closed,,16.4,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,250.0,0.4,0.4,19.5,25.9,40.2,31.7,36.9,,,,,10.0,51.0,25.0,8.0,43.0,23.0,13.0,48.0,28.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5020
Renous River,53,46.797,-66.201,1978-07-19,Closed,,21.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,26.5,25.3,13.4,10.1,8.2,,,,,13.0,19.0,33.0,18.0,20.0,28.0,23.0,36.0,33.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5042
Southwest Miramichi River,61,46.609,-65.892,1978-07-18,Closed,,21.5,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,22.6,20.1,13.7,23.8,20.1,,,,,18.0,34.0,36.0,28.0,24.0,27.0,10.0,20.0,30.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5049
Southwest Miramichi River,67,46.578,-66.02,1978-07-18,Closed,,16.15,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,275.0,0.2,0.2,27.1,27.7,14.6,16.2,14.6,,,,,20.0,30.0,51.0,13.0,30.0,51.0,18.0,38.0,48.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5055
Big Hole Brook,79,46.56057,-66.19703,1978-07-17,Closed,,14.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,33.5,27.4,11.6,8.5,11.0,,,,,41.0,19.0,11.0,41.0,41.0,13.0,51.0,33.0,8.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5065
Burnt Land Brook,84,46.461,-66.408,1978-07-17,Closed,,16.1,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,275.0,0.4,0.4,33.5,32.0,10.1,9.8,7.9,,,,,13.0,43.0,10.0,10.0,30.0,8.0,23.0,38.0,23.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5070
Bartibog River,11,47.199,-65.438,1978-07-14,Closed,,15.55,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,275.0,0.4,0.4,30.2,30.8,16.2,16.5,17.7,,,,,28.0,28.0,18.0,28.0,30.0,30.0,28.0,41.0,41.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5005
Southwest Miramichi River,64,46.617,-65.8802,1978-07-14,Closed,,20.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,25.3,28.3,7.6,7.6,8.2,,,,,10.0,28.0,46.0,10.0,27.0,41.0,10.0,25.0,46.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5052
Dungarvon River,56,46.669,-66.264,1978-07-13,Closed,,19.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,25.6,27.1,10.7,11.9,13.7,,,,,23.0,25.0,41.0,22.0,29.0,20.0,34.0,25.0,30.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5044
Dungarvon River,57,46.74405,-66.015,1978-07-13,Closed,,15.55,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,250.0,0.6,0.6,31.7,31.4,12.5,12.2,11.9,,,,,28.0,36.0,25.0,13.0,30.0,20.0,28.0,15.0,20.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5045
Northwest Miramichi River,29,47.21,-65.817,1978-07-12,Closed,,17.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,19.5,18.0,22.6,21.3,19.8,,,,,23.0,25.0,56.0,18.0,33.0,48.0,36.0,36.0,53.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5021
Northwest Miramichi River,30,47.21,-65.817,1978-07-12,Closed,,17.0,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,250.0,0.6,0.6,18.9,19.5,22.3,22.3,23.2,,,,,15.0,41.0,51.0,20.0,48.0,53.0,10.0,30.0,56.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5022
Renous River,47,46.823,-65.973,1978-07-11,Closed,,16.7,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,250.0,0.4,0.4,27.1,23.2,11.6,14.3,13.4,,,,,28.0,43.0,48.0,51.0,38.0,25.0,51.0,51.0,30.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5038
Renous River,52,46.828,-66.008,1978-07-11,Closed,,17.25,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,25.0,24.4,10.7,11.0,12.2,,,,,20.0,46.0,46.0,13.0,41.0,43.0,15.0,46.0,48.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5041
Catamaran Brook,46,46.85565,-66.19229,1978-07-10,Closed,,15.3,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,225.0,0.6,0.6,46.0,47.9,6.1,5.5,8.2,,,,,15.0,25.0,5.0,10.0,25.0,23.0,20.0,48.0,23.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5037
Renous River,48,46.82193,-66.10991,1978-07-10,Closed,,16.5,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,26.8,25.3,11.3,12.5,14.0,,,,,30.0,36.0,33.0,25.0,36.0,20.0,33.0,36.0,28.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5039
Northwest Miramichi River,27,47.09,-65.835,1978-07-07,Closed,,16.15,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,220.0,0.4,0.4,29.0,25.6,11.6,11.9,12.5,,,,,8.0,30.0,43.0,13.0,30.0,61.0,15.0,36.0,51.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5019
Little Sevogle River,42,47.001,-65.96,1978-07-07,Closed,,18.5,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,20.4,20.4,9.8,11.6,13.4,,,,,25.0,38.0,41.0,28.0,22.0,24.0,20.0,25.0,20.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5033
Little Sevogle River,40,47.04193,-65.88886,1978-07-06,Closed,,18.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,24.7,22.3,15.5,14.3,16.2,,,,,20.0,23.0,18.0,15.0,38.0,25.0,20.0,51.0,61.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5031
Little Sevogle River,41,47.018,-65.931,1978-07-06,Closed,,14.2,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,220.0,0.4,0.4,30.5,31.4,14.6,11.9,8.8,,,,,46.0,36.0,51.0,13.0,28.0,23.0,30.0,64.0,20.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5032
Betts Mill Brook,82,46.5387,-66.18704,1978-07-05,Closed,,12.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,26.5,29.0,14.3,15.5,6.1,,,,,15.0,23.0,25.0,20.0,15.0,18.0,43.0,25.0,10.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5068
Betts Mill Brook,83,46.483333,-66.206,1978-07-05,Closed,,10.0,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,225.0,0.3,0.3,25.9,17.1,15.5,10.4,7.0,,,,,8.0,13.0,25.0,15.0,5.0,23.0,20.0,30.0,23.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5069
Big Hole Brook,80,46.557,-66.272,1978-07-04,Closed,,10.5,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,40.5,38.7,7.6,8.5,11.6,,,,,15.0,18.0,23.0,15.0,28.0,23.0,23.0,18.0,28.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5066
Betts Mill Brook,81,46.593,-66.319,1978-07-04,Closed,,14.45,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,200.0,0.4,0.4,43.6,44.8,10.4,8.2,8.2,,,,,48.0,56.0,46.0,20.0,3.0,18.0,13.0,25.0,30.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5067
Bartibog River,9,47.205,-65.442,1978-06-29,Closed,,14.45,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,225.0,0.4,0.4,14.6,16.5,19.5,18.6,18.9,,,,,23.0,33.0,25.0,33.0,36.0,36.0,43.0,41.0,30.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5003
Bartibog River,10,47.264,-65.516,1978-06-29,Closed,,22.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,2.0,2.0,34.1,32.9,11.6,11.0,11.6,,,,,13.0,30.0,41.0,15.0,23.0,38.0,28.0,33.0,51.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5004
Bartibog River,7,47.141,-65.37,1978-06-28,Closed,,16.4,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,240.0,0.3,0.3,30.8,32.6,11.3,11.0,10.7,,,,,43.0,41.0,28.0,46.0,38.0,25.0,38.0,38.0,30.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5001
Northwest Miramichi River,26,47.05549,-65.83176,1978-06-28,Closed,,20.0,1 man seine (1m wide X 1m high),,,,,,,,18.0,17.4,18.0,17.4,17.1,,,,,28.0,25.0,28.0,38.0,30.0,36.0,28.0,38.0,46.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5018
Burnt Church River,1,47.209,-65.186,1978-06-27,Closed,,13.9,1 man seine (1m wide X 1m high),,,,,,,,18.9,21.0,18.6,17.7,17.4,,,,,15.0,30.0,5.0,25.0,23.0,18.0,10.0,56.0,20.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4997
Burnt Church River,2,47.214,-65.213,1978-06-27,Closed,,14.4,1 man seine (1m wide X 1m high),,,,,,,,28.0,27.4,15.5,17.4,17.1,,,,,30.0,38.0,13.0,18.0,41.0,15.0,20.0,25.0,10.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4998
Little Bartibog River,8,47.112,-65.386,1978-06-26,Closed,,15.6,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,250.0,0.4,0.4,16.8,18.3,23.8,21.6,18.9,,,,,33.0,56.0,61.0,36.0,43.0,41.0,48.0,48.0,74.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5002
Burnt Land Brook,85,46.392,-66.361,1977-09-13,Closed,,6.7,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,60.0,,200.0,0.4,0.4,26.5,21.9,13.4,12.5,10.4,,,,,10.0,18.0,5.0,25.0,5.0,20.0,28.0,25.0,20.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4984
Black River,15,46.968,-65.328,1977-09-09,Closed,,12.0,1 man seine (1m wide X 1m high),,,,,,,,35.1,31.7,7.9,12.8,6.7,,,,,5.0,8.0,10.0,15.0,20.0,20.0,8.0,18.0,13.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4923
Southwest Miramichi River,64,46.617,-65.8802,1977-09-08,Closed,,15.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,,,25.3,29.6,7.0,7.0,7.9,,,,,13.0,30.0,51.0,18.0,41.0,58.0,15.0,33.0,58.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4966
Southwest Miramichi River,61,46.609,-65.892,1977-09-07,Closed,,15.5,1 man seine (1m wide X 1m high),,,,,,,,23.8,16.2,11.3,14.6,18.0,,,,,13.0,41.0,20.0,13.0,25.0,13.0,8.0,18.0,20.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4963
Southwest Miramichi River,67,46.578,-66.02,1977-09-06,Closed,,17.25,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,,,27.7,27.1,14.6,15.8,14.6,,,,,10.0,28.0,38.0,5.0,25.0,36.0,8.0,20.0,38.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4969
Napan River,16,47.017,-65.403,1977-09-02,Closed,,17.25,1 man seine (1m wide X 1m high),,,,,,,,27.7,28.3,9.4,10.7,11.3,,,,,28.0,20.0,13.0,8.0,18.0,10.0,13.0,30.0,8.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4924
Northwest Miramichi River,34,47.253,-66.236,1977-09-01,Closed,,19.0,1 man seine (1m wide X 1m high),Dirigo Series 500 [s/n: ---] (historical),,60.0,,,,,31.7,29.0,25.3,24.1,21.9,,,,,23.0,25.0,20.0,28.0,33.0,23.0,25.0,30.0,20.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4939
Northwest Miramichi River,28,47.157,-65.832,1977-08-31,Closed,,19.5,1 man seine (1m wide X 1m high),Dirigo Series 100 [s/n: ---] (historical),,60.0,,,,,25.0,19.8,35.7,29.9,39.0,,,,,8.0,38.0,13.0,8.0,38.0,13.0,8.0,46.0,15.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4934
Southwest Miramichi River,63,46.51,-66.285,1977-08-30,Closed,,24.5,1 man seine (1m wide X 1m high),Dirigo Series 100 [s/n: ---] (historical),,60.0,,,,,31.7,28.7,16.2,16.8,15.2,,,,,18.0,8.0,20.0,13.0,43.0,13.0,13.0,36.0,15.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4965
Southwest Miramichi River,66,46.575,-66.818,1977-08-30,Closed,,17.8,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,200.0,0.4,0.4,23.2,22.6,12.5,12.2,12.8,,,,,36.0,20.0,8.0,30.0,25.0,15.0,43.0,18.0,25.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4968
Renous River,48,46.82193,-66.10991,1977-08-29,Closed,,25.0,1 man seine (1m wide X 1m high),Dirigo Series 100 [s/n: ---] (historical),,60.0,,,,,25.3,26.5,11.6,12.2,14.3,,,,,28.0,25.0,30.0,18.0,28.0,28.0,10.0,25.0,25.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4953
Southwest Miramichi River,59,46.56,-66.555,1977-08-29,Closed,,21.65,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,200.0,0.4,0.4,18.9,19.5,14.6,15.2,14.9,,,,,20.0,36.0,23.0,18.0,20.0,25.0,23.0,36.0,25.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4961
Black River,14,46.983,-65.306,1977-08-26,Closed,,13.9,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,175.0,0.4,0.4,23.2,23.2,16.2,17.7,15.2,,,,,18.0,8.0,13.0,13.0,23.0,23.0,25.0,18.0,10.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4922
Cains River,74,46.583,-65.72,1977-08-26,Closed,,14.5,1 man seine (1m wide X 1m high),Dirigo Series 100 [s/n: ---] (historical),,60.0,,,,,23.8,18.6,25.0,21.6,18.0,,,,,10.0,10.0,8.0,8.0,38.0,23.0,13.0,56.0,13.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4974
Little Southwest Miramichi River,43,46.93709,-65.9076,1977-08-25,Closed,,16.5,1 man seine (1m wide X 1m high),Dirigo Series 100 [s/n: ---] (historical),,60.0,,,,,30.2,29.9,11.6,10.4,10.1,,,,,8.0,20.0,33.0,10.0,41.0,41.0,8.0,43.0,43.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4948
Dungarvon River,55,46.659,-66.32296,1977-08-25,Closed,,14.4,1 man seine (1m wide X 1m high),Nova Scotia Armature [s/n: ---] (historical),,,,200.0,0.4,0.4,21.3,17.1,14.6,12.5,10.4,,,,,56.0,36.0,25.0,66.0,41.0,25.0,46.0,28.0,30.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4957
Renous River,52,46.828,-66.008,1977-08-24,Closed,,17.5,1 man seine (1m wide X 1m high),Dirigo Series 100 [s/n: ---] (historical),,60.0,,,,,25.3,24.4,9.8,10.7,11.9,,,,,8.0,28.0,38.0,13.0,38.0,30.0,13.0,28.0,28.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4955
