Year,SampleID,SampleType,EventID,SamplingLocation,SamplingSite,EventDate,RecordedBy,DecimalLatitude,DecimalLongitude,VolumeFiltered (mL),FilterType,OccurrenceStatus,New_OccurrenceStatus,SMB Ct_1,SMB Ct_2,SMB Ct_3,SMB Pg/L_1 ,SMB Pg/L_2,SMB Pg/L_3,SMB Copies/L_1 ,SMB Copies/L_2,SMB Copies/L_3
2021,r21:3074,Sample,2021-r21:3074,SWM River,Site 17,7/19/2021,DFO Gulf,46.5737,-66.81342,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3076,Sample,2021-r21:3076,SWM River,Site 29,7/19/2021,DFO Gulf,46.49828,-67.0485,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3077,Sample,2021-r21:3077,SWM River,Site 29,7/19/2021,DFO Gulf,46.49828,-67.0485,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3078,Sample,2021-r21:3078,SWM River,Site 29,7/19/2021,DFO Gulf,46.49828,-67.0485,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3079,Field blank,2021-r21:3079,,NA,7/19/2021,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3080,Sample,2021-r21:3080,SWM River,Site 30,7/19/2021,DFO Gulf,46.50981,-67.08282,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3081,Sample,2021-r21:3081,SWM River,Site 30,7/19/2021,DFO Gulf,46.50981,-67.08282,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3082,Sample,2021-r21:3082,SWM River,Site 30,7/19/2021,DFO Gulf,46.50981,-67.08282,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3083,Sample,2021-r21:3083,SWM River,Site 5,7/19/2021,DFO Gulf,46.50753,-66.94977,1050,0.8 µm Nylon,Inconclusive,Inconclusive,No Ct,34.73,No Ct,0,9.77,0,NA,NA,NA
2021,r21:3084,Sample,2021-r21:3084,SWM River,Site 5,7/19/2021,DFO Gulf,46.50753,-66.94977,1050,0.8 µm Nylon,Suspected,Inconclusive,35.31,No Ct,34.38,6.65,0,12.39,NA,NA,NA
2021,r21:3085,Sample,2021-r21:3085,SWM River,Site 5,7/19/2021,DFO Gulf,46.50753,-66.94977,1075,0.8 µm Nylon,Suspected,Inconclusive,No Ct,35.41,33.48,0,6.22,22.69,NA,NA,NA
2021,r21:3088,Sample,2021-r21:3088,McKiel Bogan,Site 2,7/19/2021,DFO Gulf,46.49976,-66.95794,550,0.8 µm Nylon,Inconclusive,Inconclusive,37.25,No Ct,No Ct,1.81,0,0,NA,NA,NA
2021,r21:3089,Sample,2021-r21:3089,McKiel Bogan,Site 2,7/19/2021,DFO Gulf,46.49976,-66.95794,550,0.8 µm Nylon,Inconclusive,Inconclusive,No Ct,No Ct,36.28,0,0,3.47,NA,NA,NA
2021,r21:3090,Sample,2021-r21:3090,McKiel Bogan,Site 2,7/19/2021,DFO Gulf,46.49976,-66.95794,550,0.8 µm Nylon,Suspected,Inconclusive,34.33,36.12,No Ct,12.84,3.85,0,NA,NA,NA
2021,r21:3091,Field blank,2021-r21:3091,,NA,7/19/2021,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3092,Sample,2021-r21:3092,McKiel Bogan,Site 54,7/19/2021,DFO Gulf,46.50257,-66.96341,325,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3093,Sample,2021-r21:3093,McKiel Bogan,Site 54,7/19/2021,DFO Gulf,46.50257,-66.96341,300,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3094,Sample,2021-r21:3094,McKiel Bogan,Site 54,7/19/2021,DFO Gulf,46.50257,-66.96341,300,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3096,Sample,2021-r21:3096,McKiel Bogan,Site 1,7/19/2021,DFO Gulf,46.50327,-66.96548,300,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3097,Sample,2021-r21:3097,McKiel Bogan,Site 2,7/19/2021,DFO Gulf,46.50327,-66.96548,300,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3098,Sample,2021-r21:3098,McKiel Bogan,Site 1,7/19/2021,DFO Gulf,46.50327,-66.96548,300,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3099,Sample,2021-r21:3099,SWM River,Site 38,7/20/2021,DFO Gulf,46.61789,-65.87861,1100,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3100,Sample,2021-r21:3100,SWM River,Site 38,7/20/2021,DFO Gulf,46.61789,-65.87861,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3101,Sample,2021-r21:3101,SWM River,Site 38,7/20/2021,DFO Gulf,46.61789,-65.87861,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3104,Sample,2021-r21:3104,SWM River,Site 55,7/20/2021,DFO Gulf,46.71168,-65.81432,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3105,Sample,2021-r21:3105,SWM River,Site 55,7/20/2021,DFO Gulf,46.71168,-65.81432,1000,0.8 µm Nylon,Inconclusive,Inconclusive,36.12,No Ct,No Ct,3.85,0,0,NA,NA,NA
2021,r21:3106,Sample,2021-r21:3106,SWM River,Site 55,7/20/2021,DFO Gulf,46.71168,-65.81432,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3107,Sample,2021-r21:3107,SWM River,Site 56,7/20/2021,DFO Gulf,46.70361,-65.79745,1100,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3108,Sample,2021-r21:3108,SWM River,Site 56,7/20/2021,DFO Gulf,46.70361,-65.79745,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3109,Sample,2021-r21:3109,SWM River,Site 56,7/20/2021,DFO Gulf,46.70361,-65.79745,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3110,Field blank,2021-r21:3110,,NA,7/20/2021,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3111,Sample,2021-r21:3111,SWM River,Site 39,7/20/2021,DFO Gulf,46.73431,-65.82416,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3112,Sample,2021-r21:3112,SWM River,Site 39,7/20/2021,DFO Gulf,46.73431,-65.82416,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3113,Sample,2021-r21:3113,SWM River,Site 39,7/20/2021,DFO Gulf,46.73431,-65.82416,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3115,Sample,2021-r21:3115,Bartholomew River,Site 40,7/20/2021,DFO Gulf,46.73844,-65.82952,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3116,Sample,2021-r21:3116,Bartholomew River,Site 40,7/20/2021,DFO Gulf,46.73844,-65.82952,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3117,Sample,2021-r21:3117,Bartholomew River,Site 40,7/20/2021,DFO Gulf,46.73844,-65.82952,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3118,Sample,2021-r21:3118,SWM River,Site 57,7/20/2021,DFO Gulf,46.75384,-65.81673,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3119,DNA extraction blank,2021-r21:3119,,NA,NA,DFO Gulf,NA,NA,NA,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3167,Sample,2021-r21:3167,SWM River,Site 57,7/20/2021,DFO Gulf,46.75384,-65.81673,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3168,Sample,2021-r21:3168,SWM River,Site 57,7/20/2021,DFO Gulf,46.75384,-65.81673,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3169,Field blank,2021-r21:3169,,NA,7/20/2021,DFO Gulf,NA,NA,975,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3170,Sample,2021-r21:3170,Renous River,Site 41,7/20/2021,DFO Gulf,46.82914,-65.95141,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3171,Sample,2021-r21:3171,Renous River,Site 41,7/20/2021,DFO Gulf,46.82914,-65.95141,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3172,Sample,2021-r21:3172,Renous River,Site 41,7/20/2021,DFO Gulf,46.82914,-65.95141,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3174,Sample,2021-r21:3174,Renous River,Site 42,7/20/2021,DFO Gulf,46.81429,-65.91673,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3175,Sample,2021-r21:3175,Renous River,Site 42,7/20/2021,DFO Gulf,46.81429,-65.91673,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3176,Sample,2021-r21:3176,Renous River,Site 42,7/20/2021,DFO Gulf,46.81429,-65.91673,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3177,Sample,2021-r21:3177,Renous River,Site 43,7/20/2021,DFO Gulf,46.81524,-65.79379,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3178,Sample,2021-r21:3178,Renous River,Site 43,7/20/2021,DFO Gulf,46.81524,-65.79379,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3179,Sample,2021-r21:3179,Renous River,Site 43,7/20/2021,DFO Gulf,46.81524,-65.79379,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3181,Sample,2021-r21:3181,Renous River,Site 44,7/20/2021,DFO Gulf,46.82956,-65.78744,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3183,Sample,2021-r21:3183,Renous River,Site 44,7/20/2021,DFO Gulf,46.82956,-65.78744,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3184,Sample,2021-r21:3184,Renous River,Site 44,7/20/2021,DFO Gulf,46.82956,-65.78744,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3185,Sample,2021-r21:3185,SWM River,Site 58,7/20/2021,DFO Gulf,46.83605,-65.76528,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3186,Sample,2021-r21:3186,SWM River,Site 58,7/20/2021,DFO Gulf,46.83605,-65.76528,1100,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3187,Sample,2021-r21:3187,SWM River,Site 58,7/20/2021,DFO Gulf,46.83605,-65.76528,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3188,Field blank,2021-r21:3188,,NA,7/20/2021,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3189,Sample,2021-r21:3189,SWM River,Site 59,7/20/2021,DFO Gulf,46.83822,-65.748,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3190,Sample,2021-r21:3190,SWM River,Site 59,7/20/2021,DFO Gulf,46.83822,-65.748,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3191,Sample,2021-r21:3191,SWM River,Site 59,7/20/2021,DFO Gulf,46.83822,-65.748,1100,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3192,Sample,2021-r21:3192,Barnaby River,Site 47,7/20/2021,DFO Gulf,46.88523,-65.51533,350,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3194,Sample,2021-r21:3194,Barnaby River,Site 47,7/20/2021,DFO Gulf,46.88523,-65.51533,350,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3196,Sample,2021-r21:3196,Barnaby River,Site 47,7/20/2021,DFO Gulf,46.88523,-65.51533,350,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3199,Field blank,2021-r21:3199,,NA,7/20/2021,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3201,Sample,2021-r21:3201,Barnaby River,Site 46,7/20/2021,DFO Gulf,46.859,-65.44416,750,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3202,Sample,2021-r21:3202,Barnaby River,Site 46,7/20/2021,DFO Gulf,46.859,-65.44416,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3203,Sample,2021-r21:3203,Barnaby River,Site 46,7/20/2021,DFO Gulf,46.859,-65.44416,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3205,Sample,2021-r21:3205,Barnaby River,Site 45,7/20/2021,DFO Gulf,46.80176,-65.45304,775,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3206,Sample,2021-r21:3206,Barnaby River,Site 45,7/20/2021,DFO Gulf,46.80176,-65.45304,900,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3207,Sample,2021-r21:3207,Barnaby River,Site 45,7/20/2021,DFO Gulf,46.80176,-65.45304,900,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3209,Sample,2021-r21:3209,East branch of Lake Brook,Site 64,7/20/2021,Atlantic Salmon Federation,46.47623,-66.96195,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3210,Sample,2021-r21:3210,East branch of Lake Brook,Site 64,7/20/2021,Atlantic Salmon Federation,46.47623,-66.96195,1025,0.8 µm Nylon,Suspected,Inconclusive,36.3,No Ct,34.77,3.42,0,9.52,NA,NA,NA
2021,r21:3211,Sample,2021-r21:3211,East branch of Lake Brook,Site 64,7/20/2021,Atlantic Salmon Federation,46.47623,-66.96195,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3212,Field blank,2021-r21:3212,,NA,7/20/2021,Atlantic Salmon Federation,NA,NA,900,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3213,Sample,2021-r21:3213,Taxis River,Site 24,7/28/2021,DFO Gulf,46.45406,-66.42301,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3215,Sample,2021-r21:3215,Taxis River,Site 24,7/28/2021,DFO Gulf,46.45406,-66.42301,1100,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3216,Sample,2021-r21:3216,Taxis River,Site 24,7/28/2021,DFO Gulf,46.45406,-66.42301,1100,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3218,Sample,2021-r21:3218,SWM River,Site 23,7/28/2021,DFO Gulf,46.48188,-66.47978,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3219,Sample,2021-r21:3219,SWM River,Site 23,7/28/2021,DFO Gulf,46.48188,-66.47978,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3220,Sample,2021-r21:3220,SWM River,Site 23,7/28/2021,DFO Gulf,46.48188,-66.47978,1100,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3221,Field blank,2021-r21:3221,,NA,7/28/2021,DFO Gulf,NA,NA,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3222,Sample,2021-r21:3222,SWM River,Site 21,7/28/2021,DFO Gulf,46.56006,-66.55818,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3223,Sample,2021-r21:3223,SWM River,Site 21,7/28/2021,DFO Gulf,46.56006,-66.55818,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3224,Sample,2021-r21:3224,SWM River,Site 21,7/28/2021,DFO Gulf,46.56006,-66.55818,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3225,Sample,2021-r21:3225,SWM River,Site 20,7/28/2021,DFO Gulf,46.60063,-66.63863,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3226,Sample,2021-r21:3226,SWM River,Site 20,7/28/2021,DFO Gulf,46.60063,-66.63863,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3227,Sample,2021-r21:3227,SWM River,Site 20,7/28/2021,DFO Gulf,46.60063,-66.63863,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3229,Sample,2021-r21:3229,SWM River,Site 19,7/28/2021,DFO Gulf,46.58554,-66.70118,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3231,Sample,2021-r21:3231,SWM River,Site 19,7/28/2021,DFO Gulf,46.58554,-66.70118,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3232,Sample,2021-r21:3232,SWM River,Site 19,7/28/2021,DFO Gulf,46.58554,-66.70118,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3233,Sample,2021-r21:3233,SWM River,Site 19A,7/28/2021,DFO Gulf,46.58444,-66.71226,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3234,Sample,2021-r21:3234,SWM River,Site 19A,7/28/2021,DFO Gulf,46.58444,-66.71226,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3235,Sample,2021-r21:3235,SWM River,Site 19A,7/28/2021,DFO Gulf,46.58444,-66.71226,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3236,Field blank,2021-r21:3236,,NA,7/28/2021,DFO Gulf,NA,NA,1000,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3237,Sample,2021-r21:3237,SWM River,Site 22,7/28/2021,DFO Gulf,46.51649,-66.51611,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3238,Sample,2021-r21:3238,SWM River,Site 22,7/28/2021,DFO Gulf,46.51649,-66.51611,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3239,Sample,2021-r21:3239,SWM River,Site 22,7/28/2021,DFO Gulf,46.51649,-66.51611,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3240,Sample,2021-r21:3240,SWM River,Site 60,7/28/2021,DFO Gulf,46.4573,-66.45112,1100,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3241,Sample,2021-r21:3241,SWM River,Site 60,7/28/2021,DFO Gulf,46.4573,-66.45112,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3242,Sample,2021-r21:3242,SWM River,Site 60,7/28/2021,DFO Gulf,46.4573,-66.45112,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3244,Sample,2021-r21:3244,SWM River,Site 61,7/28/2021,DFO Gulf,46.46809,-66.40372,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3245,Sample,2021-r21:3245,SWM River,Site 61,7/28/2021,DFO Gulf,46.46809,-66.40372,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3247,Sample,2021-r21:3247,SWM River,Site 61,7/28/2021,DFO Gulf,46.46809,-66.40372,1100,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3248,Sample,2021-r21:3248,SWM River,Site 62,7/28/2021,DFO Gulf,46.54727,-66.15685,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3249,Sample,2021-r21:3249,SWM River,Site 62,7/28/2021,DFO Gulf,46.54727,-66.15685,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3250,Sample,2021-r21:3250,SWM River,Site 62,7/28/2021,DFO Gulf,46.54727,-66.15685,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3251,Field blank,2021-r21:3251,,NA,7/28/2021,DFO Gulf,NA,NA,1025,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3252,Sample,2021-r21:3252,SWM River,Site 63,7/28/2021,DFO Gulf,46.55625,-66.13745,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3253,Sample,2021-r21:3253,SWM River,Site 63,7/28/2021,DFO Gulf,46.55625,-66.13745,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3254,Sample,2021-r21:3254,SWM River,Site 63,7/28/2021,DFO Gulf,46.55625,-66.13745,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3256,Sample,2021-r21:3256,SWM River,Site 37,7/28/2021,DFO Gulf,46.56064,-66.1221,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3257,Sample,2021-r21:3257,SWM River,Site 37,7/28/2021,DFO Gulf,46.56064,-66.1221,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3258,Sample,2021-r21:3258,SWM River,Site 37,7/28/2021,DFO Gulf,46.56064,-66.1221,1050,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3259,Sample,2021-r21:3259,SWM River,Site 37,7/28/2021,DFO Gulf,46.56064,-66.1221,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2021,r21:3260,Field blank,2021-r21:3260,,NA,7/28/2021,DFO Gulf,NA,NA,1075,0.8 µm Nylon,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2022,r22:2272,Sample,2022-r22:2272,SWM River,Site 19,7/13/2022,DFO Gulf,46.58554,-66.70118,4730,1.2 µm Glass Fiber,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2022,r22:2273,Sample,2022-r22:2273,SWM River,Site 19,7/13/2022,DFO Gulf,46.58554,-66.70118,3660,1.2 µm Glass Fiber,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2022,r22:2274,Sample,2022-r22:2274,SWM River,Site 19,7/13/2022,DFO Gulf,46.58554,-66.70118,4860,1.2 µm Glass Fiber,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2022,r22:2275,Sample,2022-r22:2275,SWM River,Site 19A,7/13/2022,DFO Gulf,46.58444,-66.71226,4940,1.2 µm Glass Fiber,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2022,r22:2276,Sample,2022-r22:2276,SWM River,Site 19A,7/13/2022,DFO Gulf,46.58444,-66.71226,2910,1.2 µm Glass Fiber,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
2022,r22:2277,Sample,2022-r22:2277,SWM River,Site 19A,7/13/2022,DFO Gulf,46.58444,-66.71226,5290,1.2 µm Glass Fiber,Not detected,Not detected,No Ct,No Ct,No Ct,0,0,0,NA,NA,NA
