fishing_area__zone_de_pêche,river_name__nom_de_la_rivière,site_code__numéro_du_site,latitude,longitude,year__année,month__mois,day__jour,site_type__type_de_site,water_cond__cond_eau,water_temp_c__temp_eau_c,seine_type__type_de_senne,electrofisher__électropêcheur,electrofisher_pulse_type__type_d'impulsion_du_électropêcheur,electrofisher_frequency__fréquence_du_électropêcheur,duty_cycle__facteur_d'utilisation,electrofisher_voltage__tension_du_électropêcheur,electrofisher_output_low__sortie_faible_du_électropêcheur,electrofisher_output_high__sortie_élevé_du_électropêcheur,bank_length_left__longueur_de_la_banque_à_gauche,bank_length_right__longueur_de_la_banque_à_droite,width_lower__largeur_inférieure,width_middle__largeur_moyenne,width_upper__largeur_supérieure,max_overhanging_veg_left__max_vég_en_surplomb_à_gauche,max_overhanging_veg_right__max_vég_en_surplomb_à_droite,overhanging_veg_left__vég_en_surplomb_à_gauche,overhanging_veg_right__vég_en_surplomb_à_droite,depth_1_lower__profondeur_1_inférieure,depth_2_lower__profondeur_2_inférieure,depth_3_lower__profondeur_3_inférieure,depth_1_middle__profondeur_1_moyenne,depth_2_middle__profondeur_2_moyenne,depth_3_middle__profondeur_3_moyenne,depth_1_upper__profondeur_1_supérieur,depth_2_upper__profondeur_2_supérieur,depth_3_upper__profondeur_3_supérieur,max_depth__profondeur_max,percent_fine__pourcentage_fin,percent_sand__pourcentage_sable,percent_gravel__pourcentage_gravier,percent_pebble__pourcentage_caillou,percent_cobble__pourcentage_pierre,percent_rocks__pourcentage_roches,percent_boulder__pourcentage_rocher,percent_bedrock__pourcentage_substratum,percent_riffle__pourcentage_radier,percent_run__pourcentage_courant,percent_flat__pourcentage_plat,percent_pool__pourcentage_bassin,age_thresh_0_1__seuil d'âge_0_1,age_thresh_1_2__seuil d'âge_1_2,age_thresh_2_3__seuil d'âge_2_3,sample_id__numéro_d_identification_de_l_échantillon
SFA16B__ZPS16B,Richibucto,R02,46.49,-65.26,2019,10,3,Open,44.1,8.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,350.0,,,13.4,14.2,12.2,12.5,12.6,0.0,0.0,0.0,0.0,22.0,31.0,28.0,23.0,29.0,29.0,11.0,16.0,28.0,52.0,5.0,5.0,5.0,30.0,30.0,10.0,5.0,0.0,30,70,0,0,,,,58885
SFA16B__ZPS16B,Richibucto,R01,46.51,-65.16,2019,10,3,Open,54.3,7.8,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,300.0,,,12.0,11.0,16.8,16.9,13.9,1.0,0.0,60.0,0.0,63.0,42.0,33.0,29.0,37.0,18.0,40.0,28.0,22.0,70.0,5.0,5.0,5.0,32.5,32.5,15.0,5.0,0.0,20,80,0,0,,,,58888
SFA16B__ZPS16B,Upper north branch Buctouche river,B05,46.28,-65.06,2019,10,3,Open,39.0,10.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,350.0,,,42.4,41.2,3.8,2.9,5.0,0.5,0.5,20.0,20.0,27.0,28.0,20.0,19.0,17.0,12.0,16.0,47.0,61.0,61.0,5.0,5.0,5.0,40.0,35.0,5.0,5.0,0.0,70,30,0,0,,,,58891
SFA16B__ZPS16B,Buctouche,B17,46.31801802,-65.0124183,2019,10,4,Open,45.6,8.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,350.0,,,16.8,13.9,13.2,11.7,10.6,0.5,0.0,20.0,0.0,38.0,17.0,16.0,20.0,25.0,25.0,15.0,26.0,14.0,64.0,0.0,0.0,5.0,40.0,35.0,15.0,5.0,0.0,50,50,0,0,,,,58889
SFA16B__ZPS16B,Buctouche,B06,46.35,-64.98,2019,10,4,Open,52.0,8.9,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,350.0,,,24.2,25.5,9.6,7.6,10.4,0.5,0.5,20.0,60.0,12.0,16.0,25.0,14.0,18.0,16.0,18.0,21.0,24.0,32.0,0.0,0.0,10.0,40.0,35.0,15.0,0.0,0.0,80,20,0,0,,,,58892
SFA16B__ZPS16B,Buctouche,B19,46.347989,-64.980748,2019,10,8,Open,55.6,11.8,1 man seine (1m wide X 1m high),Halltech 2000B [s/n: ---] (Created during import of historical SFA-16B s.NB data),,60.0,,350.0,,,19.4,19.6,8.1,9.8,9.2,0.25,0.25,10.0,10.0,30.0,33.0,34.0,45.0,36.0,32.0,35.0,25.0,28.0,55.0,0.0,5.0,15.0,35.0,35.0,10.0,0.0,0.0,0,100,0,0,,,,58884
SFA16B__ZPS16B,Kouchibouguac,K01,46.74,-65.2,2019,10,11,Open,45.8,9.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,350.0,,,10.1,12.6,14.6,16.4,17.5,,,0.0,10.0,28.0,33.0,35.0,29.0,34.0,34.0,28.0,37.0,30.0,,5.0,10.0,10.0,15.0,30.0,25.0,5.0,0.0,90,10,0,0,,,,58902
SFA16B__ZPS16B,Kouchibouguac,K03,46.79,-65.11,2019,10,11,Open,52.0,7.6,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,350.0,,,9.1,10.3,22.5,19.2,20.4,0.0,0.5,0.0,5.0,38.0,27.0,52.0,48.0,45.0,49.0,51.0,48.0,40.0,80.0,0.0,5.0,14.0,40.0,30.0,10.0,1.0,0.0,80,20,0,0,,,,58904
SFA16B__ZPS16B,Kouchibouguac,K17,46.756214,-65.14822,2019,10,11,Open,48.7,8.4,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,350.0,,,10.4,11.0,22.5,21.6,20.4,1.0,2.0,75.0,100.0,31.0,35.0,32.0,23.0,27.0,26.0,15.0,30.0,28.0,49.0,5.0,10.0,15.0,20.0,40.0,9.0,1.0,0.0,90,10,0,0,,,,58906
SFA16B__ZPS16B,Kouchibouguacis,KS03,46.65,-65.25,2019,10,15,Open,33.4,11.0,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,400.0,,,15.2,15.8,13.1,15.3,17.2,,,,,34.0,41.0,48.0,23.0,24.0,33.0,27.0,18.0,35.0,57.0,0.0,5.0,0.0,10.0,20.0,45.0,20.0,0.0,90,10,0,0,,,,58883
SFA16B__ZPS16B,Kouchibouguacis,KS01,45.67,-65.14,2019,10,15,Open,34.6,10.9,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,350.0,,,18.3,18.2,11.7,10.5,10.0,0.0,0.5,0.0,5.0,30.0,34.0,28.0,29.0,47.0,26.0,27.0,36.0,38.0,55.0,0.0,10.0,10.0,10.0,40.0,25.0,5.0,0.0,80,20,0,0,,,,58886
SFA16B__ZPS16B,Kouchibouguacis,KS02,46.6,-65.34,2019,10,15,Open,29.5,11.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,400.0,,,11.9,11.7,14.7,14.0,14.3,0.0,1.5,0.0,5.0,29.0,28.0,35.0,31.0,32.0,49.0,49.0,36.0,38.0,59.0,0.0,5.0,5.0,15.0,40.0,30.0,5.0,0.0,0,0,0,0,,,,58887
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,2019,10,16,Open,35.7,9.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,400.0,,,17.5,17.7,10.2,9.3,11.1,0.0,0.0,0.0,0.0,29.0,33.0,40.0,25.0,27.0,20.0,24.0,26.0,32.0,45.0,0.0,5.0,10.0,30.0,30.0,15.0,5.0,5.0,20,80,0,0,,,,58890
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,2019,10,16,Open,47.5,10.0,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,400.0,,,14.4,13.3,13.1,12.7,14.3,0.0,0.0,0.0,0.0,39.0,34.0,25.0,37.0,32.0,29.0,33.0,39.0,34.0,50.0,0.0,5.0,5.0,30.0,30.0,10.0,5.0,20.0,0,100,0,0,,,,58895
SFA16B__ZPS16B,Cocagne river,C07,46.25641,-64.849177,2019,10,16,Open,37.2,9.8,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,400.0,,,15.9,16.3,11.5,13.2,11.1,0.0,0.0,0.0,0.0,32.0,32.0,38.0,24.0,29.0,29.0,34.0,45.0,43.0,58.0,0.0,5.0,10.0,35.0,40.0,10.0,0.0,0.0,20,80,0,0,,,,58897
SFA16B__ZPS16B,Kouchibouguac,K02,46.696647,-65.314842,2019,10,16,Open,42.7,7.7,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,350.0,,,16.4,16.2,10.9,12.1,12.3,0.0,0.0,0.0,0.0,43.0,39.0,17.0,23.0,27.0,28.0,27.0,18.0,22.0,55.0,0.0,0.0,5.0,35.0,40.0,10.0,0.0,0.0,40,60,0,0,,,,58901
SFA16B__ZPS16B,Kouchibouguac,K05,46.68,-65.38,2019,10,16,Open,33.5,8.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,,400.0,,,23.0,23.0,7.0,8.6,4.0,0.3,0.0,20.0,0.0,13.0,10.0,24.0,27.0,27.0,8.0,60.0,62.0,47.0,84.0,0.0,0.0,5.0,40.0,40.0,15.0,0.0,0.0,40,60,0,0,,,,58905
SFA16B__ZPS16B,Northwest branch Cocagne river,C03,46.312,-64.798,2021,9,20,Open,72.2,13.6,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,21.1,20.1,4.9,6.5,6.3,,,,,21.0,20.0,21.0,16.0,5.0,12.0,19.0,22.0,8.0,,0,5.0,10.0,50.0,20.0,10.0,5.0,0,100,0,0,0,,,,58907
SFA16B__ZPS16B,Cocagne river,C01,46.269,-64.796,2021,9,20,Open,46.4,14.6,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,14.8,14.7,9.0,7.5,10.4,,,,,24.0,32.0,28.0,10.0,31.0,12.0,11.0,20.0,12.0,,0,5.0,5.0,35.0,35.0,15.0,5.0,0,50,45,5,0,,,,58932
SFA16B__ZPS16B,Coal Branch river,CB03,46.416,-65.073,2021,9,21,Open,83.0,13.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,14.1,14.5,9.0,10.4,10.5,,,,,35.0,23.0,10.0,16.0,24.0,13.0,35.0,21.0,20.0,,0,0,5.0,20.0,65.0,5.0,5.0,0,70,30,0,0,,,,58908
SFA16B__ZPS16B,Coal Branch river,CB05,46.359,-65.147,2021,9,21,Open,50.6,9.83,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,26.6,28.1,4.1,5.4,5.1,1.0,1.0,15.0,10.0,18.0,19.0,17.0,20.0,22.0,17.0,12.0,24.0,15.0,,0,0,10.0,30.0,40.0,20.0,0,0,90,10,0,0,,,,58928
SFA16B__ZPS16B,Coal Branch river,CB02,46.443,-65.064,2021,9,21,Open,108.5,15.6,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,10.3,10.8,16.4,15.9,16.3,,4.0,,20.0,23.0,18.0,22.0,20.0,32.0,15.0,17.0,28.0,17.0,,0,0,15.0,30.0,40.0,10.0,5.0,0,80,20,0,0,,,,58930
SFA16B__ZPS16B,Buctouche,B01,46.36,-64.9,2021,9,22,Open,94.0,13.7,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,20.7,20.6,8.9,8.9,9.7,,,,,24.0,23.0,16.0,24.0,20.0,11.0,22.0,20.0,24.0,,0,0,10.0,15.0,65.0,5.0,5.0,0,90,10,0,0,,,,58918
SFA16B__ZPS16B,Buctouche,B07,46.37,-64.88,2021,9,22,Open,77.4,18.8,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,14.6,14.3,13.1,14.2,12.4,0.5,,80.0,,38.0,27.0,28.0,20.0,9.0,15.0,12.0,47.0,13.0,,0,0,5.0,5.0,30.0,35.0,5.0,20.0,70,20,10,0,,,,58921
SFA16B__ZPS16B,South branch Buctouche river,B08,46.357,-64.898,2021,9,22,Open,59.2,16.6,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,23.7,28.0,7.8,7.4,10.4,0.25,0.25,20.0,80.0,11.0,4.0,11.0,24.0,7.0,20.0,17.0,6.0,9.0,,0,0,5.0,40.0,40.0,15.0,0,0,75,25,0,0,,,,58923
SFA16B__ZPS16B,Richibucto,R02,46.49,-65.26,2021,9,23,Open,54.5,14.0,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,13.1,13.3,13.6,13.0,15.7,1.5,,100.0,,21.0,20.0,29.0,14.0,7.0,27.0,17.0,7.0,28.0,,0,0,5.0,45.0,45.0,5.0,0,0,75,25,0,0,,,,58913
SFA16B__ZPS16B,Upper north branch Buctouche river,B05,46.28,-65.06,2021,9,23,Open,59.6,16.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,31.4,31.0,2.6,4.4,4.3,0.5,2.0,20.0,15.0,15.0,18.0,6.0,21.0,10.0,15.0,42.0,35.0,32.0,,0,0,30.0,60.0,10.0,0,0,0,70,30,0,0,,,,58922
SFA16B__ZPS16B,Richibucto,R01,46.51,-65.16,2021,9,23,Open,66.5,15.6,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,13.4,13.0,14.1,14.5,14.4,0.25,0.25,25.0,20.0,29.0,23.0,22.0,16.0,26.0,15.0,41.0,23.0,36.0,,0,0,5.0,35.0,55.0,5.0,0,0,75,25,0,0,,,,58929
SFA16B__ZPS16B,South branch Buctouche river,B03,46.32,-64.9,2021,9,24,Open,66.6,14.7,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,20.1,20.9,6.4,8.0,8.5,,0.5,,30.0,15.0,26.0,7.0,12.0,9.0,16.0,7.0,18.0,15.0,,0,0,10.0,10.0,50.0,25.0,5.0,0,80,20,0,0,,,,58917
SFA16B__ZPS16B,Buctouche,B02,46.37,-64.94,2021,9,24,Open,101.8,16.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,18.8,17.8,10.7,10.1,11.3,0.5,,95.0,,13.0,7.0,22.0,12.0,15.0,23.0,10.0,24.0,37.0,,0,0,5.0,20.0,50.0,15.0,5.0,5.0,90,10,0,0,,,,58919
SFA16B__ZPS16B,Buctouche,B06,46.35,-64.98,2021,9,24,Open,88.5,13.8,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,24.0,23.5,9.8,6.4,7.6,0.5,5.0,30.0,30.0,12.0,3.0,19.0,14.0,11.0,19.0,17.0,7.0,31.0,,0,0,5.0,35.0,55.0,5.0,0,0,90,10,0,0,,,,58920
SFA16B__ZPS16B,Buctouche,B17,46.31801802,-65.0124183,2021,9,24,Open,73.8,17.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,20.3,12.8,13.3,9.0,10.2,,,,,8.0,12.0,2.0,11.0,16.0,10.0,16.0,22.0,15.0,,5.0,0,15.0,20.0,20.0,30.0,10.0,0,95,5,0,0,,,,58931
SFA16B__ZPS16B,Cocagne river,C02,46.239,-64.887,2021,9,28,Open,40.5,14.5,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,25.2,23.2,6.4,6.9,5.0,0.5,0.5,30.0,40.0,56.0,32.0,50.0,30.0,19.0,35.0,41.0,58.0,41.0,,0,0,10.0,35.0,35.0,15.0,5.0,0,60,40,0,0,,,,58911
SFA16B__ZPS16B,Cocagne river,C06,46.309483,-64.744167,2021,9,28,Open,70.8,11.8,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,16.6,14.8,12.7,12.3,10.3,0.5,0.5,20.0,50.0,37.0,37.0,40.0,46.0,29.0,38.0,37.0,23.0,34.0,,0,0,5.0,25.0,50.0,15.0,5.0,0,65,35,0,0,,,,58914
SFA16B__ZPS16B,Cocagne river,C07,46.25641,-64.849177,2021,9,28,Open,48.1,14.6,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,19.3,18.3,12.2,7.3,10.0,0.5,0.5,50.0,90.0,29.0,18.0,20.0,38.0,31.0,36.0,29.0,22.0,28.0,,0,5.0,10.0,15.0,50.0,15.0,5.0,0,80,20,0,0,,,,58915
SFA16B__ZPS16B,Kouchibouguac,K02,46.696647,-65.314842,2021,9,29,Open,40.2,12.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,14.4,14.9,9.8,12.0,8.1,,1.0,,50.0,26.0,27.0,24.0,9.0,27.0,20.0,26.0,31.0,16.0,,0,0,5.0,25.0,65.0,5.0,0,0,95,5,0,0,,,,58909
SFA16B__ZPS16B,Kouchibouguacis,KS02,46.6,-65.34,2021,9,29,Open,29.6,12.7,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,12.6,12.1,14.5,12.9,13.5,1.0,2.5,20.0,20.0,42.0,30.0,38.0,43.0,52.0,33.0,34.0,49.0,22.0,,0,0,20.0,40.0,35.0,5.0,0,0,80,20,0,0,,,,58910
SFA16B__ZPS16B,Kouchibouguac,K05,46.68,-65.38,2021,9,29,Open,35.2,12.8,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,13.3,13.9,7.4,8.3,6.1,2.0,1.0,30.0,25.0,16.0,6.0,25.0,12.0,21.0,28.0,42.0,61.0,20.0,,0,0,10.0,40.0,40.0,10.0,0,0,90,10,0,0,,,,58916
SFA16B__ZPS16B,Kouchibouguac,K01,46.74,-65.2,2021,10,4,Open,54.4,9.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,12.2,11.1,17.5,17.2,15.5,0.5,0.5,5.0,25.0,37.0,21.0,21.0,36.0,34.0,22.0,41.0,42.0,25.0,,0,0,5.0,30.0,60.0,5.0,0,0,100,0,0,0,,,,58912
SFA16B__ZPS16B,Kouchibouguacis,KS01,45.67,-65.14,2021,10,4,Open,33.2,14.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,16.3,15.7,10.2,9.5,9.9,,1.5,,85.0,38.0,24.0,21.0,30.0,22.0,32.0,36.0,28.0,36.0,,0,5.0,5.0,30.0,45.0,15.0,0,0,85,15,0,0,,,,58926
SFA16B__ZPS16B,Kouchibouguacis,KS03,46.65,-65.25,2021,10,4,Open,37.8,10.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,13.4,11.7,12.6,15.0,16.4,0.5,,10.0,,56.0,36.0,23.0,31.0,38.0,18.0,27.0,30.0,26.0,,0,0,30.0,30.0,20.0,20.0,0,0,85,15,0,0,,,,58927
SFA16B__ZPS16B,Kouchibouguac,K03,46.79,-65.11,2021,10,8,Open,53.5,10.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,8.7,9.2,20.4,20.4,20.5,,0.5,,40.0,33.0,41.0,36.0,37.0,37.0,49.0,40.0,31.0,35.0,,0,0,20.0,20.0,40.0,20.0,0,0,95,5,0,0,,,,58924
SFA16B__ZPS16B,Kouchibouguac,K17,46.756214,-65.14822,2021,10,8,Open,68.9,10.7,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),,60.0,36,400.0,,,8.7,9.0,17.9,18.8,20.4,,2.5,,95.0,30.0,23.0,27.0,26.0,17.0,25.0,27.0,12.0,23.0,,0,5.0,10.0,40.0,40.0,5.0,0,0,95,5,0,0,,,,58925
SFA16B__ZPS16B,Coal Branch river,CB02,46.44275,-65.064391,2022,9,21,Open,158.0,13.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,250.0,0.4,0.4,8.6,8.2,16.7,18.1,17.4,0.25,0.25,70.0,100.0,23.0,24.0,23.0,27.0,31.0,25.0,24.0,32.0,14.0,38.0,0,0,15.0,35.0,30.0,15.0,5.0,0,90,10,0,0,,,,4315
SFA16B__ZPS16B,Coal Branch river,CB03,46.417167,-65.0716,2022,9,21,Open,109.3,12.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,275.0,0.2,0.4,11.8,11.7,10.5,12.4,10.7,,0.25,,70.0,44.0,38.0,15.0,25.0,31.0,14.0,36.0,34.0,25.0,47.0,0,5.0,5.0,40.0,20.0,25.0,5.0,0,90,5,5,0,,,,4316
SFA16B__ZPS16B,Kouchibouguacis,KS02,46.598354,-65.341174,2022,9,22,Open,40.1,13.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,375.0,0.2,0.3,14.8,13.4,11.1,11.3,10.7,,0.25,,100.0,14.0,21.0,15.0,19.0,27.0,20.0,15.0,25.0,33.0,39.0,0,0,10.0,50.0,30.0,10.0,0,0,90,10,0,0,,,,4322
SFA16B__ZPS16B,Buctouche,B17,46.318539,-65.010282,2022,9,22,Open,79.9,13.6,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,300.0,0.2,0.3,10.3,10.5,9.9,10.0,14.7,,,,,10.0,12.0,20.0,29.0,19.0,12.0,22.0,19.0,8.0,35.0,0,0,10.0,20.0,20.0,40.0,10.0,0,100,0,0,0,75,105,,4255
SFA16B__ZPS16B,Upper north branch Buctouche river,B05,46.28295,-65.06385,2022,9,22,Open,65.0,13.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,300.0,0.3,0.3,40.9,36.9,5.0,4.4,4.6,0.25,0.25,80.0,60.0,19.0,20.0,20.0,30.0,27.0,25.0,13.0,14.0,17.0,39.0,0,0,20.0,60.0,10.0,5.0,5.0,0,90,10,0,0,,,,4256
SFA16B__ZPS16B,Kouchibouguac,K02,46.696785,-65.315463,2022,9,22,Open,26.3,12.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,375.0,0.2,0.2,10.6,10.9,12.0,12.2,9.1,,2.0,,100.0,22.0,30.0,34.0,24.0,22.0,30.0,25.0,60.0,38.0,42.0,0,5.0,10.0,50.0,30.0,5.0,0,0,70,30,0,0,,,,4325
SFA16B__ZPS16B,Kouchibouguacis,KS01,46.672057,-65.138056,2022,9,27,Open,27.1,14.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,400.0,0.2,0.3,11.8,11.9,11.4,10.8,10.3,,1.5,,100.0,42.0,26.0,38.0,38.0,38.0,30.0,39.0,29.0,35.0,48.0,0,10.0,20.0,35.0,25.0,10.0,0,0,90,10,0,0,,,,4321
SFA16B__ZPS16B,Kouchibouguac,K05,46.676643,-65.380516,2022,9,27,Open,24.5,13.3,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,435.0,0.2,0.2,11.1,9.2,9.1,10.9,8.4,3.0,1.5,100.0,100.0,17.0,49.0,40.0,19.0,18.0,40.0,40.0,38.0,22.0,55.0,0,5.0,15.0,35.0,35.0,10.0,0,0,70,30,0,0,,,,4328
SFA16B__ZPS16B,Richibucto,R02,46.491953,-65.262097,2022,9,28,Open,34.5,12.8,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,375.0,0.2,0.2,14.3,13.7,12.9,12.4,15.0,2.0,0.2,75.0,75.0,30.0,30.0,37.0,28.0,29.0,40.0,24.0,10.0,42.0,45.0,0,5.0,15.0,35.0,30.0,10.0,5.0,0,80,20,0,0,,,,4312
SFA16B__ZPS16B,South branch Buctouche river,B03,46.316867,-64.897583,2022,9,28,Open,33.5,14.1,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,375.0,0.2,0.2,13.7,13.7,9.9,8.5,10.1,,0.5,,60.0,30.0,32.0,22.0,38.0,33.0,29.0,19.0,18.0,27.0,55.0,0,5.0,10.0,20.0,30.0,25.0,10.0,0,90,10,0,0,,,,4253
SFA16B__ZPS16B,Richibucto,R01,46.510096,-65.16289,2022,9,28,Open,44.0,13.6,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,375.0,0.2,0.2,9.6,10.0,14.6,13.6,14.3,0.25,0.25,100.0,40.0,43.0,36.0,28.0,22.0,27.0,22.0,25.0,20.0,29.0,48.0,0,5.0,10.0,15.0,40.0,25.0,5.0,0,80,20,0,0,,,,4314
SFA16B__ZPS16B,Cocagne river,C01,46.269129,-64.796339,2022,9,29,Open,37.5,12.0,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,400.0,0.2,0.2,15.6,13.8,10.3,9.5,12.4,,0.2,,75.0,36.0,50.0,44.0,45.0,50.0,26.0,34.0,22.0,36.0,55.0,5.0,5.0,5.0,25.0,35.0,20.0,5.0,0,75,25,0,0,,,,4267
SFA16B__ZPS16B,Northwest branch Cocagne river,C03,46.311541,-64.799972,2022,9,29,Open,49.0,12.8,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,375.0,0.2,0.3,21.0,19.2,5.4,7.7,9.7,0.2,,30.0,,14.0,23.0,15.0,17.0,9.0,18.0,8.0,10.0,11.0,36.0,5.0,0,10.0,40.0,30.0,10.0,5.0,0,95,5,0,0,,,,4307
SFA16B__ZPS16B,Cocagne river,C06,46.309482,-64.74427,2022,9,29,Open,51.1,11.2,1 man seine (1m wide X 1m high),Smith-Root LR-24 [s/n: F00212] (LR24-MarA),Standard pulse ,60.0,36,325.0,0.2,0.2,15.1,13.6,13.2,10.6,10.4,,,,,38.0,27.0,44.0,45.0,25.0,22.0,23.0,31.0,39.0,55.0,0,5.0,10.0,35.0,35.0,10.0,5.0,0,50,50,0,0,,,,4308
