eventDate,decimalLongitude,decimalLatitude,geodeticDatum,basisOfRecord,dataSource,Station,stateProvince,vernacularNameEN,vernacularNameFR,scientificName,scientificNameID,scientificNameIDSourceDatabase,occurrenceStatus,occurrenceStatusDetail,organismQuantity,organismQuantityType,deployYear,deployMonth,deployDay,retrieveYear,retrieveMonth,retrieveDay,numWeeksDeployed,StationID,SampleIDs
9/29/2020,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,"coffin box bryozoan, lacy crust bryozoan",membranipore,Membranipora membranacea,111411,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2020,7,17,2020,9,29,10.57,37,4191
9/29/2020,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,clubbed tunicate,ascidie plissée,Styela clava,103929,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2020,7,17,2020,9,29,10.57,37,4191
9/29/2020,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,European green crab,crabe vert européen,Carcinus maenas,107381,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2020,7,17,2020,9,29,10.57,37,4191
9/29/2021,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,violet tunicate,botrylloïde violet,Botrylloides violaceus,148715,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,43.33%,Average percent cover of AIS collector plates,2021,6,30,2021,9,29,13,37,4236
9/29/2021,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,golden star tunicate,botrylle étoilé,Botryllus schlosseri,103862,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,16.33%,Average percent cover of AIS collector plates,2021,6,30,2021,9,29,13,37,4236
9/29/2021,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,Japanese skeleton shrimp,caprelle japonaise,Caprella mutica,146768,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Non-quantitative detection at station,n/a,Average percent cover of AIS collector plates,2021,6,30,2021,9,29,13,37,4236
9/29/2021,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,vase tunicate,ascidie jaune,Ciona intestinalis,103732,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2021,6,30,2021,9,29,13,37,4236
9/29/2021,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,oyster thief,Codium fragile,Codium fragile fragile,370562,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2021,6,30,2021,9,29,13,37,4236
9/29/2021,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,"coffin box bryozoan, lacy crust bryozoan",membranipore,Membranipora membranacea,111411,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2021,6,30,2021,9,29,13,37,4236
9/29/2021,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,clubbed tunicate,ascidie plissée,Styela clava,103929,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2021,6,30,2021,9,29,13,37,4236
9/29/2021,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,European green crab,crabe vert européen,Carcinus maenas,107381,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2021,6,30,2021,9,29,13,37,4236
9/7/2022,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,violet tunicate,botrylloïde violet,Botrylloides violaceus,148715,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,34.17%,Average percent cover of AIS collector plates,2022,5,24,2022,9,7,15.14,37,4248
9/7/2022,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,golden star tunicate,botrylle étoilé,Botryllus schlosseri,103862,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,19.33%,Average percent cover of AIS collector plates,2022,5,24,2022,9,7,15.14,37,4248
9/7/2022,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,Japanese skeleton shrimp,caprelle japonaise,Caprella mutica,146768,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Non-quantitative detection at station,n/a,Average percent cover of AIS collector plates,2022,5,24,2022,9,7,15.14,37,4248
9/7/2022,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,vase tunicate,ascidie jaune,Ciona intestinalis,103732,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2022,5,24,2022,9,7,15.14,37,4248
9/7/2022,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,oyster thief,Codium fragile,Codium fragile fragile,370562,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2022,5,24,2022,9,7,15.14,37,4248
9/7/2022,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,"coffin box bryozoan, lacy crust bryozoan",membranipore,Membranipora membranacea,111411,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2022,5,24,2022,9,7,15.14,37,4248
9/7/2022,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,clubbed tunicate,ascidie plissée,Styela clava,103929,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2022,5,24,2022,9,7,15.14,37,4248
9/7/2022,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,European green crab,crabe vert européen,Carcinus maenas,107381,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2022,5,24,2022,9,7,15.14,37,4248
9/15/2023,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,violet tunicate,botrylloïde violet,Botrylloides violaceus,148715,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,47.00%,Average percent cover of AIS collector plates,2023,6,19,2023,9,15,12.57,37,4339
9/15/2023,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,golden star tunicate,botrylle étoilé,Botryllus schlosseri,103862,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,15.00%,Average percent cover of AIS collector plates,2023,6,19,2023,9,15,12.57,37,4339
9/15/2023,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,Japanese skeleton shrimp,caprelle japonaise,Caprella mutica,146768,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2023,6,19,2023,9,15,12.57,37,4339
9/15/2023,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,vase tunicate,ascidie jaune,Ciona intestinalis,103732,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2023,6,19,2023,9,15,12.57,37,4339
9/15/2023,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,oyster thief,Codium fragile,Codium fragile fragile,370562,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2023,6,19,2023,9,15,12.57,37,4339
9/15/2023,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,"coffin box bryozoan, lacy crust bryozoan",membranipore,Membranipora membranacea,111411,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2023,6,19,2023,9,15,12.57,37,4339
9/15/2023,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,clubbed tunicate,ascidie plissée,Styela clava,103929,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2023,6,19,2023,9,15,12.57,37,4339
9/15/2023,-63.21835,46.14842,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,Nine Mile Creek,PE,European green crab,crabe vert européen,Carcinus maenas,107381,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2023,6,19,2023,9,15,12.57,37,4339
9/20/2018,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,violet tunicate,botrylloïde violet,Botrylloides violaceus,148715,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,1.00%,Average percent cover of AIS collector plates,2018,6,13,2018,9,20,14.14,43,2197
9/20/2018,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,golden star tunicate,botrylle étoilé,Botryllus schlosseri,103862,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,34.00%,Average percent cover of AIS collector plates,2018,6,13,2018,9,20,14.14,43,2197
9/20/2018,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,Japanese skeleton shrimp,caprelle japonaise,Caprella mutica,146768,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2018,6,13,2018,9,20,14.14,43,2197
9/20/2018,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,vase tunicate,ascidie jaune,Ciona intestinalis,103732,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2018,6,13,2018,9,20,14.14,43,2197
9/20/2018,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,oyster thief,Codium fragile,Codium fragile fragile,370562,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2018,6,13,2018,9,20,14.14,43,2197
9/20/2018,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,"coffin box bryozoan, lacy crust bryozoan",membranipore,Membranipora membranacea,111411,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2018,6,13,2018,9,20,14.14,43,2197
9/20/2018,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,clubbed tunicate,ascidie plissée,Styela clava,103929,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2018,6,13,2018,9,20,14.14,43,2197
9/20/2018,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,European green crab,crabe vert européen,Carcinus maenas,107381,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2018,6,13,2018,9,20,14.14,43,2197
10/2/2019,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,violet tunicate,botrylloïde violet,Botrylloides violaceus,148715,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,1.25%,Average percent cover of AIS collector plates,2019,5,28,2019,10,2,18.14,43,3953
10/2/2019,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,golden star tunicate,botrylle étoilé,Botryllus schlosseri,103862,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,10.00%,Average percent cover of AIS collector plates,2019,5,28,2019,10,2,18.14,43,3953
10/2/2019,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,Japanese skeleton shrimp,caprelle japonaise,Caprella mutica,146768,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2019,5,28,2019,10,2,18.14,43,3953
10/2/2019,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,vase tunicate,ascidie jaune,Ciona intestinalis,103732,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2019,5,28,2019,10,2,18.14,43,3953
10/2/2019,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,oyster thief,Codium fragile,Codium fragile fragile,370562,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2019,5,28,2019,10,2,18.14,43,3953
10/2/2019,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,"coffin box bryozoan, lacy crust bryozoan",membranipore,Membranipora membranacea,111411,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2019,5,28,2019,10,2,18.14,43,3953
10/2/2019,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,clubbed tunicate,ascidie plissée,Styela clava,103929,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2019,5,28,2019,10,2,18.14,43,3953
10/2/2019,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,European green crab,crabe vert européen,Carcinus maenas,107381,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2019,5,28,2019,10,2,18.14,43,3953
9/28/2021,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,violet tunicate,botrylloïde violet,Botrylloides violaceus,148715,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,4.17%,Average percent cover of AIS collector plates,2021,6,4,2021,9,28,16.57,43,4243
9/28/2021,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,golden star tunicate,botrylle étoilé,Botryllus schlosseri,103862,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,39.17%,Average percent cover of AIS collector plates,2021,6,4,2021,9,28,16.57,43,4243
9/28/2021,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,Japanese skeleton shrimp,caprelle japonaise,Caprella mutica,146768,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2021,6,4,2021,9,28,16.57,43,4243
9/28/2021,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,vase tunicate,ascidie jaune,Ciona intestinalis,103732,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2021,6,4,2021,9,28,16.57,43,4243
9/28/2021,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,oyster thief,Codium fragile,Codium fragile fragile,370562,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2021,6,4,2021,9,28,16.57,43,4243
9/28/2021,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,"coffin box bryozoan, lacy crust bryozoan",membranipore,Membranipora membranacea,111411,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2021,6,4,2021,9,28,16.57,43,4243
9/28/2021,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,clubbed tunicate,ascidie plissée,Styela clava,103929,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2021,6,4,2021,9,28,16.57,43,4243
9/28/2021,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,European green crab,crabe vert européen,Carcinus maenas,107381,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Non-quantitative detection at station,n/a,Average percent cover of AIS collector plates,2021,6,4,2021,9,28,16.57,43,4243
9/8/2022,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,violet tunicate,botrylloïde violet,Botrylloides violaceus,148715,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,16.00%,Average percent cover of AIS collector plates,2022,5,25,2022,9,8,15.14,43,4251
9/8/2022,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,golden star tunicate,botrylle étoilé,Botryllus schlosseri,103862,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,58.20%,Average percent cover of AIS collector plates,2022,5,25,2022,9,8,15.14,43,4251
9/8/2022,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,Japanese skeleton shrimp,caprelle japonaise,Caprella mutica,146768,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2022,5,25,2022,9,8,15.14,43,4251
9/8/2022,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,vase tunicate,ascidie jaune,Ciona intestinalis,103732,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2022,5,25,2022,9,8,15.14,43,4251
9/8/2022,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,oyster thief,Codium fragile,Codium fragile fragile,370562,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2022,5,25,2022,9,8,15.14,43,4251
9/8/2022,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,"coffin box bryozoan, lacy crust bryozoan",membranipore,Membranipora membranacea,111411,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2022,5,25,2022,9,8,15.14,43,4251
9/8/2022,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,clubbed tunicate,ascidie plissée,Styela clava,103929,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2022,5,25,2022,9,8,15.14,43,4251
9/8/2022,-62.07052222,46.46691111,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Lake,PE,European green crab,crabe vert européen,Carcinus maenas,107381,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2022,5,25,2022,9,8,15.14,43,4251
10/2/2018,-63.31086,46.45663,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Rustico,PE,violet tunicate,botrylloïde violet,Botrylloides violaceus,148715,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2018,6,12,2018,10,2,16,36,2191
10/2/2018,-63.31086,46.45663,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Rustico,PE,golden star tunicate,botrylle étoilé,Botryllus schlosseri,103862,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Quantitative monitoring plate,39.00%,Average percent cover of AIS collector plates,2018,6,12,2018,10,2,16,36,2191
10/2/2018,-63.31086,46.45663,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Rustico,PE,Japanese skeleton shrimp,caprelle japonaise,Caprella mutica,146768,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2018,6,12,2018,10,2,16,36,2191
10/2/2018,-63.31086,46.45663,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Rustico,PE,vase tunicate,ascidie jaune,Ciona intestinalis,103732,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2018,6,12,2018,10,2,16,36,2191
10/2/2018,-63.31086,46.45663,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Rustico,PE,oyster thief,Codium fragile,Codium fragile fragile,370562,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2018,6,12,2018,10,2,16,36,2191
10/2/2018,-63.31086,46.45663,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Rustico,PE,"coffin box bryozoan, lacy crust bryozoan",membranipore,Membranipora membranacea,111411,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2018,6,12,2018,10,2,16,36,2191
10/2/2018,-63.31086,46.45663,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Rustico,PE,clubbed tunicate,ascidie plissée,Styela clava,103929,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Absent,Quantitative monitoring plate,0.00%,Average percent cover of AIS collector plates,2018,6,12,2018,10,2,16,36,2191
10/2/2018,-63.31086,46.45663,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Rustico,PE,European green crab,crabe vert européen,Carcinus maenas,107381,World Register of Marine Species (WoRMS https://www.marinespecies.org/),"Absent, Inconclusive",Non-targeted species,n/a,Average percent cover of AIS collector plates,2018,6,12,2018,10,2,16,36,2191
10/1/2019,-63.31086,46.45663,WGS84  EPSG: 4326,Human Observation,Department of Fisheries and Oceans Gulf Region Science Branch Aquatic Invasive Species,North Rustico,PE,violet tunicate,botrylloïde violet,Botrylloides violaceus,148715,World Register of Marine Species (WoRMS https://www.marinespecies.org/),Present,Non-quantitative detection at station,0.00%,Average percent cover of AIS collector plates,2019,5,29,2019,10,1,17.86,36,3946
