cruise.number_numéro.de.criosière,year_année,month_mois,day_jour,start.hour_heure.de.début,start.minute_minute.de.début,latitude,longitude,gear_équipement,species_espèce,french.name_nom.français,english.name_nom.anglais,latin.name_nom.latin,weight.caught_poids.pris,number.caught_quantité_attrapé
26,2012,7,27,10,53,46.07725,-63.52375,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.07,6
26,2012,7,27,10,53,46.07725,-63.52375,No. 286 otter trawl with rockhopper,143,Turbot de sable,BRILL/WINDOWPANE,SCOPHTHALMUS AQUOSUS,0.057,1
26,2012,7,27,10,53,46.07725,-63.52375,No. 286 otter trawl with rockhopper,2211,Crevette nordique,PANDALUS BOREALIS,PANDALUS BOREALIS,0.001,0
26,2012,7,27,10,53,46.07725,-63.52375,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.001,0
26,2012,7,27,10,53,46.07725,-63.52375,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,0.966,1
26,2012,7,27,10,53,46.07725,-63.52375,No. 286 otter trawl with rockhopper,2715,NA,MYSIDAE F.,MYSIDAE F.,0.001,0
26,2012,7,27,10,53,46.07725,-63.52375,No. 286 otter trawl with rockhopper,8300,Anémone de mer non spécifiée,SEA ANEMONE,ANTHOZOA C.,0.193,0
26,2012,7,27,11,50,46.033,-63.5395,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.107,1
26,2012,7,27,11,50,46.033,-63.5395,No. 286 otter trawl with rockhopper,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.125,1
26,2012,7,27,11,50,46.033,-63.5395,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,0.513,1
26,2012,7,27,13,23,45.93716667,-63.69083333,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.205,9
26,2012,7,27,13,23,45.93716667,-63.69083333,No. 286 otter trawl with rockhopper,622,Lompénie serpent,SNAKE BLENNY,LUMPENUS LUMPRETAEFORMIS,0.002,1
26,2012,7,27,13,23,45.93716667,-63.69083333,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.007,0
26,2012,7,27,13,23,45.93716667,-63.69083333,No. 286 otter trawl with rockhopper,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.231,2
26,2012,7,27,13,23,45.93716667,-63.69083333,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,1.85,1
26,2012,7,27,13,23,45.93716667,-63.69083333,No. 286 otter trawl with rockhopper,3300,Sipunculides,GEPHYREA (SIPUNCULA),GEPHYREA (SIPUNCULA) P.,0.002,0
26,2012,7,27,13,23,45.93716667,-63.69083333,No. 286 otter trawl with rockhopper,6110,Étoile de mer non spécifiée,ASTERIAS SP.,ASTERIAS SP.,0.05,0
26,2012,7,27,13,23,45.93716667,-63.69083333,No. 286 otter trawl with rockhopper,6211,Ophiure,DAISY,OPHIOPHOLIS ACULEATA,0.005,0
26,2012,7,27,13,23,45.93716667,-63.69083333,No. 286 otter trawl with rockhopper,8621,Éponge digitée,EYED SPONGE,HALICLONA OCULATA,0.957,0
26,2012,7,28,8,52,46.0385,-63.44566667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.271,5
26,2012,7,28,8,52,46.0385,-63.44566667,No. 286 otter trawl with rockhopper,2212,Crevette ésope,PANDALUS MONTAGUI,PANDALUS MONTAGUI,0.001,0
26,2012,7,28,8,52,46.0385,-63.44566667,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.005,0
26,2012,7,28,8,52,46.0385,-63.44566667,No. 286 otter trawl with rockhopper,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.103,1
26,2012,7,28,8,52,46.0385,-63.44566667,No. 286 otter trawl with rockhopper,2715,NA,MYSIDAE F.,MYSIDAE F.,0.008,0
26,2012,7,28,8,52,46.0385,-63.44566667,No. 286 otter trawl with rockhopper,3300,Sipunculides,GEPHYREA (SIPUNCULA),GEPHYREA (SIPUNCULA) P.,0.001,0
26,2012,7,28,8,52,46.0385,-63.44566667,No. 286 otter trawl with rockhopper,8600,Éponge  non spécifiée,SPONGES,PORIFERA P.,0.029,0
26,2012,7,28,10,11,45.97716667,-63.52791667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,1.16,8
26,2012,7,28,10,11,45.97716667,-63.52791667,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,29.3,517
26,2012,7,28,10,11,45.97716667,-63.52791667,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.001,0
26,2012,7,28,10,11,45.97716667,-63.52791667,No. 286 otter trawl with rockhopper,2715,NA,MYSIDAE F.,MYSIDAE F.,0.001,0
26,2012,7,28,11,34,45.94075,-63.40991667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.234,3
26,2012,7,28,11,34,45.94075,-63.40991667,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.004,0
26,2012,7,28,11,34,45.94075,-63.40991667,No. 286 otter trawl with rockhopper,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.156,1
26,2012,7,28,13,13,45.96891667,-63.39191667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.82,11
26,2012,7,28,13,13,45.96891667,-63.39191667,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,0.12,2
26,2012,7,28,13,13,45.96891667,-63.39191667,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.004,1
26,2012,7,28,13,13,45.96891667,-63.39191667,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.003,0
26,2012,7,28,13,13,45.96891667,-63.39191667,No. 286 otter trawl with rockhopper,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.32,2
26,2012,7,28,13,13,45.96891667,-63.39191667,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,5.53,6
26,2012,7,28,13,13,45.96891667,-63.39191667,No. 286 otter trawl with rockhopper,2715,NA,MYSIDAE F.,MYSIDAE F.,0.001,0
26,2012,7,28,14,37,45.96033333,-63.22833333,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.761,22
26,2012,7,28,14,37,45.96033333,-63.22833333,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,1.68,67
26,2012,7,28,14,37,45.96033333,-63.22833333,No. 286 otter trawl with rockhopper,62,Gasperau,ALEWIFE,ALOSA PSEUDOHARENGUS,0.217,12
26,2012,7,28,14,37,45.96033333,-63.22833333,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.197,18
26,2012,7,28,14,37,45.96033333,-63.22833333,No. 286 otter trawl with rockhopper,2212,Crevette ésope,PANDALUS MONTAGUI,PANDALUS MONTAGUI,0.001,0
26,2012,7,28,14,37,45.96033333,-63.22833333,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.002,0
26,2012,7,28,14,37,45.96033333,-63.22833333,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,0.778,2
26,2012,7,28,14,37,45.96033333,-63.22833333,No. 286 otter trawl with rockhopper,2715,NA,MYSIDAE F.,MYSIDAE F.,0.01,0
26,2012,7,28,15,34,45.99175,-63.18191667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.831,26
26,2012,7,28,15,34,45.99175,-63.18191667,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,3.19,106
26,2012,7,28,15,34,45.99175,-63.18191667,No. 286 otter trawl with rockhopper,62,Gasperau,ALEWIFE,ALOSA PSEUDOHARENGUS,0.789,6
26,2012,7,28,15,34,45.99175,-63.18191667,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,4.85,339
26,2012,7,28,15,34,45.99175,-63.18191667,No. 286 otter trawl with rockhopper,70,Maquereau bleu,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS,0.125,1
26,2012,7,28,15,34,45.99175,-63.18191667,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.625,15
26,2012,7,28,15,34,45.99175,-63.18191667,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,3.75,3
26,2012,7,28,15,34,45.99175,-63.18191667,No. 286 otter trawl with rockhopper,3100,Polychète  non spécifié,BRISTLE WORMS,POLYCHAETA C.,0.001,0
26,2012,7,28,15,34,45.99175,-63.18191667,No. 286 otter trawl with rockhopper,6110,Étoile de mer non spécifiée,ASTERIAS SP.,ASTERIAS SP.,0.009,0
26,2012,7,28,15,34,45.99175,-63.18191667,No. 286 otter trawl with rockhopper,6118,NA,BLOOD STAR (GENUS),HENRICIA SP.,0.001,0
26,2012,7,28,15,34,45.99175,-63.18191667,No. 286 otter trawl with rockhopper,8300,Anémone de mer non spécifiée,SEA ANEMONE,ANTHOZOA C.,0.9,0
26,2012,7,29,7,13,46.12808333,-63.10358333,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.145,5
26,2012,7,29,7,13,46.12808333,-63.10358333,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,0.146,15
26,2012,7,29,7,13,46.12808333,-63.10358333,No. 286 otter trawl with rockhopper,62,Gasperau,ALEWIFE,ALOSA PSEUDOHARENGUS,0.111,1
26,2012,7,29,7,13,46.12808333,-63.10358333,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.053,5
26,2012,7,29,7,13,46.12808333,-63.10358333,No. 286 otter trawl with rockhopper,70,Maquereau bleu,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS,0.609,3
26,2012,7,29,7,13,46.12808333,-63.10358333,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.023,0
26,2012,7,29,7,13,46.12808333,-63.10358333,No. 286 otter trawl with rockhopper,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.234,2
26,2012,7,29,7,13,46.12808333,-63.10358333,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,0.98,1
26,2012,7,29,7,13,46.12808333,-63.10358333,No. 286 otter trawl with rockhopper,2715,NA,MYSIDAE F.,MYSIDAE F.,0.027,0
26,2012,7,29,8,47,45.97675,-63.10908333,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.488,17
26,2012,7,29,8,47,45.97675,-63.10908333,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,12.8,205
26,2012,7,29,8,47,45.97675,-63.10908333,No. 286 otter trawl with rockhopper,62,Gasperau,ALEWIFE,ALOSA PSEUDOHARENGUS,0.538,4
26,2012,7,29,8,47,45.97675,-63.10908333,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,6.22,427
26,2012,7,29,8,47,45.97675,-63.10908333,No. 286 otter trawl with rockhopper,122,Tanche-tautogue,CUNNER,TAUTOGOLABRUS ADSPERSUS,0.08,3
26,2012,7,29,8,47,45.97675,-63.10908333,No. 286 otter trawl with rockhopper,2212,Crevette ésope,PANDALUS MONTAGUI,PANDALUS MONTAGUI,0.001,0
26,2012,7,29,8,47,45.97675,-63.10908333,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.003,0
26,2012,7,29,8,47,45.97675,-63.10908333,No. 286 otter trawl with rockhopper,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.076,1
26,2012,7,29,8,47,45.97675,-63.10908333,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,3.22,3
26,2012,7,29,8,47,45.97675,-63.10908333,No. 286 otter trawl with rockhopper,4332,Moule géante,HORSE MUSSELS,MODIOLUS MODIOLUS,0.001,0
26,2012,7,29,10,26,45.87616667,-63.29225,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.011,1
26,2012,7,29,10,26,45.87616667,-63.29225,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,0.052,2
26,2012,7,29,10,26,45.87616667,-63.29225,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.001,1
26,2012,7,29,10,26,45.87616667,-63.29225,No. 286 otter trawl with rockhopper,70,Maquereau bleu,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS,0.129,1
26,2012,7,29,10,26,45.87616667,-63.29225,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.001,0
26,2012,7,29,10,26,45.87616667,-63.29225,No. 286 otter trawl with rockhopper,2715,NA,MYSIDAE F.,MYSIDAE F.,0.002,0
26,2012,7,29,11,39,45.90416667,-63.15166667,No. 286 otter trawl with rockhopper,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.003,1
26,2012,7,29,11,39,45.90416667,-63.15166667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.171,4
26,2012,7,29,11,39,45.90416667,-63.15166667,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,0.473,217
26,2012,7,29,11,39,45.90416667,-63.15166667,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.012,1
26,2012,7,29,11,39,45.90416667,-63.15166667,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.001,0
26,2012,7,29,11,39,45.90416667,-63.15166667,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,0.428,1
26,2012,7,29,11,39,45.90416667,-63.15166667,No. 286 otter trawl with rockhopper,2715,NA,MYSIDAE F.,MYSIDAE F.,0.004,0
26,2012,7,29,11,39,45.90416667,-63.15166667,No. 286 otter trawl with rockhopper,8621,Éponge digitée,EYED SPONGE,HALICLONA OCULATA,0.062,0
26,2012,7,29,14,2,45.90516667,-63.059,No. 286 otter trawl with rockhopper,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.007,2
26,2012,7,29,14,2,45.90516667,-63.059,No. 286 otter trawl with rockhopper,40,Plie canadienne,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,0.021,1
26,2012,7,29,14,2,45.90516667,-63.059,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.532,13
26,2012,7,29,14,2,45.90516667,-63.059,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,3.46,975
26,2012,7,29,14,2,45.90516667,-63.059,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.094,5
26,2012,7,29,14,2,45.90516667,-63.059,No. 286 otter trawl with rockhopper,2212,Crevette ésope,PANDALUS MONTAGUI,PANDALUS MONTAGUI,0.042,0
26,2012,7,29,14,2,45.90516667,-63.059,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.003,0
26,2012,7,29,14,2,45.90516667,-63.059,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,3.68,3
26,2012,7,29,15,19,45.93975,-62.974,No. 286 otter trawl with rockhopper,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.015,5
26,2012,7,29,15,19,45.93975,-62.974,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.587,19
26,2012,7,29,15,19,45.93975,-62.974,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,3.12,609
26,2012,7,29,15,19,45.93975,-62.974,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,1.36,63
26,2012,7,29,15,19,45.93975,-62.974,No. 286 otter trawl with rockhopper,70,Maquereau bleu,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS,0.171,1
26,2012,7,29,15,19,45.93975,-62.974,No. 286 otter trawl with rockhopper,501,Grosse poule de mer,LUMPFISH,CYCLOPTERUS LUMPUS,0.046,1
26,2012,7,29,15,19,45.93975,-62.974,No. 286 otter trawl with rockhopper,2212,Crevette ésope,PANDALUS MONTAGUI,PANDALUS MONTAGUI,0.003,0
26,2012,7,29,15,19,45.93975,-62.974,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.002,0
26,2012,7,29,15,19,45.93975,-62.974,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,0.738,2
26,2012,7,30,8,30,45.97225,-63.01741667,No. 286 otter trawl with rockhopper,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.014,6
26,2012,7,30,8,30,45.97225,-63.01741667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.639,24
26,2012,7,30,8,30,45.97225,-63.01741667,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,32.8,725
26,2012,7,30,8,30,45.97225,-63.01741667,No. 286 otter trawl with rockhopper,62,Gasperau,ALEWIFE,ALOSA PSEUDOHARENGUS,0.631,6
26,2012,7,30,8,30,45.97225,-63.01741667,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,6.43,424
26,2012,7,30,8,30,45.97225,-63.01741667,No. 286 otter trawl with rockhopper,70,Maquereau bleu,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS,0.137,1
26,2012,7,30,8,30,45.97225,-63.01741667,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.001,0
26,2012,7,30,8,30,45.97225,-63.01741667,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,2.44,4
26,2012,7,30,8,30,45.97225,-63.01741667,No. 286 otter trawl with rockhopper,8621,Éponge digitée,EYED SPONGE,HALICLONA OCULATA,0.228,0
26,2012,7,30,10,12,45.90641667,-62.96441667,No. 286 otter trawl with rockhopper,40,Plie canadienne,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,0.005,1
26,2012,7,30,10,12,45.90641667,-62.96441667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.236,6
26,2012,7,30,10,12,45.90641667,-62.96441667,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,13.6,266
26,2012,7,30,10,12,45.90641667,-62.96441667,No. 286 otter trawl with rockhopper,62,Gasperau,ALEWIFE,ALOSA PSEUDOHARENGUS,0.067,1
26,2012,7,30,10,12,45.90641667,-62.96441667,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,8.45,476
26,2012,7,30,10,12,45.90641667,-62.96441667,No. 286 otter trawl with rockhopper,70,Maquereau bleu,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS,0.213,1
26,2012,7,30,10,12,45.90641667,-62.96441667,No. 286 otter trawl with rockhopper,622,Lompénie serpent,SNAKE BLENNY,LUMPENUS LUMPRETAEFORMIS,0.006,1
26,2012,7,30,10,12,45.90641667,-62.96441667,No. 286 otter trawl with rockhopper,2212,Crevette ésope,PANDALUS MONTAGUI,PANDALUS MONTAGUI,0.011,0
26,2012,7,30,10,12,45.90641667,-62.96441667,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.004,0
26,2012,7,30,10,12,45.90641667,-62.96441667,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,0.535,1
26,2012,7,30,10,12,45.90641667,-62.96441667,No. 286 otter trawl with rockhopper,8500,méduse non spécifiée,JELLYFISHES,SCYPHOZOA C.,0.083,0
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.016,8
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,40,Plie canadienne,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,0.021,1
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.036,1
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,0.236,4
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,62,Gasperau,ALEWIFE,ALOSA PSEUDOHARENGUS,7.56,56
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.301,12
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,118,Ogac,GREENLAND COD,GADUS OGAC,0.07,1
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,2212,Crevette ésope,PANDALUS MONTAGUI,PANDALUS MONTAGUI,0.064,0
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.006,0
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,5.68,6
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,4321,Pétoncle géant,SEA SCALLOP,PLACOPECTEN MAGELLANICUS,0.487,1
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,4348,NA,MOLLUSCA SHELLS EMPTY,MOLLUSCA (EMPTY),0.061,0
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,8300,Anémone de mer non spécifiée,SEA ANEMONE,ANTHOZOA C.,0.459,0
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,8511,NA,PINK JELLYFISH,CYANEA CAPILLATA,0.075,0
26,2012,7,30,11,37,45.84033333,-62.90458333,No. 286 otter trawl with rockhopper,8621,Éponge digitée,EYED SPONGE,HALICLONA OCULATA,0.107,0
26,2012,7,30,13,24,45.8425,-62.86141667,No. 286 otter trawl with rockhopper,10,Morue franche,COD(ATLANTIC),GADUS MORHUA,0.013,6
26,2012,7,30,13,24,45.8425,-62.86141667,No. 286 otter trawl with rockhopper,40,Plie canadienne,AMERICAN PLAICE,HIPPOGLOSSOIDES PLATESSOIDES,0.004,1
26,2012,7,30,13,24,45.8425,-62.86141667,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.338,6
26,2012,7,30,13,24,45.8425,-62.86141667,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,2.3,29
26,2012,7,30,13,24,45.8425,-62.86141667,No. 286 otter trawl with rockhopper,62,Gasperau,ALEWIFE,ALOSA PSEUDOHARENGUS,9.37,71
26,2012,7,30,13,24,45.8425,-62.86141667,No. 286 otter trawl with rockhopper,63,Éperlan d'Amérique,RAINBOW SMELT,OSMERUS MORDAX,0.982,39
26,2012,7,30,13,24,45.8425,-62.86141667,No. 286 otter trawl with rockhopper,70,Maquereau bleu,MACKEREL(ATLANTIC),SCOMBER SCOMBRUS,0.999,6
26,2012,7,30,13,24,45.8425,-62.86141667,No. 286 otter trawl with rockhopper,2212,Crevette ésope,PANDALUS MONTAGUI,PANDALUS MONTAGUI,0.051,0
26,2012,7,30,13,24,45.8425,-62.86141667,No. 286 otter trawl with rockhopper,2417,Crevette sable,CRANGON SEPTEMSPINOSA,CRANGON SEPTEMSPINOSA,0.001,0
26,2012,7,30,13,24,45.8425,-62.86141667,No. 286 otter trawl with rockhopper,2513,Crabe tourteau commun,ATLANTIC ROCK CRAB,CANCER IRRORATUS,0.125,1
26,2012,7,30,13,24,45.8425,-62.86141667,No. 286 otter trawl with rockhopper,2550,Homard américain,AMERICAN LOBSTER,HOMARUS AMERICANUS,3.63,4
26,2012,7,30,13,24,45.8425,-62.86141667,No. 286 otter trawl with rockhopper,4321,Pétoncle géant,SEA SCALLOP,PLACOPECTEN MAGELLANICUS,0.467,1
26,2012,7,30,13,24,45.8425,-62.86141667,No. 286 otter trawl with rockhopper,8621,Éponge digitée,EYED SPONGE,HALICLONA OCULATA,0.075,0
26,2012,7,31,7,46,45.77941667,-62.67325,No. 286 otter trawl with rockhopper,43,Plie rouge,WINTER FLOUNDER,PSEUDOPLEURONECTES AMERICANUS,0.194,7
26,2012,7,31,7,46,45.77941667,-62.67325,No. 286 otter trawl with rockhopper,60,Hareng atlantique,HERRING(ATLANTIC),CLUPEA HARENGUS,0.481,25
26,2012,7,31,7,46,45.77941667,-62.67325,No. 286 otter trawl with rockhopper,62,Gasperau,ALEWIFE,ALOSA PSEUDOHARENGUS,0.358,8
